#-----n: 1.000000	mu: 1.200000	m : 0.100000	-----

-3.141593	-3.141593	0.750000	0.750000	1.750000	1.750000
-3.141593	-3.092505	0.750000	0.750000	1.750000	1.750000
-3.141593	-3.043418	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.994330	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.945243	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.896156	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.847068	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.797981	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.748894	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.699806	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.650719	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.601631	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.552544	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.503457	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.454369	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.405282	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.356194	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.307107	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.258020	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.208932	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.159845	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.110758	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.061670	0.750000	0.750000	1.750000	1.750000
-3.141593	-2.012583	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.963495	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.914408	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.865321	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.816233	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.767146	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.718058	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.668971	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.619884	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.570796	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.521709	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.472622	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.423534	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.374447	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.325359	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.276272	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.227185	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.178097	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.129010	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.079922	0.750000	0.750000	1.750000	1.750000
-3.141593	-1.030835	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.981748	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.932660	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.883573	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.834486	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.785398	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.736311	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.687223	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.638136	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.589049	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.539961	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.490874	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.441786	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.392699	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.343612	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.294524	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.245437	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.196350	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.147262	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.098175	0.750000	0.750000	1.750000	1.750000
-3.141593	-0.049087	0.750000	0.750000	1.750000	1.750000
-3.141593	0.000000	0.750000	0.750000	1.750000	1.750000
-3.141593	0.049087	0.750000	0.750000	1.750000	1.750000
-3.141593	0.098175	0.750000	0.750000	1.750000	1.750000
-3.141593	0.147262	0.750000	0.750000	1.750000	1.750000
-3.141593	0.196350	0.750000	0.750000	1.750000	1.750000
-3.141593	0.245437	0.750000	0.750000	1.750000	1.750000
-3.141593	0.294524	0.750000	0.750000	1.750000	1.750000
-3.141593	0.343612	0.750000	0.750000	1.750000	1.750000
-3.141593	0.392699	0.750000	0.750000	1.750000	1.750000
-3.141593	0.441786	0.750000	0.750000	1.750000	1.750000
-3.141593	0.490874	0.750000	0.750000	1.750000	1.750000
-3.141593	0.539961	0.750000	0.750000	1.750000	1.750000
-3.141593	0.589049	0.750000	0.750000	1.750000	1.750000
-3.141593	0.638136	0.750000	0.750000	1.750000	1.750000
-3.141593	0.687223	0.750000	0.750000	1.750000	1.750000
-3.141593	0.736311	0.750000	0.750000	1.750000	1.750000
-3.141593	0.785398	0.750000	0.750000	1.750000	1.750000
-3.141593	0.834486	0.750000	0.750000	1.750000	1.750000
-3.141593	0.883573	0.750000	0.750000	1.750000	1.750000
-3.141593	0.932660	0.750000	0.750000	1.750000	1.750000
-3.141593	0.981748	0.750000	0.750000	1.750000	1.750000
-3.141593	1.030835	0.750000	0.750000	1.750000	1.750000
-3.141593	1.079922	0.750000	0.750000	1.750000	1.750000
-3.141593	1.129010	0.750000	0.750000	1.750000	1.750000
-3.141593	1.178097	0.750000	0.750000	1.750000	1.750000
-3.141593	1.227185	0.750000	0.750000	1.750000	1.750000
-3.141593	1.276272	0.750000	0.750000	1.750000	1.750000
-3.141593	1.325359	0.750000	0.750000	1.750000	1.750000
-3.141593	1.374447	0.750000	0.750000	1.750000	1.750000
-3.141593	1.423534	0.750000	0.750000	1.750000	1.750000
-3.141593	1.472622	0.750000	0.750000	1.750000	1.750000
-3.141593	1.521709	0.750000	0.750000	1.750000	1.750000
-3.141593	1.570796	0.750000	0.750000	1.750000	1.750000
-3.141593	1.619884	0.750000	0.750000	1.750000	1.750000
-3.141593	1.668971	0.750000	0.750000	1.750000	1.750000
-3.141593	1.718058	0.750000	0.750000	1.750000	1.750000
-3.141593	1.767146	0.750000	0.750000	1.750000	1.750000
-3.141593	1.816233	0.750000	0.750000	1.750000	1.750000
-3.141593	1.865321	0.750000	0.750000	1.750000	1.750000
-3.141593	1.914408	0.750000	0.750000	1.750000	1.750000
-3.141593	1.963495	0.750000	0.750000	1.750000	1.750000
-3.141593	2.012583	0.750000	0.750000	1.750000	1.750000
-3.141593	2.061670	0.750000	0.750000	1.750000	1.750000
-3.141593	2.110758	0.750000	0.750000	1.750000	1.750000
-3.141593	2.159845	0.750000	0.750000	1.750000	1.750000
-3.141593	2.208932	0.750000	0.750000	1.750000	1.750000
-3.141593	2.258020	0.750000	0.750000	1.750000	1.750000
-3.141593	2.307107	0.750000	0.750000	1.750000	1.750000
-3.141593	2.356194	0.750000	0.750000	1.750000	1.750000
-3.141593	2.405282	0.750000	0.750000	1.750000	1.750000
-3.141593	2.454369	0.750000	0.750000	1.750000	1.750000
-3.141593	2.503457	0.750000	0.750000	1.750000	1.750000
-3.141593	2.552544	0.750000	0.750000	1.750000	1.750000
-3.141593	2.601631	0.750000	0.750000	1.750000	1.750000
-3.141593	2.650719	0.750000	0.750000	1.750000	1.750000
-3.141593	2.699806	0.750000	0.750000	1.750000	1.750000
-3.141593	2.748894	0.750000	0.750000	1.750000	1.750000
-3.141593	2.797981	0.750000	0.750000	1.750000	1.750000
-3.141593	2.847068	0.750000	0.750000	1.750000	1.750000
-3.141593	2.896156	0.750000	0.750000	1.750000	1.750000
-3.141593	2.945243	0.750000	0.750000	1.750000	1.750000
-3.141593	2.994330	0.750000	0.750000	1.750000	1.750000
-3.141593	3.043418	0.750000	0.750000	1.750000	1.750000
-3.141593	3.092505	0.750000	0.750000	1.750000	1.750000

-3.092505	-3.141593	0.750000	0.750000	1.750000	1.750000
-3.092505	-3.092505	0.747591	0.752409	1.747591	1.752409
-3.092505	-3.043418	0.754817	0.745183	1.754817	1.745183
-3.092505	-2.994330	0.757221	0.742779	1.757221	1.742779
-3.092505	-2.945243	0.740378	0.759622	1.759622	1.740378
-3.092505	-2.896156	0.762016	0.737984	1.762016	1.737984
-3.092505	-2.847068	0.764404	0.735596	1.764404	1.735596
-3.092505	-2.797981	0.766782	0.733218	1.766782	1.733218
-3.092505	-2.748894	0.730849	0.769151	1.730849	1.769151
-3.092505	-2.699806	0.771508	0.728492	1.771508	1.728492
-3.092505	-2.650719	0.726148	0.773852	1.726148	1.773852
-3.092505	-2.601631	0.776182	0.723818	1.723818	1.776182
-3.092505	-2.552544	0.721504	0.778496	1.721504	1.778496
-3.092505	-2.503457	0.719207	0.780793	1.780793	1.719207
-3.092505	-2.454369	0.716929	0.783071	1.716929	1.783071
-3.092505	-2.405282	0.785329	0.714671	1.785329	1.714671
-3.092505	-2.356194	0.712434	0.787566	1.712434	1.787566
-3.092505	-2.307107	0.789780	0.710220	1.789780	1.710220
-3.092505	-2.258020	0.791971	0.708029	1.708029	1.791971
-3.092505	-2.208932	0.705864	0.794136	1.705864	1.794136
-3.092505	-2.159845	0.703725	0.796275	1.796275	1.703725
-3.092505	-2.110758	0.701615	0.798385	1.701615	1.798385
-3.092505	-2.061670	0.800467	0.699533	1.800467	1.699533
-3.092505	-2.012583	0.697482	0.802518	1.697482	1.802518
-3.092505	-1.963495	0.695462	0.804538	1.695462	1.804538
-3.092505	-1.914408	0.693476	0.806524	1.693476	1.806524
-3.092505	-1.865321	0.808477	0.691523	1.691523	1.808477
-3.092505	-1.816233	0.810394	0.689606	1.810394	1.689606
-3.092505	-1.767146	0.812275	0.687725	1.812275	1.687725
-3.092505	-1.718058	0.685881	0.814119	1.685881	1.814119
-3.092505	-1.668971	0.815924	0.684076	1.815924	1.684076
-3.092505	-1.619884	0.817689	0.682311	1.817689	1.682311
-3.092505	-1.570796	0.680587	0.819413	1.680587	1.819413
-3.092505	-1.521709	0.821096	0.678904	1.821096	1.678904
-3.092505	-1.472622	0.822735	0.677265	1.822735	1.677265
-3.092505	-1.423534	0.824331	0.675669	1.675669	1.824331
-3.092505	-1.374447	0.825883	0.674117	1.825883	1.674117
-3.092505	-1.325359	0.672612	0.827388	1.672612	1.827388
-3.092505	-1.276272	0.671153	0.828847	1.671153	1.828847
-3.092505	-1.227185	0.830258	0.669742	1.830258	1.669742
-3.092505	-1.178097	0.668379	0.831621	1.668379	1.831621
-3.092505	-1.129010	0.832935	0.667065	1.832935	1.667065
-3.092505	-1.079922	0.834199	0.665801	1.834199	1.665801
-3.092505	-1.030835	0.835412	0.664588	1.664588	1.835412
-3.092505	-0.981748	0.836574	0.663426	1.836574	1.663426
-3.092505	-0.932660	0.837683	0.662317	1.837683	1.662317
-3.092505	-0.883573	0.838740	0.661260	1.838740	1.661260
-3.092505	-0.834486	0.839743	0.660257	1.839743	1.660257
-3.092505	-0.785398	0.659307	0.840693	1.840693	1.659307
-3.092505	-0.736311	0.841587	0.658413	1.841587	1.658413
-3.092505	-0.687223	0.657573	0.842427	1.842427	1.657573
-3.092505	-0.638136	0.656790	0.843210	1.656790	1.843210
-3.092505	-0.589049	0.656062	0.843938	1.843938	1.656062
-3.092505	-0.539961	0.844609	0.655391	1.655391	1.844609
-3.092505	-0.490874	0.654777	0.845223	1.654777	1.845223
-3.092505	-0.441786	0.845780	0.654220	1.845780	1.654220
-3.092505	-0.392699	0.846279	0.653721	1.846279	1.653721
-3.092505	-0.343612	0.846720	0.653280	1.846720	1.653280
-3.092505	-0.294524	0.652898	0.847102	1.652898	1.847102
-3.092505	-0.245437	0.652573	0.847427	1.652573	1.847427
-3.092505	-0.196350	0.652308	0.847692	1.652308	1.847692
-3.092505	-0.147262	0.652101	0.847899	1.652101	1.847899
-3.092505	-0.098175	0.848047	0.651953	1.848047	1.651953
-3.092505	-0.049087	0.848135	0.651865	1.848135	1.651865
-3.092505	0.000000	0.651835	0.848165	1.848165	1.651835
-3.092505	0.049087	0.848135	0.651865	1.848135	1.651865
-3.092505	0.098175	0.651953	0.848047	1.651953	1.848047
-3.092505	0.147262	0.652101	0.847899	1.652101	1.847899
-3.092505	0.196350	0.847692	0.652308	1.847692	1.652308
-3.092505	0.245437	0.847427	0.652573	1.847427	1.652573
-3.092505	0.294524	0.652898	0.847102	1.652898	1.847102
-3.092505	0.343612	0.846720	0.653280	1.653280	1.846720
-3.092505	0.392699	0.653721	0.846279	1.653721	1.846279
-3.092505	0.441786	0.845780	0.654220	1.845780	1.654220
-3.092505	0.490874	0.845223	0.654777	1.845223	1.654777
-3.092505	0.539961	0.655391	0.844609	1.844609	1.655391
-3.092505	0.589049	0.656062	0.843938	1.656062	1.843938
-3.092505	0.638136	0.843210	0.656790	1.843210	1.656790
-3.092505	0.687223	0.657573	0.842427	1.657573	1.842427
-3.092505	0.736311	0.841587	0.658413	1.841587	1.658413
-3.092505	0.785398	0.659307	0.840693	1.659307	1.840693
-3.092505	0.834486	0.660257	0.839743	1.660257	1.839743
-3.092505	0.883573	0.838740	0.661260	1.838740	1.661260
-3.092505	0.932660	0.837683	0.662317	1.837683	1.662317
-3.092505	0.981748	0.663426	0.836574	1.663426	1.836574
-3.092505	1.030835	0.835412	0.664588	1.664588	1.835412
-3.092505	1.079922	0.834199	0.665801	1.834199	1.665801
-3.092505	1.129010	0.832935	0.667065	1.832935	1.667065
-3.092505	1.178097	0.831621	0.668379	1.831621	1.668379
-3.092505	1.227185	0.669742	0.830258	1.669742	1.830258
-3.092505	1.276272	0.671153	0.828847	1.671153	1.828847
-3.092505	1.325359	0.827388	0.672612	1.827388	1.672612
-3.092505	1.374447	0.825883	0.674117	1.825883	1.674117
-3.092505	1.423534	0.675669	0.824331	1.824331	1.675669
-3.092505	1.472622	0.822735	0.677265	1.822735	1.677265
-3.092505	1.521709	0.821096	0.678904	1.821096	1.678904
-3.092505	1.570796	0.680587	0.819413	1.680587	1.819413
-3.092505	1.619884	0.817689	0.682311	1.817689	1.682311
-3.092505	1.668971	0.815924	0.684076	1.815924	1.684076
-3.092505	1.718058	0.814119	0.685881	1.814119	1.685881
-3.092505	1.767146	0.812275	0.687725	1.812275	1.687725
-3.092505	1.816233	0.810394	0.689606	1.810394	1.689606
-3.092505	1.865321	0.808477	0.691523	1.808477	1.691523
-3.092505	1.914408	0.806524	0.693476	1.693476	1.806524
-3.092505	1.963495	0.695462	0.804538	1.695462	1.804538
-3.092505	2.012583	0.802518	0.697482	1.802518	1.697482
-3.092505	2.061670	0.699533	0.800467	1.699533	1.800467
-3.092505	2.110758	0.798385	0.701615	1.798385	1.701615
-3.092505	2.159845	0.796275	0.703725	1.703725	1.796275
-3.092505	2.208932	0.794136	0.705864	1.794136	1.705864
-3.092505	2.258020	0.791971	0.708029	1.791971	1.708029
-3.092505	2.307107	0.710220	0.789780	1.710220	1.789780
-3.092505	2.356194	0.787566	0.712434	1.712434	1.787566
-3.092505	2.405282	0.785329	0.714671	1.714671	1.785329
-3.092505	2.454369	0.783071	0.716929	1.716929	1.783071
-3.092505	2.503457	0.780793	0.719207	1.780793	1.719207
-3.092505	2.552544	0.778496	0.721504	1.778496	1.721504
-3.092505	2.601631	0.776182	0.723818	1.776182	1.723818
-3.092505	2.650719	0.773852	0.726148	1.726148	1.773852
-3.092505	2.699806	0.771508	0.728492	1.771508	1.728492
-3.092505	2.748894	0.730849	0.769151	1.769151	1.730849
-3.092505	2.797981	0.766782	0.733218	1.766782	1.733218
-3.092505	2.847068	0.764404	0.735596	1.764404	1.735596
-3.092505	2.896156	0.762016	0.737984	1.762016	1.737984
-3.092505	2.945243	0.759622	0.740378	1.759622	1.740378
-3.092505	2.994330	0.757221	0.742779	1.757221	1.742779
-3.092505	3.043418	0.754817	0.745183	1.745183	1.754817
-3.092505	3.092505	0.752409	0.747591	1.752409	1.747591

-3.043418	-3.141593	0.750000	0.750000	1.750000	1.750000
-3.043418	-3.092505	0.754817	0.745183	1.754817	1.745183
-3.043418	-3.043418	0.759631	0.740369	1.740369	1.759631
-3.043418	-2.994330	0.735561	0.764439	1.735561	1.764439
-3.043418	-2.945243	0.730762	0.769238	1.769238	1.730762
-3.043418	-2.896156	0.725974	0.774026	1.725974	1.774026
-3.043418	-2.847068	0.721201	0.778799	1.778799	1.721201
-3.043418	-2.797981	0.716445	0.783555	1.716445	1.783555
-3.043418	-2.748894	0.711709	0.788291	1.711709	1.788291
-3.043418	-2.699806	0.793003	0.706997	1.706997	1.793003
