path	energy1	energy2	mu0	-3.391996	4.610673	-0.590000
1	-3.391394	4.610070	-0.590000
2	-3.389588	4.608264	-0.590000
3	-3.386579	4.605255	-0.590000
4	-3.382368	4.601045	-0.590000
5	-3.376960	4.595637	-0.590000
6	-3.370356	4.589033	-0.590000
7	-3.362561	4.581238	-0.590000
8	-3.353579	4.572256	-0.590000
9	-3.343416	4.562093	-0.590000
10	-3.332079	4.550755	-0.590000
11	-3.319573	4.538249	-0.590000
12	-3.305906	4.524583	-0.590000
13	-3.291087	4.509763	-0.590000
14	-3.275124	4.493801	-0.590000
15	-3.258028	4.476704	-0.590000
16	-3.239808	4.458484	-0.590000
17	-3.220475	4.439152	-0.590000
18	-3.200042	4.418718	-0.590000
19	-3.178520	4.397196	-0.590000
20	-3.155922	4.374599	-0.590000
21	-3.132262	4.350939	-0.590000
22	-3.107555	4.326232	-0.590000
23	-3.081815	4.300492	-0.590000
24	-3.055058	4.273735	-0.590000
25	-3.027299	4.245976	-0.590000
26	-2.998556	4.217233	-0.590000
27	-2.968847	4.187523	-0.590000
28	-2.938187	4.156864	-0.590000
29	-2.906598	4.125275	-0.590000
30	-2.874097	4.092773	-0.590000
31	-2.840703	4.059380	-0.590000
32	-2.806438	4.025115	-0.590000
33	-2.771322	3.989999	-0.590000
34	-2.735376	3.954053	-0.590000
35	-2.698621	3.917298	-0.590000
36	-2.661081	3.879757	-0.590000
37	-2.622777	3.841453	-0.590000
38	-2.583732	3.802409	-0.590000
39	-2.543971	3.762648	-0.590000
40	-2.503517	3.722194	-0.590000
41	-2.462395	3.681072	-0.590000
42	-2.420629	3.639306	-0.590000
43	-2.378245	3.596922	-0.590000
44	-2.335268	3.553945	-0.590000
45	-2.291725	3.510402	-0.590000
46	-2.247641	3.466317	-0.590000
47	-2.203043	3.421720	-0.590000
48	-2.157958	3.376635	-0.590000
49	-2.112414	3.331090	-0.590000
50	-2.066437	3.285114	-0.590000
51	-2.020056	3.238733	-0.590000
52	-1.973299	3.191975	-0.590000
53	-1.926193	3.144870	-0.590000
54	-1.878768	3.097445	-0.590000
55	-1.831052	3.049729	-0.590000
56	-1.783074	3.001751	-0.590000
57	-1.734863	2.953540	-0.590000
58	-1.686449	2.905126	-0.590000
59	-1.637859	2.856536	-0.590000
60	-1.589125	2.807802	-0.590000
61	-1.540275	2.758952	-0.590000
62	-1.491339	2.710016	-0.590000
63	-1.442347	2.661024	-0.590000
64	-1.393329	2.612005	-0.590000
65	-1.344313	2.562990	-0.590000
66	-1.295331	2.514008	-0.590000
67	-1.246411	2.465088	-0.590000
68	-1.197584	2.416261	-0.590000
69	-1.148879	2.367556	-0.590000
70	-1.100326	2.319002	-0.590000
71	-1.051954	2.270631	-0.590000
72	-1.003793	2.222470	-0.590000
73	-0.955873	2.174550	-0.590000
74	-0.908223	2.126899	-0.590000
75	-0.860871	2.079548	-0.590000
76	-0.813848	2.032525	-0.590000
77	-0.767181	1.985858	-0.590000
78	-0.720901	1.939577	-0.590000
79	-0.675034	1.893711	-0.590000
80	-0.629611	1.848287	-0.590000
81	-0.584658	1.803335	-0.590000
82	-0.540204	1.758881	-0.590000
83	-0.496277	1.714954	-0.590000
84	-0.452905	1.671582	-0.590000
85	-0.410115	1.628791	-0.590000
86	-0.367933	1.586610	-0.590000
87	-0.326388	1.545065	-0.590000
88	-0.285506	1.504183	-0.590000
89	-0.245314	1.463990	-0.590000
90	-0.205837	1.424514	-0.590000
91	-0.167104	1.385780	-0.590000
92	-0.129139	1.347816	-0.590000
93	-0.091969	1.310646	-0.590000
94	-0.055620	1.274297	-0.590000
95	-0.020118	1.238795	-0.590000
96	0.014510	1.204167	-0.590000
97	0.048238	1.170439	-0.590000
98	0.081039	1.137638	-0.590000
99	0.112885	1.105791	-0.590000
100	0.143750	1.074927	-0.590000
101	0.173604	1.045073	-0.590000
102	0.202418	1.016259	-0.590000
103	0.230160	0.988517	-0.590000
104	0.256797	0.961880	-0.590000
105	0.282295	0.936381	-0.590000
106	0.306617	0.912059	-0.590000
107	0.329723	0.888954	-0.590000
108	0.351568	0.867109	-0.590000
109	0.372105	0.846572	-0.590000
110	0.391284	0.827393	-0.590000
111	0.409050	0.809626	-0.590000
112	0.425347	0.793329	-0.590000
113	0.440119	0.778558	-0.590000
114	0.453313	0.765363	-0.590000
115	0.464891	0.753786	-0.590000
116	0.474832	0.743845	-0.590000
117	0.483148	0.735529	-0.590000
118	0.489890	0.728787	-0.590000
119	0.495159	0.723518	-0.590000
120	0.499101	0.719575	-0.590000
121	0.501903	0.716774	-0.590000
122	0.503773	0.714903	-0.590000
123	0.504928	0.713749	-0.590000
124	0.505569	0.713108	-0.590000
125	0.505875	0.712802	-0.590000
126	0.505988	0.712688	-0.590000
127	0.506015	0.712662	-0.590000
128	0.506017	0.712660	-0.590000
129	0.506015	0.712662	-0.590000
130	0.505988	0.712688	-0.590000
131	0.505875	0.712802	-0.590000
132	0.505569	0.713108	-0.590000
133	0.504928	0.713749	-0.590000
134	0.503773	0.714903	-0.590000
135	0.501903	0.716774	-0.590000
136	0.499101	0.719575	-0.590000
137	0.495159	0.723518	-0.590000
138	0.489890	0.728787	-0.590000
139	0.483148	0.735529	-0.590000
140	0.474832	0.743845	-0.590000
141	0.464891	0.753786	-0.590000
142	0.453313	0.765363	-0.590000
143	0.440119	0.778558	-0.590000
144	0.425347	0.793329	-0.590000
145	0.409050	0.809626	-0.590000
146	0.391284	0.827393	-0.590000
147	0.372105	0.846572	-0.590000
148	0.351568	0.867109	-0.590000
149	0.329723	0.888954	-0.590000
150	0.306617	0.912059	-0.590000
151	0.282295	0.936381	-0.590000
152	0.256797	0.961880	-0.590000
153	0.230160	0.988517	-0.590000
154	0.202418	1.016259	-0.590000
155	0.173604	1.045073	-0.590000
156	0.143750	1.074927	-0.590000
157	0.112885	1.105791	-0.590000
158	0.081039	1.137638	-0.590000
159	0.048238	1.170439	-0.590000
160	0.014510	1.204167	-0.590000
161	-0.020118	1.238795	-0.590000
162	-0.055620	1.274297	-0.590000
163	-0.091969	1.310646	-0.590000
164	-0.129139	1.347816	-0.590000
165	-0.167104	1.385780	-0.590000
166	-0.205837	1.424514	-0.590000
167	-0.245314	1.463990	-0.590000
