kx	ky	energy
-3.092505	2.847068	9.342197
-3.092505	2.896156	9.368379
-3.092505	2.945243	9.389887
-3.092505	2.994330	9.406669
-3.092505	3.043418	9.418685
-3.092505	3.092505	9.425907
-3.043418	-3.141593	9.421095
-3.043418	-3.092505	9.418685
-3.043418	-3.043418	9.411464
-3.043418	-2.994330	9.399448
-3.043418	-2.945243	9.382665
-3.043418	-2.896156	9.361157
-3.043418	-2.847068	9.334975
-3.043418	-2.797981	9.304183
-3.043418	-2.748894	9.268854
-3.043418	-2.699806	9.229073
-3.043418	-2.650719	9.184937
-3.043418	-2.601631	9.136552
-3.043418	-2.552544	9.084034
-3.043418	-2.503457	9.027510
-3.043418	-2.454369	8.967115
-3.043418	-2.405282	8.902997
-3.043418	-2.356194	8.835308
-3.043418	-2.307107	8.764212
-3.043418	-2.258020	8.689881
-3.043418	-2.208932	8.612493
-3.043418	-2.159845	8.532235
-3.043418	-2.110758	8.449300
-3.043418	-2.061670	8.363888
-3.043418	-2.012583	8.276205
-3.043418	-1.963495	8.186461
-3.043418	-1.914408	8.094874
-3.043418	-1.865321	8.001664
-3.043418	-1.816233	7.907055
-3.043418	-1.767146	7.811275
-3.043418	-1.718058	7.714556
-3.043418	-1.668971	7.617129
-3.043418	-1.619884	7.519230
-3.043418	-1.570796	7.421095
-3.043418	-1.521709	7.322959
-3.043418	-1.472622	7.225060
-3.043418	-1.423534	7.127634
-3.043418	-1.374447	7.030914
-3.043418	-1.325359	6.935134
-3.043418	-1.276272	6.840525
-3.043418	-1.227185	6.747315
-3.043418	-1.178097	6.655728
-3.043418	-1.129010	6.565984
-3.043418	-1.079922	6.478301
-3.043418	-1.030835	6.392889
-3.043418	-0.981748	6.309954
-3.043418	-0.932660	6.229696
-3.043418	-0.883573	6.152308
-3.043418	-0.834486	6.077977
-3.043418	-0.785398	6.006881
-3.043418	-0.736311	5.939192
-3.043418	-0.687223	5.875074
-3.043418	-0.638136	5.814679
-3.043418	-0.589049	5.758155
-3.043418	-0.539961	5.705637
-3.043418	-0.490874	5.657252
-3.043418	-0.441786	5.613116
-3.043418	-0.392699	5.573335
-3.043418	-0.343612	5.538006
-3.043418	-0.294524	5.507214
-3.043418	-0.245437	5.481032
-3.043418	-0.196350	5.459524
-3.043418	-0.147262	5.442742
-3.043418	-0.098175	5.430725
-3.043418	-0.049087	5.423504
-3.043418	0.000000	5.421095
-3.043418	0.049087	5.423504
-3.043418	0.098175	5.430725
-3.043418	0.147262	5.442742
-3.043418	0.196350	5.459524
-3.043418	0.245437	5.481032
-3.043418	0.294524	5.507214
-3.043418	0.343612	5.538006
-3.043418	0.392699	5.573335
-3.043418	0.441786	5.613116
-3.043418	0.490874	5.657252
-3.043418	0.539961	5.705637
-3.043418	0.589049	5.758155
-3.043418	0.638136	5.814679
-3.043418	0.687223	5.875074
-3.043418	0.736311	5.939192
-3.043418	0.785398	6.006881
-3.043418	0.834486	6.077977
-3.043418	0.883573	6.152308
-3.043418	0.932660	6.229696
-3.043418	0.981748	6.309954
-3.043418	1.030835	6.392889
-3.043418	1.079922	6.478301
-3.043418	1.129010	6.565984
-3.043418	1.178097	6.655728
-3.043418	1.227185	6.747315
-3.043418	1.276272	6.840525
-3.043418	1.325359	6.935134
-3.043418	1.374447	7.030914
-3.043418	1.423534	7.127634
-3.043418	1.472622	7.225060
-3.043418	1.521709	7.322959
-3.043418	1.570796	7.421095
-3.043418	1.619884	7.519230
-3.043418	1.668971	7.617129
-3.043418	1.718058	7.714556
-3.043418	1.767146	7.811275
-3.043418	1.816233	7.907055
-3.043418	1.865321	8.001664
-3.043418	1.914408	8.094874
-3.043418	1.963495	8.186461
-3.043418	2.012583	8.276205
-3.043418	2.061670	8.363888
-3.043418	2.110758	8.449300
-3.043418	2.159845	8.532235
-3.043418	2.208932	8.612493
-3.043418	2.258020	8.689881
-3.043418	2.307107	8.764212
-3.043418	2.356194	8.835308
-3.043418	2.405282	8.902997
-3.043418	2.454369	8.967115
-3.043418	2.503457	9.027510
-3.043418	2.552544	9.084034
-3.043418	2.601631	9.136552
-3.043418	2.650719	9.184937
-3.043418	2.699806	9.229073
-3.043418	2.748894	9.268854
-3.043418	2.797981	9.304183
-3.043418	2.847068	9.334975
-3.043418	2.896156	9.361157
-3.043418	2.945243	9.382665
-3.043418	2.994330	9.399448
-3.043418	3.043418	9.411464
-3.043418	3.092505	9.418685
-2.994330	-3.141593	9.409078
-2.994330	-3.092505	9.406669
-2.994330	-3.043418	9.399448
-2.994330	-2.994330	9.387431
-2.994330	-2.945243	9.370649
-2.994330	-2.896156	9.349141
-2.994330	-2.847068	9.322959
-2.994330	-2.797981	9.292166
-2.994330	-2.748894	9.256837
-2.994330	-2.699806	9.217057
-2.994330	-2.650719	9.172921
-2.994330	-2.601631	9.124535
-2.994330	-2.552544	9.072017
-2.994330	-2.503457	9.015493
-2.994330	-2.454369	8.955099
-2.994330	-2.405282	8.890980
-2.994330	-2.356194	8.823292
-2.994330	-2.307107	8.752196
-2.994330	-2.258020	8.677865
-2.994330	-2.208932	8.600477
-2.994330	-2.159845	8.520219
-2.994330	-2.110758	8.437284
-2.994330	-2.061670	8.351872
-2.994330	-2.012583	8.264188
-2.994330	-1.963495	8.174445
-2.994330	-1.914408	8.082858
-2.994330	-1.865321	7.989647
-2.994330	-1.816233	7.895038
-2.994330	-1.767146	7.799259
-2.994330	-1.718058	7.702539
-2.994330	-1.668971	7.605112
-2.994330	-1.619884	7.507213
-2.994330	-1.570796	7.409078
-2.994330	-1.521709	7.310943
-2.994330	-1.472622	7.213044
-2.994330	-1.423534	7.115617
-2.994330	-1.374447	7.018897
-2.994330	-1.325359	6.923118
-2.994330	-1.276272	6.828509
-2.994330	-1.227185	6.735298
-2.994330	-1.178097	6.643711
-2.994330	-1.129010	6.553968
-2.994330	-1.079922	6.466285
-2.994330	-1.030835	6.380873
-2.994330	-0.981748	6.297938
-2.994330	-0.932660	6.217680
-2.994330	-0.883573	6.140292
-2.994330	-0.834486	6.065960
-2.994330	-0.785398	5.994865
-2.994330	-0.736311	5.927176
-2.994330	-0.687223	5.863057
-2.994330	-0.638136	5.802663
-2.994330	-0.589049	5.746139
-2.994330	-0.539961	5.693621
-2.994330	-0.490874	5.645236
-2.994330	-0.441786	5.601100
-2.994330	-0.392699	5.561319
-2.994330	-0.343612	5.525990
-2.994330	-0.294524	5.495197
-2.994330	-0.245437	5.469016
-2.994330	-0.196350	5.447508
-2.994330	-0.147262	5.430725
-2.994330	-0.098175	5.418709
-2.994330	-0.049087	5.411487
-2.994330	0.000000	5.409078
-2.994330	0.049087	5.411487
-2.994330	0.098175	5.418709
-2.994330	0.147262	5.430725
-2.994330	0.196350	5.447508
-2.994330	0.245437	5.469016
-2.994330	0.294524	5.495197
-2.994330	0.343612	5.525990
-2.994330	0.392699	5.561319
-2.994330	0.441786	5.601100
-2.994330	0.490874	5.645236
-2.994330	0.539961	5.693621
-2.994330	0.589049	5.746139
-2.994330	0.638136	5.802663
-2.994330	0.687223	5.863057
-2.994330	0.736311	5.927176
-2.994330	0.785398	5.994865
-2.994330	0.834486	6.065960
-2.994330	0.883573	6.140292
-2.994330	0.932660	6.217680
-2.994330	0.981748	6.297938
-2.994330	1.030835	6.380873
-2.994330	1.079922	6.466285
-2.994330	1.129010	6.553968
-2.994330	1.178097	6.643711
-2.994330	1.227185	6.735298
-2.994330	1.276272	6.828509
-2.994330	1.325359	6.923118
-2.994330	1.374447	7.018897
-2.994330	1.423534	7.115617
-2.994330	1.472622	7.213044
-2.994330	1.521709	7.310943
-2.994330	1.570796	7.409078
-2.994330	1.619884	7.507213
-2.994330	1.668971	7.605112
-2.994330	1.718058	7.702539
-2.994330	1.767146	7.799259
-2.994330	1.816233	7.895038
-2.994330	1.865321	7.989647
-2.994330	1.914408	8.082858
-2.994330	1.963495	8.174445
-2.994330	2.012583	8.264188
-2.994330	2.061670	8.351872
-2.994330	2.110758	8.437284
-2.994330	2.159845	8.520219
-2.994330	2.208932	8.600477
-2.994330	2.258020	8.677865
-2.994330	2.307107	8.752196
-2.994330	2.356194	8.823292
-2.994330	2.405282	8.890980
-2.994330	2.454369	8.955099
-2.994330	2.503457	9.015493
-2.994330	2.552544	9.072017
-2.994330	2.601631	9.124535
-2.994330	2.650719	9.172921
-2.994330	2.699806	9.217057
-2.994330	2.748894	9.256837
-2.994330	2.797981	9.292166
-2.994330	2.847068	9.322959
-2.994330	2.896156	9.349141
-2.994330	2.945243	9.370649
-2.994330	2.994330	9.387431
-2.994330	3.043418	9.399448
-2.994330	3.092505	9.406669
-2.945243	-3.141593	9.392296
-2.945243	-3.092505	9.389887
-2.945243	-3.043418	9.382665
-2.945243	-2.994330	9.370649
-2.945243	-2.945243	9.353866
-2.945243	-2.896156	9.332358
-2.945243	-2.847068	9.306176
-2.945243	-2.797981	9.275384
-2.945243	-2.748894	9.240055
-2.945243	-2.699806	9.200274
-2.945243	-2.650719	9.156138
-2.945243	-2.601631	9.107753
-2.945243	-2.552544	9.055235
-2.945243	-2.503457	8.998711
-2.945243	-2.454369	8.938317
-2.945243	-2.405282	8.874198
-2.945243	-2.356194	8.806509
-2.945243	-2.307107	8.735414
-2.945243	-2.258020	8.661082
-2.945243	-2.208932	8.583694
-2.945243	-2.159845	8.503436
-2.945243	-2.110758	8.420501
-2.945243	-2.061670	8.335089
-2.945243	-2.012583	8.247406
-2.945243	-1.963495	8.157663
-2.945243	-1.914408	8.066075
-2.945243	-1.865321	7.972865
-2.945243	-1.816233	7.878256
-2.945243	-1.767146	7.782476
-2.945243	-1.718058	7.685757
-2.945243	-1.668971	7.588330
-2.945243	-1.619884	7.490431
-2.945243	-1.570796	7.392296
-2.945243	-1.521709	7.294160
-2.945243	-1.472622	7.196261
-2.945243	-1.423534	7.098835
-2.945243	-1.374447	7.002115
-2.945243	-1.325359	6.906335
-2.945243	-1.276272	6.811726
-2.945243	-1.227185	6.718516
-2.945243	-1.178097	6.626929
-2.945243	-1.129010	6.537185
-2.945243	-1.079922	6.449502
-2.945243	-1.030835	6.364090
-2.945243	-0.981748	6.281155
-2.945243	-0.932660	6.200897
-2.945243	-0.883573	6.123509
-2.945243	-0.834486	6.049178
-2.945243	-0.785398	5.978082
-2.945243	-0.736311	5.910393
-2.945243	-0.687223	5.846275
-2.945243	-0.638136	5.785881
-2.945243	-0.589049	5.729356
-2.945243	-0.539961	5.676838
-2.945243	-0.490874	5.628453
-2.945243	-0.441786	5.584317
-2.945243	-0.392699	5.544537
-2.945243	-0.343612	5.509208
-2.945243	-0.294524	5.478415
-2.945243	-0.245437	5.452233
-2.945243	-0.196350	5.430725
-2.945243	-0.147262	5.413943
-2.945243	-0.098175	5.401926
-2.945243	-0.049087	5.394705
-2.945243	0.000000	5.392296
-2.945243	0.049087	5.394705
-2.945243	0.098175	5.401926
-2.945243	0.147262	5.413943
-2.945243	0.196350	5.430725
-2.945243	0.245437	5.452233
-2.945243	0.294524	5.478415
-2.945243	0.343612	5.509208
-2.945243	0.392699	5.544537
-2.945243	0.441786	5.584317
-2.945243	0.490874	5.628453
-2.945243	0.539961	5.676838
-2.945243	0.589049	5.729356
-2.945243	0.638136	5.785881
-2.945243	0.687223	5.846275
-2.945243	0.736311	5.910393
-2.945243	0.785398	5.978082
-2.945243	0.834486	6.049178
-2.945243	0.883573	6.123509
-2.945243	0.932660	6.200897
-2.945243	0.981748	6.281155
-2.945243	1.030835	6.364090
-2.945243	1.079922	6.449502
-2.945243	1.129010	6.537185
-2.945243	1.178097	6.626929
-2.945243	1.227185	6.718516
-2.945243	1.276272	6.811726
-2.945243	1.325359	6.906335
-2.945243	1.374447	7.002115
-2.945243	1.423534	7.098835
-2.945243	1.472622	7.196261
-2.945243	1.521709	7.294160
-2.945243	1.570796	7.392296
-2.945243	1.619884	7.490431
-2.945243	1.668971	7.588330
-2.945243	1.718058	7.685757
-2.945243	1.767146	7.782476
-2.945243	1.816233	7.878256
-2.945243	1.865321	7.972865
-2.945243	1.914408	8.066075
-2.945243	1.963495	8.157663
-2.945243	2.012583	8.247406
-2.945243	2.061670	8.335089
-2.945243	2.110758	8.420501
-2.945243	2.159845	8.503436
-2.945243	2.208932	8.583694
-2.945243	2.258020	8.661082
-2.945243	2.307107	8.735414
-2.945243	2.356194	8.806509
-2.945243	2.405282	8.874198
-2.945243	2.454369	8.938317
-2.945243	2.503457	8.998711
-2.945243	2.552544	9.055235
-2.945243	2.601631	9.107753
-2.945243	2.650719	9.156138
-2.945243	2.699806	9.200274
-2.945243	2.748894	9.240055
-2.945243	2.797981	9.275384
-2.945243	2.847068	9.306176
-2.945243	2.896156	9.332358
-2.945243	2.945243	9.353866
-2.945243	2.994330	9.370649
-2.945243	3.043418	9.382665
-2.945243	3.092505	9.389887
-2.896156	-3.141593	9.370788
-2.896156	-3.092505	9.368379
-2.896156	-3.043418	9.361157
-2.896156	-2.994330	9.349141
-2.896156	-2.945243	9.332358
-2.896156	-2.896156	9.310850
-2.896156	-2.847068	9.284668
-2.896156	-2.797981	9.253876
-2.896156	-2.748894	9.218547
-2.896156	-2.699806	9.178766
-2.896156	-2.650719	9.134630
-2.896156	-2.601631	9.086245
-2.896156	-2.552544	9.033727
-2.896156	-2.503457	8.977203
-2.896156	-2.454369	8.916809
-2.896156	-2.405282	8.852690
-2.896156	-2.356194	8.785001
-2.896156	-2.307107	8.713906
-2.896156	-2.258020	8.639574
-2.896156	-2.208932	8.562186
-2.896156	-2.159845	8.481928
-2.896156	-2.110758	8.398993
-2.896156	-2.061670	8.313581
-2.896156	-2.012583	8.225898
-2.896156	-1.963495	8.136154
-2.896156	-1.914408	8.044567
-2.896156	-1.865321	7.951357
-2.896156	-1.816233	7.856748
-2.896156	-1.767146	7.760968
-2.896156	-1.718058	7.664249
-2.896156	-1.668971	7.566822
-2.896156	-1.619884	7.468923
-2.896156	-1.570796	7.370788
-2.896156	-1.521709	7.272652
-2.896156	-1.472622	7.174753
-2.896156	-1.423534	7.077327
-2.896156	-1.374447	6.980607
-2.896156	-1.325359	6.884827
-2.896156	-1.276272	6.790218
-2.896156	-1.227185	6.697008
-2.896156	-1.178097	6.605421
-2.896156	-1.129010	6.515677
-2.896156	-1.079922	6.427994
-2.896156	-1.030835	6.342582
-2.896156	-0.981748	6.259647
-2.896156	-0.932660	6.179389
-2.896156	-0.883573	6.102001
-2.896156	-0.834486	6.027670
-2.896156	-0.785398	5.956574
-2.896156	-0.736311	5.888885
-2.896156	-0.687223	5.824767
-2.896156	-0.638136	5.764373
-2.896156	-0.589049	5.707848
-2.896156	-0.539961	5.655330
-2.896156	-0.490874	5.606945
-2.896156	-0.441786	5.562809
-2.896156	-0.392699	5.523029
-2.896156	-0.343612	5.487699
-2.896156	-0.294524	5.456907
-2.896156	-0.245437	5.430725
-2.896156	-0.196350	5.409217
-2.896156	-0.147262	5.392435
-2.896156	-0.098175	5.380418
-2.896156	-0.049087	5.373197
-2.896156	0.000000	5.370788
-2.896156	0.049087	5.373197
-2.896156	0.098175	5.380418
-2.896156	0.147262	5.392435
-2.896156	0.196350	5.409217
-2.896156	0.245437	5.430725
-2.896156	0.294524	5.456907
-2.896156	0.343612	5.487699
-2.896156	0.392699	5.523029
-2.896156	0.441786	5.562809
-2.896156	0.490874	5.606945
-2.896156	0.539961	5.655330
-2.896156	0.589049	5.707848
-2.896156	0.638136	5.764373
-2.896156	0.687223	5.824767
-2.896156	0.736311	5.888885
-2.896156	0.785398	5.956574
-2.896156	0.834486	6.027670
-2.896156	0.883573	6.102001
-2.896156	0.932660	6.179389
-2.896156	0.981748	6.259647
-2.896156	1.030835	6.342582
-2.896156	1.079922	6.427994
-2.896156	1.129010	6.515677
-2.896156	1.178097	6.605421
-2.896156	1.227185	6.697008
-2.896156	1.276272	6.790218
-2.896156	1.325359	6.884827
-2.896156	1.374447	6.980607
-2.896156	1.423534	7.077327
-2.896156	1.472622	7.174753
-2.896156	1.521709	7.272652
-2.896156	1.570796	7.370788
-2.896156	1.619884	7.468923
-2.896156	1.668971	7.566822
-2.896156	1.718058	7.664249
-2.896156	1.767146	7.760968
-2.896156	1.816233	7.856748
-2.896156	1.865321	7.951357
-2.896156	1.914408	8.044567
-2.896156	1.963495	8.136154
-2.896156	2.012583	8.225898
-2.896156	2.061670	8.313581
-2.896156	2.110758	8.398993
-2.896156	2.159845	8.481928
-2.896156	2.208932	8.562186
-2.896156	2.258020	8.639574
-2.896156	2.307107	8.713906
-2.896156	2.356194	8.785001
-2.896156	2.405282	8.852690
-2.896156	2.454369	8.916809
-2.896156	2.503457	8.977203
-2.896156	2.552544	9.033727
-2.896156	2.601631	9.086245
-2.896156	2.650719	9.134630
-2.896156	2.699806	9.178766
-2.896156	2.748894	9.218547
-2.896156	2.797981	9.253876
-2.896156	2.847068	9.284668
-2.896156	2.896156	9.310850
-2.896156	2.945243	9.332358
-2.896156	2.994330	9.349141
-2.896156	3.043418	9.361157
-2.896156	3.092505	9.368379
-2.847068	-3.141593	9.344606
-2.847068	-3.092505	9.342197
-2.847068	-3.043418	9.334975
-2.847068	-2.994330	9.322959
-2.847068	-2.945243	9.306176
-2.847068	-2.896156	9.284668
-2.847068	-2.847068	9.258486
-2.847068	-2.797981	9.227694
-2.847068	-2.748894	9.192365
-2.847068	-2.699806	9.152584
-2.847068	-2.650719	9.108448
-2.847068	-2.601631	9.060063
-2.847068	-2.552544	9.007545
-2.847068	-2.503457	8.951021
-2.847068	-2.454369	8.890627
-2.847068	-2.405282	8.826508
-2.847068	-2.356194	8.758819
-2.847068	-2.307107	8.687724
-2.847068	-2.258020	8.613392
-2.847068	-2.208932	8.536004
-2.847068	-2.159845	8.455746
-2.847068	-2.110758	8.372811
-2.847068	-2.061670	8.287399
-2.847068	-2.012583	8.199716
-2.847068	-1.963495	8.109973
-2.847068	-1.914408	8.018385
-2.847068	-1.865321	7.925175
-2.847068	-1.816233	7.830566
-2.847068	-1.767146	7.734786
-2.847068	-1.718058	7.638067
-2.847068	-1.668971	7.540640
-2.847068	-1.619884	7.442741
-2.847068	-1.570796	7.344606
-2.847068	-1.521709	7.246470
-2.847068	-1.472622	7.148571
-2.847068	-1.423534	7.051145
-2.847068	-1.374447	6.954425
-2.847068	-1.325359	6.858645
-2.847068	-1.276272	6.764036
-2.847068	-1.227185	6.670826
-2.847068	-1.178097	6.579239
-2.847068	-1.129010	6.489496
-2.847068	-1.079922	6.401812
-2.847068	-1.030835	6.316400
-2.847068	-0.981748	6.233465
-2.847068	-0.932660	6.153207
-2.847068	-0.883573	6.075819
-2.847068	-0.834486	6.001488
-2.847068	-0.785398	5.930392
-2.847068	-0.736311	5.862704
-2.847068	-0.687223	5.798585
-2.847068	-0.638136	5.738191
-2.847068	-0.589049	5.681667
-2.847068	-0.539961	5.629149
-2.847068	-0.490874	5.580763
-2.847068	-0.441786	5.536627
-2.847068	-0.392699	5.496847
-2.847068	-0.343612	5.461518
-2.847068	-0.294524	5.430725
-2.847068	-0.245437	5.404543
-2.847068	-0.196350	5.383035
-2.847068	-0.147262	5.366253
-2.847068	-0.098175	5.354236
-2.847068	-0.049087	5.347015
-2.847068	0.000000	5.344606
-2.847068	0.049087	5.347015
-2.847068	0.098175	5.354236
-2.847068	0.147262	5.366253
-2.847068	0.196350	5.383035
-2.847068	0.245437	5.404543
-2.847068	0.294524	5.430725
-2.847068	0.343612	5.461518
-2.847068	0.392699	5.496847
-2.847068	0.441786	5.536627
-2.847068	0.490874	5.580763
-2.847068	0.539961	5.629149
-2.847068	0.589049	5.681667
