path	energy1	energy2	mu
600	-0.402025	7.597975	4.458000
601	-0.401038	7.596988	4.458000
602	-0.398078	7.594028	4.458000
603	-0.393149	7.589099	4.458000
604	-0.386254	7.582204	4.458000
605	-0.377402	7.573352	4.458000
606	-0.366600	7.562550	4.458000
607	-0.353859	7.549809	4.458000
608	-0.339191	7.535141	4.458000
609	-0.322612	7.518562	4.458000
610	-0.304138	7.500088	4.458000
611	-0.283787	7.479737	4.458000
612	-0.261578	7.457528	4.458000
613	-0.237534	7.433484	4.458000
614	-0.211679	7.407629	4.458000
615	-0.184038	7.379988	4.458000
616	-0.154638	7.350588	4.458000
617	-0.123509	7.319459	4.458000
618	-0.090681	7.286631	4.458000
619	-0.056186	7.252136	4.458000
620	-0.020059	7.216009	4.458000
621	0.017665	7.178285	4.458000
622	0.056949	7.139001	4.458000
623	0.097753	7.098197	4.458000
624	0.140038	7.055912	4.458000
625	0.183761	7.012189	4.458000
626	0.228881	6.967069	4.458000
627	0.275351	6.920599	4.458000
628	0.323127	6.872823	4.458000
629	0.372161	6.823789	4.458000
630	0.422404	6.773546	4.458000
631	0.473808	6.722142	4.458000
632	0.526321	6.669629	4.458000
633	0.579892	6.616058	4.458000
634	0.634468	6.561482	4.458000
635	0.689994	6.505956	4.458000
636	0.746416	6.449534	4.458000
637	0.803679	6.392271	4.458000
638	0.861726	6.334224	4.458000
639	0.920499	6.275451	4.458000
640	0.979941	6.216009	4.458000
641	1.039993	6.155957	4.458000
642	1.100595	6.095355	4.458000
643	1.161689	6.034261	4.458000
644	1.223212	5.972738	4.458000
645	1.285106	5.910844	4.458000
646	1.347309	5.848641	4.458000
647	1.409758	5.786192	4.458000
648	1.472394	5.723556	4.458000
649	1.535153	5.660797	4.458000
650	1.597975	5.597975	4.458000
651	1.660797	5.535153	4.458000
652	1.723556	5.472394	4.458000
653	1.786192	5.409758	4.458000
654	1.848641	5.347309	4.458000
655	1.910844	5.285106	4.458000
656	1.972738	5.223212	4.458000
657	2.034261	5.161689	4.458000
658	2.095355	5.100595	4.458000
659	2.155957	5.039993	4.458000
660	2.216009	4.979941	4.458000
661	2.275451	4.920499	4.458000
662	2.334224	4.861726	4.458000
663	2.392271	4.803679	4.458000
664	2.449534	4.746416	4.458000
