path	energy1	energy2	mu
0	5.998875	-2.001125	2.858000
1	5.997888	-2.000138	2.858000
2	5.994928	-1.997178	2.858000
3	5.989999	-1.992249	2.858000
4	5.983104	-1.985354	2.858000
5	5.974252	-1.976502	2.858000
6	5.963450	-1.965700	2.858000
7	5.950709	-1.952959	2.858000
8	5.936041	-1.938291	2.858000
9	5.919462	-1.921712	2.858000
10	5.900988	-1.903238	2.858000
11	5.880637	-1.882887	2.858000
12	5.858428	-1.860678	2.858000
13	5.834384	-1.836634	2.858000
14	5.808529	-1.810779	2.858000
15	5.780888	-1.783138	2.858000
16	5.751488	-1.753738	2.858000
17	5.720359	-1.722609	2.858000
18	5.687531	-1.689781	2.858000
19	5.653036	-1.655286	2.858000
20	5.616909	-1.619159	2.858000
21	5.579185	-1.581435	2.858000
22	5.539901	-1.542151	2.858000
23	5.499097	-1.501347	2.858000
24	5.456812	-1.459062	2.858000
25	5.413089	-1.415339	2.858000
26	5.367969	-1.370219	2.858000
27	5.321499	-1.323749	2.858000
28	5.273723	-1.275973	2.858000
29	5.224689	-1.226939	2.858000
30	5.174446	-1.176696	2.858000
31	5.123042	-1.125292	2.858000
32	5.070529	-1.072779	2.858000
33	5.016958	-1.019208	2.858000
34	4.962382	-0.964632	2.858000
35	4.906856	-0.909106	2.858000
36	4.850434	-0.852684	2.858000
37	4.793171	-0.795421	2.858000
38	4.735124	-0.737374	2.858000
39	4.676351	-0.678601	2.858000
40	4.616909	-0.619159	2.858000
41	4.556857	-0.559107	2.858000
42	4.496255	-0.498505	2.858000
43	4.435161	-0.437411	2.858000
44	4.373638	-0.375888	2.858000
45	4.311744	-0.313994	2.858000
46	4.249541	-0.251791	2.858000
47	4.187092	-0.189342	2.858000
48	4.124456	-0.126706	2.858000
49	4.061697	-0.063947	2.858000
50	3.998875	-0.001125	2.858000
51	3.936053	0.061697	2.858000
52	3.873294	0.124456	2.858000
53	3.810658	0.187092	2.858000
54	3.748209	0.249541	2.858000
55	3.686006	0.311744	2.858000
56	3.624112	0.373638	2.858000
57	3.562589	0.435161	2.858000
58	3.501495	0.496255	2.858000
59	3.440893	0.556857	2.858000
60	3.380841	0.616909	2.858000
61	3.321399	0.676351	2.858000
62	3.262626	0.735124	2.858000
63	3.204579	0.793171	2.858000
64	3.147316	0.850434	2.858000
65	3.090894	0.906856	2.858000
66	3.035368	0.962382	2.858000
67	2.980792	1.016958	2.858000
68	2.927221	1.070529	2.858000
69	2.874708	1.123042	2.858000
70	2.823304	1.174446	2.858000
71	2.773061	1.224689	2.858000
72	2.724027	1.273723	2.858000
73	2.676251	1.321499	2.858000
74	2.629781	1.367969	2.858000
75	2.584661	1.413089	2.858000
76	2.540938	1.456812	2.858000
77	2.498653	1.499097	2.858000
78	2.457849	1.539901	2.858000
79	2.418565	1.579185	2.858000
80	2.380841	1.616909	2.858000
81	2.344714	1.653036	2.858000
82	2.310219	1.687531	2.858000
83	2.277391	1.720359	2.858000
84	2.246262	1.751488	2.858000
85	2.216862	1.780888	2.858000
86	2.189221	1.808529	2.858000
87	2.163366	1.834384	2.858000
88	2.139322	1.858428	2.858000
89	2.117113	1.880637	2.858000
90	2.096762	1.900988	2.858000
91	2.078288	1.919462	2.858000
92	2.061709	1.936041	2.858000
93	2.047041	1.950709	2.858000
94	2.034300	1.963450	2.858000
95	2.023498	1.974252	2.858000
96	2.014646	1.983104	2.858000
97	2.007751	1.989999	2.858000
98	2.002822	1.994928	2.858000
99	1.999862	1.997888	2.858000
100	1.998875	1.998875	2.858000
101	1.999862	1.997888	2.858000
102	2.002822	1.994928	2.858000
103	2.007751	1.989999	2.858000
104	2.014646	1.983104	2.858000
105	2.023498	1.974252	2.858000
106	2.034300	1.963450	2.858000
107	2.047041	1.950709	2.858000
108	2.061709	1.936041	2.858000
109	2.078288	1.919462	2.858000
110	2.096762	1.900988	2.858000
111	2.117113	1.880637	2.858000
112	2.139322	1.858428	2.858000
113	2.163366	1.834384	2.858000
114	2.189221	1.808529	2.858000
115	2.216862	1.780888	2.858000
116	2.246262	1.751488	2.858000
117	2.277391	1.720359	2.858000
118	2.310219	1.687531	2.858000
119	2.344714	1.653036	2.858000
120	2.380841	1.616909	2.858000
121	2.418565	1.579185	2.858000
122	2.457849	1.539901	2.858000
123	2.498653	1.499097	2.858000
124	2.540938	1.456812	2.858000
125	2.584661	1.413089	2.858000
126	2.629781	1.367969	2.858000
127	2.676251	1.321499	2.858000
128	2.724027	1.273723	2.858000
129	2.773061	1.224689	2.858000
130	2.823304	1.174446	2.858000
131	2.874708	1.123042	2.858000
132	2.927221	1.070529	2.858000
133	2.980792	1.016958	2.858000
134	3.035368	0.962382	2.858000
135	3.090894	0.906856	2.858000
136	3.147316	0.850434	2.858000
137	3.204579	0.793171	2.858000
138	3.262626	0.735124	2.858000
139	3.321399	0.676351	2.858000
140	3.380841	0.616909	2.858000
141	3.440893	0.556857	2.858000
142	3.501495	0.496255	2.858000
143	3.562589	0.435161	2.858000
144	3.624112	0.373638	2.858000
145	3.686006	0.311744	2.858000
146	3.748209	0.249541	2.858000
147	3.810658	0.187092	2.858000
148	3.873294	0.124456	2.858000
149	3.936053	0.061697	2.858000
150	3.998875	-0.001125	2.858000
151	4.061697	-0.063947	2.858000
152	4.124456	-0.126706	2.858000
153	4.187092	-0.189342	2.858000
154	4.249541	-0.251791	2.858000
155	4.311744	-0.313994	2.858000
156	4.373638	-0.375888	2.858000
157	4.435161	-0.437411	2.858000
158	4.496255	-0.498505	2.858000
159	4.556857	-0.559107	2.858000
160	4.616909	-0.619159	2.858000
161	4.676351	-0.678601	2.858000
162	4.735124	-0.737374	2.858000
163	4.793171	-0.795421	2.858000
164	4.850434	-0.852684	2.858000
165	4.906856	-0.909106	2.858000
166	4.962382	-0.964632	2.858000
167	5.016958	-1.019208	2.858000
168	5.070529	-1.072779	2.858000
169	5.123042	-1.125292	2.858000
170	5.174446	-1.176696	2.858000
171	5.224689	-1.226939	2.858000
172	5.273723	-1.275973	2.858000
173	5.321499	-1.323749	2.858000
174	5.367969	-1.370219	2.858000
175	5.413089	-1.415339	2.858000
176	5.456812	-1.459062	2.858000
177	5.499097	-1.501347	2.858000
178	5.539901	-1.542151	2.858000
179	5.579185	-1.581435	2.858000
180	5.616909	-1.619159	2.858000
181	5.653036	-1.655286	2.858000
182	5.687531	-1.689781	2.858000
183	5.720359	-1.722609	2.858000
184	5.751488	-1.753738	2.858000
185	5.780888	-1.783138	2.858000
186	5.808529	-1.810779	2.858000
187	5.834384	-1.836634	2.858000
188	5.858428	-1.860678	2.858000
189	5.880637	-1.882887	2.858000
190	5.900988	-1.903238	2.858000
191	5.919462	-1.921712	2.858000
192	5.936041	-1.938291	2.858000
193	5.950709	-1.952959	2.858000
194	5.963450	-1.965700	2.858000
195	5.974252	-1.976502	2.858000
196	5.983104	-1.985354	2.858000
197	5.989999	-1.992249	2.858000
198	5.994928	-1.997178	2.858000
199	5.997888	-2.000138	2.858000
200	5.998382	-2.000632	2.858000
201	5.996408	-1.998658	2.858000
202	5.990489	-1.992739	2.858000
203	5.980632	-1.982882	2.858000
204	5.966844	-1.969094	2.858000
205	5.949141	-1.951391	2.858000
206	5.927539	-1.929789	2.858000
207	5.902060	-1.904310	2.858000
208	5.872730	-1.874980	2.858000
209	5.839576	-1.841826	2.858000
210	5.802632	-1.804882	2.858000
211	5.761934	-1.764184	2.858000
212	5.717522	-1.719772	2.858000
213	5.669441	-1.671691	2.858000
214	5.617737	-1.619987	2.858000
215	5.562461	-1.564711	2.858000
216	5.503669	-1.505919	2.858000
217	5.441418	-1.443668	2.858000
218	5.375770	-1.378020	2.858000
219	5.306789	-1.309039	2.858000
220	5.234544	-1.236794	2.858000
221	5.159105	-1.161355	2.858000
222	5.080548	-1.082798	2.858000
223	4.998949	-1.001199	2.858000
224	4.914390	-0.916640	2.858000
225	4.826953	-0.829203	2.858000
226	4.736726	-0.738976	2.858000
227	4.643796	-0.646046	2.858000
228	4.548256	-0.550506	2.858000
229	4.450201	-0.452451	2.858000
230	4.349726	-0.351976	2.858000
231	4.246931	-0.249181	2.858000
232	4.141918	-0.144168	2.858000
233	4.034789	-0.037039	2.858000
234	3.925652	0.072098	2.858000
235	3.814613	0.183137	2.858000
236	3.701782	0.295968	2.858000
237	3.587271	0.410479	2.858000
238	3.471192	0.526558	2.858000
239	3.353660	0.644090	2.858000
240	3.234790	0.762960	2.858000
241	3.114702	0.883048	2.858000
242	2.993512	1.004238	2.858000
243	2.871340	1.126410	2.858000
244	2.748308	1.249442	2.858000
245	2.624536	1.373214	2.858000
246	2.500146	1.497604	2.858000
247	2.375262	1.622488	2.858000
248	2.250006	1.747744	2.858000
249	2.124503	1.873247	2.858000
250	1.998875	1.998875	2.858000
251	2.124503	1.873247	2.858000
252	2.250006	1.747744	2.858000
253	2.375262	1.622488	2.858000
254	2.500146	1.497604	2.858000
255	2.624536	1.373214	2.858000
256	2.748308	1.249442	2.858000
257	2.871340	1.126410	2.858000
258	2.993512	1.004238	2.858000
259	3.114702	0.883048	2.858000
260	3.234790	0.762960	2.858000
261	3.353660	0.644090	2.858000
262	3.471192	0.526558	2.858000
263	3.587271	0.410479	2.858000
264	3.701782	0.295968	2.858000
265	3.814613	0.183137	2.858000
266	3.925652	0.072098	2.858000
267	4.034789	-0.037039	2.858000
268	4.141918	-0.144168	2.858000
269	4.246931	-0.249181	2.858000
270	4.349726	-0.351976	2.858000
271	4.450201	-0.452451	2.858000
272	4.548256	-0.550506	2.858000
273	4.643796	-0.646046	2.858000
274	4.736726	-0.738976	2.858000
275	4.826953	-0.829203	2.858000
276	4.914390	-0.916640	2.858000
277	4.998949	-1.001199	2.858000
278	5.080548	-1.082798	2.858000
279	5.159105	-1.161355	2.858000
280	5.234544	-1.236794	2.858000
281	5.306789	-1.309039	2.858000
282	5.375770	-1.378020	2.858000
283	5.441418	-1.443668	2.858000
284	5.503669	-1.505919	2.858000
285	5.562461	-1.564711	2.858000
286	5.617737	-1.619987	2.858000
287	5.669441	-1.671691	2.858000
288	5.717522	-1.719772	2.858000
289	5.761934	-1.764184	2.858000
290	5.802632	-1.804882	2.858000
291	5.839576	-1.841826	2.858000
292	5.872730	-1.874980	2.858000
293	5.902060	-1.904310	2.858000
294	5.927539	-1.929789	2.858000
295	5.949141	-1.951391	2.858000
296	5.966844	-1.969094	2.858000
297	5.980632	-1.982882	2.858000
298	5.990489	-1.992739	2.858000
299	5.996408	-1.998658	2.858000
