path	energy1	energy2	mu
300	2.604772	11.787128	9.118000
301	2.605632	11.786268	9.118000
302	2.608210	11.783690	9.118000
303	2.612503	11.779397	9.118000
304	2.618506	11.773394	9.118000
305	2.626209	11.765691	9.118000
306	2.635603	11.756297	9.118000
307	2.646675	11.745225	9.118000
308	2.659410	11.732490	9.118000
309	2.673791	11.718109	9.118000
310	2.689799	11.702101	9.118000
311	2.707411	11.684489	9.118000
312	2.726603	11.665297	9.118000
313	2.747350	11.644550	9.118000
314	2.769622	11.622278	9.118000
315	2.793390	11.598510	9.118000
316	2.818620	11.573280	9.118000
317	2.845277	11.546623	9.118000
318	2.873324	11.518576	9.118000
319	2.902722	11.489178	9.118000
320	2.933429	11.458471	9.118000
321	2.965402	11.426498	9.118000
322	2.998596	11.393304	9.118000
323	3.032962	11.358938	9.118000
324	3.068452	11.323448	9.118000
325	3.105013	11.286887	9.118000
326	3.142592	11.249308	9.118000
327	3.181135	11.210765	9.118000
328	3.220583	11.171317	9.118000
329	3.260878	11.131022	9.118000
330	3.301960	11.089940	9.118000
331	3.343765	11.048135	9.118000
332	3.386230	11.005670	9.118000
333	3.429289	10.962611	9.118000
334	3.472875	10.919025	9.118000
335	3.516919	10.874981	9.118000
336	3.561352	10.830548	9.118000
337	3.606103	10.785797	9.118000
338	3.651098	10.740802	9.118000
339	3.696266	10.695634	9.118000
340	3.741530	10.650370	9.118000
341	3.786817	10.605083	9.118000
342	3.832051	10.559849	9.118000
343	3.877154	10.514746	9.118000
344	3.922052	10.469848	9.118000
345	3.966666	10.425234	9.118000
346	4.010920	10.380980	9.118000
347	4.054739	10.337161	9.118000
348	4.098046	10.293854	9.118000
349	4.140767	10.251133	9.118000
350	4.182826	10.209074	9.118000
351	4.224154	10.167746	9.118000
352	4.264677	10.127223	9.118000
353	4.304329	10.087571	9.118000
354	4.343042	10.048858	9.118000
355	4.380755	10.011145	9.118000
356	4.417405	9.974495	9.118000
357	4.452938	9.938962	9.118000
358	4.487301	9.904599	9.118000
359	4.520445	9.871455	9.118000
360	4.552327	9.839573	9.118000
361	4.582909	9.808991	9.118000
362	4.612158	9.779742	9.118000
363	4.640048	9.751852	9.118000
364	4.666557	9.725343	9.118000
365	4.691670	9.700230	9.118000
366	4.715379	9.676521	9.118000
367	4.737683	9.654217	9.118000
368	4.758587	9.633313	9.118000
369	4.778100	9.613800	9.118000
370	4.796242	9.595658	9.118000
371	4.813036	9.578864	9.118000
372	4.828513	9.563387	9.118000
373	4.842707	9.549193	9.118000
374	4.855660	9.536240	9.118000
375	4.867418	9.524482	9.118000
376	4.878032	9.513868	9.118000
377	4.887554	9.504346	9.118000
378	4.896043	9.495857	9.118000
379	4.903560	9.488340	9.118000
380	4.910165	9.481735	9.118000
381	4.915924	9.475976	9.118000
382	4.920901	9.470999	9.118000
383	4.925161	9.466739	9.118000
