path	energy1	energy2	mu
1359	2.639085	7.755065	6.058000
1360	2.579034	7.815116	6.058000
1361	2.519592	7.874558	6.058000
1362	2.460819	7.933331	6.058000
1363	2.402772	7.991378	6.058000
1364	2.345510	8.048640	6.058000
1365	2.289087	8.105063	6.058000
1366	2.233561	8.160589	6.058000
1367	2.178986	8.215164	6.058000
1368	2.125415	8.268735	6.058000
1369	2.072902	8.321248	6.058000
1370	2.021498	8.372652	6.058000
1371	1.971255	8.422895	6.058000
1372	1.922221	8.471929	6.058000
1373	1.874445	8.519705	6.058000
1374	1.827975	8.566175	6.058000
1375	1.782856	8.611294	6.058000
1376	1.739132	8.655018	6.058000
1377	1.696847	8.697303	6.058000
1378	1.656043	8.738107	6.058000
1379	1.616760	8.777390	6.058000
1380	1.579036	8.815114	6.058000
1381	1.542909	8.851241	6.058000
1382	1.508414	8.885736	6.058000
1383	1.475586	8.918564	6.058000
1384	1.444456	8.949694	6.058000
1385	1.415057	8.979093	6.058000
1386	1.387416	9.006734	6.058000
1387	1.361561	9.032589	6.058000
1388	1.337517	9.056633	6.058000
1389	1.315308	9.078842	6.058000
1390	1.294957	9.099193	6.058000
1391	1.276483	9.117667	6.058000
1392	1.259904	9.134246	6.058000
1393	1.245237	9.148913	6.058000
1394	1.232496	9.161654	6.058000
1395	1.221693	9.172457	6.058000
1396	1.212841	9.181309	6.058000
1397	1.205946	9.188204	6.058000
1398	1.201017	9.193133	6.058000
1399	1.198057	9.196093	6.058000
1400	1.197564	9.196586	6.058000
1401	1.199537	9.194613	6.058000
1402	1.205456	9.188694	6.058000
1403	1.215314	9.178836	6.058000
1404	1.229101	9.165049	6.058000
1405	1.246804	9.147346	6.058000
1406	1.268406	9.125744	6.058000
1407	1.293885	9.100265	6.058000
1408	1.323215	9.070935	6.058000
1409	1.356369	9.037781	6.058000
1410	1.393313	9.000837	6.058000
1411	1.434011	8.960139	6.058000
1412	1.478423	8.915727	6.058000
1413	1.526504	8.867646	6.058000
1414	1.578208	8.815942	6.058000
1415	1.633483	8.760667	6.058000
1416	1.692275	8.701875	6.058000
1417	1.754526	8.639624	6.058000
1418	1.820174	8.573976	6.058000
1419	1.889155	8.504995	6.058000
1420	1.961400	8.432750	6.058000
1421	2.036839	8.357311	6.058000
1422	2.115396	8.278754	6.058000
1423	2.196994	8.197156	6.058000
1424	2.281554	8.112596	6.058000
1425	2.368990	8.025160	6.058000
1426	2.459217	7.934933	6.058000
1427	2.552147	7.842003	6.058000
1428	2.647686	7.746464	6.058000
1429	2.745741	7.648409	6.058000
1430	2.846216	7.547934	6.058000
1431	2.949010	7.445140	6.058000
1432	3.054023	7.340127	6.058000
1433	3.161151	7.232999	6.058000
1434	3.270288	7.123862	6.058000
1435	3.381326	7.012824	6.058000
1436	3.494157	6.899993	6.058000
1437	3.608667	6.785483	6.058000
1438	3.724745	6.669405	6.058000
1439	3.842276	6.551874	6.058000
1440	3.961144	6.433006	6.058000
1441	4.081231	6.312919	6.058000
1442	4.202419	6.191731	6.058000
1443	4.324587	6.069563	6.058000
1444	4.447616	5.946534	6.058000
1445	4.571383	5.822767	6.058000
1446	4.695765	5.698385	6.058000
1447	4.820637	5.573513	6.058000
1448	4.945867	5.448283	6.058000
1449	5.071293	5.322857	6.058000
1450	5.190851	5.203299	6.058000
1451	5.071293	5.322857	6.058000
1452	4.945867	5.448283	6.058000
1453	4.820637	5.573513	6.058000
1454	4.695765	5.698385	6.058000
1455	4.571383	5.822767	6.058000
1456	4.447616	5.946534	6.058000
1457	4.324587	6.069563	6.058000
1458	4.202419	6.191731	6.058000
1459	4.081231	6.312919	6.058000
1460	3.961144	6.433006	6.058000
1461	3.842276	6.551874	6.058000
1462	3.724745	6.669405	6.058000
1463	3.608667	6.785483	6.058000
1464	3.494157	6.899993	6.058000
1465	3.381326	7.012824	6.058000
1466	3.270288	7.123862	6.058000
1467	3.161151	7.232999	6.058000
1468	3.054023	7.340127	6.058000
1469	2.949010	7.445140	6.058000
1470	2.846216	7.547934	6.058000
1471	2.745741	7.648409	6.058000
1472	2.647686	7.746464	6.058000
1473	2.552147	7.842003	6.058000
1474	2.459217	7.934933	6.058000
1475	2.368990	8.025160	6.058000
1476	2.281554	8.112596	6.058000
1477	2.196994	8.197156	6.058000
1478	2.115396	8.278754	6.058000
1479	2.036839	8.357311	6.058000
1480	1.961400	8.432750	6.058000
1481	1.889155	8.504995	6.058000
1482	1.820174	8.573976	6.058000
1483	1.754526	8.639624	6.058000
1484	1.692275	8.701875	6.058000
1485	1.633483	8.760667	6.058000
1486	1.578208	8.815942	6.058000
1487	1.526504	8.867646	6.058000
1488	1.478423	8.915727	6.058000
1489	1.434011	8.960139	6.058000
1490	1.393313	9.000837	6.058000
1491	1.356369	9.037781	6.058000
1492	1.323215	9.070935	6.058000
1493	1.293885	9.100265	6.058000
1494	1.268406	9.125744	6.058000
1495	1.246804	9.147346	6.058000
1496	1.229101	9.165049	6.058000
1497	1.215314	9.178836	6.058000
1498	1.205456	9.188694	6.058000
1499	1.199537	9.194613	6.058000
