path	energy1	energy2	mu
1500	1.826053	10.167197	7.201000
1501	1.827000	10.166250	7.201000
1502	1.829838	10.163412	7.201000
1503	1.834565	10.158685	7.201000
1504	1.841176	10.152074	7.201000
1505	1.849663	10.143587	7.201000
1506	1.860017	10.133233	7.201000
1507	1.872227	10.121023	7.201000
1508	1.886278	10.106972	7.201000
1509	1.902156	10.091094	7.201000
1510	1.919842	10.073408	7.201000
1511	1.939318	10.053932	7.201000
1512	1.960560	10.032690	7.201000
1513	1.983546	10.009704	7.201000
1514	2.008250	9.985000	7.201000
1515	2.034644	9.958606	7.201000
1516	2.062698	9.930552	7.201000
1517	2.092382	9.900868	7.201000
1518	2.123661	9.869589	7.201000
1519	2.156499	9.836751	7.201000
1520	2.190861	9.802389	7.201000
1521	2.226706	9.766544	7.201000
1522	2.263993	9.729257	7.201000
1523	2.302681	9.690569	7.201000
1524	2.342723	9.650527	7.201000
1525	2.384074	9.609176	7.201000
1526	2.426686	9.566564	7.201000
1527	2.470508	9.522742	7.201000
1528	2.515490	9.477760	7.201000
1529	2.561578	9.431672	7.201000
1530	2.608717	9.384533	7.201000
1531	2.656851	9.336399	7.201000
1532	2.705922	9.287328	7.201000
1533	2.755870	9.237380	7.201000
1534	2.806633	9.186617	7.201000
1535	2.858150	9.135100	7.201000
1536	2.910356	9.082894	7.201000
1537	2.963185	9.030065	7.201000
1538	3.016570	8.976680	7.201000
1539	3.070442	8.922808	7.201000
1540	3.124731	8.868519	7.201000
1541	3.179367	8.813883	7.201000
1542	3.234275	8.758975	7.201000
1543	3.289382	8.703868	7.201000
1544	3.344613	8.648637	7.201000
1545	3.399890	8.593360	7.201000
1546	3.455135	8.538115	7.201000
1547	3.510270	8.482980	7.201000
1548	3.565213	8.428037	7.201000
1549	3.619883	8.373367	7.201000
1550	3.674197	8.319053	7.201000
1551	3.728072	8.265178	7.201000
1552	3.781424	8.211826	7.201000
1553	3.834166	8.159084	7.201000
1554	3.886213	8.107037	7.201000
1555	3.937479	8.055771	7.201000
1556	3.987877	8.005373	7.201000
1557	4.037321	7.955929	7.201000
1558	4.085725	7.907525	7.201000
1559	4.133003	7.860247	7.201000
1560	4.179071	7.814179	7.201000
1561	4.223847	7.769403	7.201000
1562	4.267250	7.726000	7.201000
1563	4.309203	7.684047	7.201000
1564	4.349631	7.643619	7.201000
1565	4.388466	7.604784	7.201000
1566	4.425642	7.567608	7.201000
1567	4.461102	7.532148	7.201000
1568	4.494793	7.498457	7.201000
1569	4.526674	7.466576	7.201000
1570	4.556710	7.436540	7.201000
1571	4.584876	7.408374	7.201000
1572	4.611159	7.382091	7.201000
1573	4.635556	7.357694	7.201000
1574	4.658076	7.335174	7.201000
1575	4.678742	7.314508	7.201000
1576	4.697586	7.295664	7.201000
1577	4.714654	7.278596	7.201000
1578	4.730004	7.263246	7.201000
1579	4.743704	7.249546	7.201000
1580	4.755831	7.237419	7.201000
1581	4.766472	7.226778	7.201000
1582	4.775721	7.217529	7.201000
1583	4.783677	7.209573	7.201000
1584	4.790445	7.202805	7.201000
1585	4.796130	7.197120	7.201000
1586	4.800840	7.192410	7.201000
1587	4.804682	7.188568	7.201000
1588	4.807762	7.185488	7.201000
1589	4.810180	7.183070	7.201000
1590	4.812035	7.181215	7.201000
1591	4.813419	7.179831	7.201000
1592	4.814416	7.178834	7.201000
1593	4.815104	7.178146	7.201000
1594	4.815555	7.177695	7.201000
1595	4.815830	7.177420	7.201000
1596	4.815981	7.177269	7.201000
1597	4.816053	7.177197	7.201000
1598	4.816080	7.177170	7.201000
1599	4.816086	7.177164	7.201000
1600	4.816087	7.177163	7.201000
1601	4.816086	7.177164	7.201000
1602	4.816080	7.177170	7.201000
1603	4.816053	7.177197	7.201000
1604	4.815981	7.177269	7.201000
1605	4.815830	7.177420	7.201000
1606	4.815555	7.177695	7.201000
1607	4.815104	7.178146	7.201000
1608	4.814416	7.178834	7.201000
1609	4.813419	7.179831	7.201000
1610	4.812035	7.181215	7.201000
1611	4.810180	7.183070	7.201000
1612	4.807762	7.185488	7.201000
1613	4.804682	7.188568	7.201000
1614	4.800840	7.192410	7.201000
1615	4.796130	7.197120	7.201000
1616	4.790445	7.202805	7.201000
1617	4.783677	7.209573	7.201000
1618	4.775721	7.217529	7.201000
1619	4.766472	7.226778	7.201000
1620	4.755831	7.237419	7.201000
1621	4.743704	7.249546	7.201000
1622	4.730004	7.263246	7.201000
1623	4.714654	7.278596	7.201000
1624	4.697586	7.295664	7.201000
1625	4.678742	7.314508	7.201000
1626	4.658076	7.335174	7.201000
1627	4.635556	7.357694	7.201000
1628	4.611159	7.382091	7.201000
1629	4.584876	7.408374	7.201000
1630	4.556710	7.436540	7.201000
1631	4.526674	7.466576	7.201000
1632	4.494793	7.498457	7.201000
1633	4.461102	7.532148	7.201000
1634	4.425642	7.567608	7.201000
1635	4.388466	7.604784	7.201000
1636	4.349631	7.643619	7.201000
1637	4.309203	7.684047	7.201000
1638	4.267250	7.726000	7.201000
1639	4.223847	7.769403	7.201000
1640	4.179071	7.814179	7.201000
1641	4.133003	7.860247	7.201000
1642	4.085725	7.907525	7.201000
1643	4.037321	7.955929	7.201000
1644	3.987877	8.005373	7.201000
1645	3.937479	8.055771	7.201000
1646	3.886213	8.107037	7.201000
1647	3.834166	8.159084	7.201000
1648	3.781424	8.211826	7.201000
1649	3.728072	8.265178	7.201000
1650	3.674197	8.319053	7.201000
1651	3.619883	8.373367	7.201000
1652	3.565213	8.428037	7.201000
1653	3.510270	8.482980	7.201000
1654	3.455135	8.538115	7.201000
1655	3.399890	8.593360	7.201000
1656	3.344613	8.648637	7.201000
1657	3.289382	8.703868	7.201000
1658	3.234275	8.758975	7.201000
1659	3.179367	8.813883	7.201000
1660	3.124731	8.868519	7.201000
1661	3.070442	8.922808	7.201000
1662	3.016570	8.976680	7.201000
1663	2.963185	9.030065	7.201000
1664	2.910356	9.082894	7.201000
1665	2.858150	9.135100	7.201000
1666	2.806633	9.186617	7.201000
1667	2.755870	9.237380	7.201000
1668	2.705922	9.287328	7.201000
1669	2.656851	9.336399	7.201000
1670	2.608717	9.384533	7.201000
1671	2.561578	9.431672	7.201000
1672	2.515490	9.477760	7.201000
1673	2.470508	9.522742	7.201000
1674	2.426686	9.566564	7.201000
1675	2.384074	9.609176	7.201000
1676	2.342723	9.650527	7.201000
1677	2.302681	9.690569	7.201000
1678	2.263993	9.729257	7.201000
1679	2.226706	9.766544	7.201000
1680	2.190861	9.802389	7.201000
1681	2.156499	9.836751	7.201000
1682	2.123661	9.869589	7.201000
1683	2.092382	9.900868	7.201000
1684	2.062698	9.930552	7.201000
1685	2.034644	9.958606	7.201000
1686	2.008250	9.985000	7.201000
1687	1.983546	10.009704	7.201000
1688	1.960560	10.032690	7.201000
1689	1.939318	10.053932	7.201000
1690	1.919842	10.073408	7.201000
1691	1.902156	10.091094	7.201000
1692	1.886278	10.106972	7.201000
1693	1.872227	10.121023	7.201000
1694	1.860017	10.133233	7.201000
1695	1.849663	10.143587	7.201000
1696	1.841176	10.152074	7.201000
1697	1.834565	10.158685	7.201000
1698	1.829838	10.163412	7.201000
1699	1.827000	10.166250	7.201000
1700	1.826526	10.166724	7.201000
1701	1.828419	10.164831	7.201000
1702	1.834095	10.159155	7.201000
1703	1.843547	10.149703	7.201000
1704	1.856764	10.136486	7.201000
1705	1.873729	10.119521	7.201000
1706	1.894421	10.098829	7.201000
1707	1.918816	10.074434	7.201000
1708	1.946882	10.046368	7.201000
1709	1.978584	10.014666	7.201000
1710	2.013883	9.979367	7.201000
1711	2.052733	9.940517	7.201000
1712	2.095086	9.898164	7.201000
1713	2.140886	9.852364	7.201000
1714	2.190074	9.803176	7.201000
1715	2.242585	9.750665	7.201000
1716	2.298348	9.694902	7.201000
1717	2.357288	9.635962	7.201000
1718	2.419323	9.573927	7.201000
1719	2.484365	9.508885	7.201000
1720	2.552322	9.440928	7.201000
1721	2.623092	9.370158	7.201000
1722	2.696568	9.296682	7.201000
1723	2.772634	9.220616	7.201000
1724	2.851168	9.142082	7.201000
1725	2.932037	9.061213	7.201000
1726	3.015099	8.978151	7.201000
1727	3.100200	8.893050	7.201000
1728	3.187174	8.806076	7.201000
1729	3.275840	8.717410	7.201000
1730	3.366003	8.627247	7.201000
1731	3.457447	8.535803	7.201000
1732	3.549933	8.443317	7.201000
1733	3.643198	8.350052	7.201000
1734	3.736948	8.256302	7.201000
1735	3.830851	8.162399	7.201000
1736	3.924533	8.068717	7.201000
1737	4.017567	7.975683	7.201000
1738	4.109461	7.883789	7.201000
1739	4.199652	7.793598	7.201000
1740	4.287485	7.705765	7.201000
1741	4.372205	7.621045	7.201000
1742	4.452937	7.540313	7.201000
1743	4.528679	7.464571	7.201000
1744	4.598297	7.394953	7.201000
1745	4.660540	7.332710	7.201000
1746	4.714071	7.279179	7.201000
1747	4.757537	7.235713	7.201000
1748	4.789671	7.203579	7.201000
1749	4.809421	7.183829	7.201000
1750	4.816087	7.177163	7.201000
1751	4.809421	7.183829	7.201000
1752	4.789671	7.203579	7.201000
1753	4.757537	7.235713	7.201000
1754	4.714071	7.279179	7.201000
1755	4.660540	7.332710	7.201000
1756	4.598297	7.394953	7.201000
1757	4.528679	7.464571	7.201000
1758	4.452937	7.540313	7.201000
1759	4.372205	7.621045	7.201000
1760	4.287485	7.705765	7.201000
1761	4.199652	7.793598	7.201000
1762	4.109461	7.883789	7.201000
1763	4.017567	7.975683	7.201000
1764	3.924533	8.068717	7.201000
1765	3.830851	8.162399	7.201000
1766	3.736948	8.256302	7.201000
1767	3.643198	8.350052	7.201000
1768	3.549933	8.443317	7.201000
1769	3.457447	8.535803	7.201000
1770	3.366003	8.627247	7.201000
1771	3.275840	8.717410	7.201000
1772	3.187174	8.806076	7.201000
1773	3.100200	8.893050	7.201000
1774	3.015099	8.978151	7.201000
1775	2.932037	9.061213	7.201000
1776	2.851168	9.142082	7.201000
1777	2.772634	9.220616	7.201000
1778	2.696568	9.296682	7.201000
1779	2.623092	9.370158	7.201000
1780	2.552322	9.440928	7.201000
1781	2.484365	9.508885	7.201000
1782	2.419323	9.573927	7.201000
1783	2.357288	9.635962	7.201000
1784	2.298348	9.694902	7.201000
1785	2.242585	9.750665	7.201000
1786	2.190074	9.803176	7.201000
1787	2.140886	9.852364	7.201000
1788	2.095086	9.898164	7.201000
1789	2.052733	9.940517	7.201000
1790	2.013883	9.979367	7.201000
1791	1.978584	10.014666	7.201000
1792	1.946882	10.046368	7.201000
1793	1.918816	10.074434	7.201000
1794	1.894421	10.098829	7.201000
1795	1.873729	10.119521	7.201000
1796	1.856764	10.136486	7.201000
1797	1.843547	10.149703	7.201000
1798	1.834095	10.159155	7.201000
1799	1.828419	10.164831	7.201000
