kx	ky	energy
-1.816233	1.570796	2.544310	2.427611
-1.816233	1.619884	2.642445	2.525746
-1.816233	1.668971	2.740344	2.623645
-1.816233	1.718058	2.837771	2.721072
-1.816233	1.767146	2.934491	2.817791
-1.816233	1.816233	3.030270	2.913571
-1.816233	1.865321	3.124879	3.008180
-1.816233	1.914408	3.218090	3.101390
-1.816233	1.963495	3.309677	3.192978
-1.816233	2.012583	3.399420	3.282721
-1.816233	2.061670	3.487103	3.370404
-1.816233	2.110758	3.572515	3.455816
-1.816233	2.159845	3.655450	3.538751
-1.816233	2.208932	3.735709	3.619009
-1.816233	2.258020	3.813097	3.696397
-1.816233	2.307107	3.887428	3.770729
-1.816233	2.356194	3.958524	3.841824
-1.816233	2.405282	4.026212	3.909513
-1.816233	2.454369	4.090331	3.973632
-1.816233	2.503457	4.150725	4.034026
-1.816233	2.552544	4.207249	4.090550
-1.816233	2.601631	4.259767	4.143068
-1.816233	2.650719	4.308152	4.191453
-1.816233	2.699806	4.352289	4.235589
-1.816233	2.748894	4.392069	4.275370
-1.816233	2.797981	4.427398	4.310699
-1.816233	2.847068	4.458191	4.341491
-1.816233	2.896156	4.484372	4.367673
-1.816233	2.945243	4.505881	4.389181
-1.816233	2.994330	4.522663	4.405964
-1.816233	3.043418	4.534679	4.417980
-1.816233	3.092505	4.541901	4.425202
-1.767146	-3.141593	4.448530	4.331831
-1.767146	-3.092505	4.446121	4.329422
-1.767146	-3.043418	4.438900	4.322200
-1.767146	-2.994330	4.426883	4.310184
-1.767146	-2.945243	4.410101	4.293402
-1.767146	-2.896156	4.388593	4.271894
-1.767146	-2.847068	4.362411	4.245712
-1.767146	-2.797981	4.331618	4.214919
-1.767146	-2.748894	4.296289	4.179590
-1.767146	-2.699806	4.256509	4.139810
-1.767146	-2.650719	4.212373	4.095674
-1.767146	-2.601631	4.163987	4.047288
-1.767146	-2.552544	4.111469	3.994770
-1.767146	-2.503457	4.054945	3.938246
-1.767146	-2.454369	3.994551	3.877852
-1.767146	-2.405282	3.930433	3.813733
-1.767146	-2.356194	3.862744	3.746045
-1.767146	-2.307107	3.791648	3.674949
-1.767146	-2.258020	3.717317	3.600618
-1.767146	-2.208932	3.639929	3.523230
-1.767146	-2.159845	3.559671	3.442972
-1.767146	-2.110758	3.476736	3.360037
-1.767146	-2.061670	3.391324	3.274625
-1.767146	-2.012583	3.303640	3.186941
-1.767146	-1.963495	3.213897	3.097198
-1.767146	-1.914408	3.122310	3.005611
-1.767146	-1.865321	3.029100	2.912400
-1.767146	-1.816233	2.934491	2.817791
-1.767146	-1.767146	2.838711	2.722012
-1.767146	-1.718058	2.741991	2.625292
-1.767146	-1.668971	2.644565	2.527865
-1.767146	-1.619884	2.546666	2.429966
-1.767146	-1.570796	2.448530	2.331831
-1.767146	-1.521709	2.350395	2.233696
-1.767146	-1.472622	2.252496	2.135797
-1.767146	-1.423534	2.155069	2.038370
-1.767146	-1.374447	2.058350	1.941650
-1.767146	-1.325359	1.962570	1.845871
-1.767146	-1.276272	1.867961	1.751262
-1.767146	-1.227185	1.774751	1.658051
-1.767146	-1.178097	1.683163	1.566464
-1.767146	-1.129010	1.593420	1.476721
-1.767146	-1.079922	1.505737	1.389038
-1.767146	-1.030835	1.420325	1.303626
-1.767146	-0.981748	1.337390	1.220691
-1.767146	-0.932660	1.257132	1.140432
-1.767146	-0.883573	1.179744	1.063044
-1.767146	-0.834486	1.105412	0.988713
-1.767146	-0.785398	1.034317	0.917617
-1.767146	-0.736311	0.966628	0.849929
-1.767146	-0.687223	0.902509	0.785810
-1.767146	-0.638136	0.842115	0.725416
-1.767146	-0.589049	0.785591	0.668892
-1.767146	-0.539961	0.733073	0.616374
-1.767146	-0.490874	0.684688	0.567989
-1.767146	-0.441786	0.640552	0.523852
-1.767146	-0.392699	0.600771	0.484072
-1.767146	-0.343612	0.565442	0.448743
-1.767146	-0.294524	0.534650	0.417950
-1.767146	-0.245437	0.508468	0.391769
-1.767146	-0.196350	0.486960	0.370260
-1.767146	-0.147262	0.470177	0.353478
-1.767146	-0.098175	0.458161	0.341462
-1.767146	-0.049087	0.450939	0.334240
-1.767146	0.000000	0.448530	0.331831
-1.767146	0.049087	0.450939	0.334240
-1.767146	0.098175	0.458161	0.341462
-1.767146	0.147262	0.470177	0.353478
-1.767146	0.196350	0.486960	0.370260
-1.767146	0.245437	0.508468	0.391769
-1.767146	0.294524	0.534650	0.417950
-1.767146	0.343612	0.565442	0.448743
-1.767146	0.392699	0.600771	0.484072
-1.767146	0.441786	0.640552	0.523852
-1.767146	0.490874	0.684688	0.567989
-1.767146	0.539961	0.733073	0.616374
-1.767146	0.589049	0.785591	0.668892
-1.767146	0.638136	0.842115	0.725416
-1.767146	0.687223	0.902509	0.785810
-1.767146	0.736311	0.966628	0.849929
-1.767146	0.785398	1.034317	0.917617
-1.767146	0.834486	1.105412	0.988713
-1.767146	0.883573	1.179744	1.063044
-1.767146	0.932660	1.257132	1.140432
-1.767146	0.981748	1.337390	1.220691
-1.767146	1.030835	1.420325	1.303626
-1.767146	1.079922	1.505737	1.389038
-1.767146	1.129010	1.593420	1.476721
-1.767146	1.178097	1.683163	1.566464
-1.767146	1.227185	1.774751	1.658051
-1.767146	1.276272	1.867961	1.751262
-1.767146	1.325359	1.962570	1.845871
-1.767146	1.374447	2.058350	1.941650
-1.767146	1.423534	2.155069	2.038370
-1.767146	1.472622	2.252496	2.135797
-1.767146	1.521709	2.350395	2.233696
-1.767146	1.570796	2.448530	2.331831
-1.767146	1.619884	2.546666	2.429966
-1.767146	1.668971	2.644565	2.527865
-1.767146	1.718058	2.741991	2.625292
-1.767146	1.767146	2.838711	2.722012
-1.767146	1.816233	2.934491	2.817791
-1.767146	1.865321	3.029100	2.912400
-1.767146	1.914408	3.122310	3.005611
-1.767146	1.963495	3.213897	3.097198
-1.767146	2.012583	3.303640	3.186941
-1.767146	2.061670	3.391324	3.274625
-1.767146	2.110758	3.476736	3.360037
-1.767146	2.159845	3.559671	3.442972
-1.767146	2.208932	3.639929	3.523230
-1.767146	2.258020	3.717317	3.600618
-1.767146	2.307107	3.791648	3.674949
-1.767146	2.356194	3.862744	3.746045
-1.767146	2.405282	3.930433	3.813733
-1.767146	2.454369	3.994551	3.877852
-1.767146	2.503457	4.054945	3.938246
-1.767146	2.552544	4.111469	3.994770
-1.767146	2.601631	4.163987	4.047288
-1.767146	2.650719	4.212373	4.095674
-1.767146	2.699806	4.256509	4.139810
-1.767146	2.748894	4.296289	4.179590
-1.767146	2.797981	4.331618	4.214919
-1.767146	2.847068	4.362411	4.245712
-1.767146	2.896156	4.388593	4.271894
-1.767146	2.945243	4.410101	4.293402
-1.767146	2.994330	4.426883	4.310184
-1.767146	3.043418	4.438900	4.322200
-1.767146	3.092505	4.446121	4.329422
-1.718058	-3.141593	4.351811	4.235111
-1.718058	-3.092505	4.349401	4.232702
-1.718058	-3.043418	4.342180	4.225481
-1.718058	-2.994330	4.330164	4.213464
-1.718058	-2.945243	4.313381	4.196682
-1.718058	-2.896156	4.291873	4.175174
-1.718058	-2.847068	4.265691	4.148992
-1.718058	-2.797981	4.234899	4.118199
-1.718058	-2.748894	4.199570	4.082870
-1.718058	-2.699806	4.159789	4.043090
-1.718058	-2.650719	4.115653	3.998954
-1.718058	-2.601631	4.067268	3.950569
-1.718058	-2.552544	4.014750	3.898051
-1.718058	-2.503457	3.958226	3.841526
-1.718058	-2.454369	3.897831	3.781132
-1.718058	-2.405282	3.833713	3.717014
-1.718058	-2.356194	3.766024	3.649325
-1.718058	-2.307107	3.694928	3.578229
-1.718058	-2.258020	3.620597	3.503898
-1.718058	-2.208932	3.543209	3.426510
-1.718058	-2.159845	3.462951	3.346252
-1.718058	-2.110758	3.380016	3.263317
-1.718058	-2.061670	3.294604	3.177905
-1.718058	-2.012583	3.206921	3.090222
-1.718058	-1.963495	3.117177	3.000478
-1.718058	-1.914408	3.025590	2.908891
-1.718058	-1.865321	2.932380	2.815681
-1.718058	-1.816233	2.837771	2.721072
-1.718058	-1.767146	2.741991	2.625292
-1.718058	-1.718058	2.645272	2.528572
-1.718058	-1.668971	2.547845	2.431146
-1.718058	-1.619884	2.449946	2.333247
-1.718058	-1.570796	2.351811	2.235111
-1.718058	-1.521709	2.253675	2.136976
-1.718058	-1.472622	2.155776	2.039077
-1.718058	-1.423534	2.058350	1.941650
-1.718058	-1.374447	1.961630	1.844931
-1.718058	-1.325359	1.865850	1.749151
-1.718058	-1.276272	1.771241	1.654542
-1.718058	-1.227185	1.678031	1.561332
-1.718058	-1.178097	1.586444	1.469744
-1.718058	-1.129010	1.496700	1.380001
-1.718058	-1.079922	1.409017	1.292318
-1.718058	-1.030835	1.323605	1.206906
-1.718058	-0.981748	1.240670	1.123971
-1.718058	-0.932660	1.160412	1.043713
-1.718058	-0.883573	1.083024	0.966325
-1.718058	-0.834486	1.008693	0.891993
-1.718058	-0.785398	0.937597	0.820898
-1.718058	-0.736311	0.869908	0.753209
-1.718058	-0.687223	0.805790	0.689090
-1.718058	-0.638136	0.745395	0.628696
-1.718058	-0.589049	0.688871	0.572172
-1.718058	-0.539961	0.636353	0.519654
-1.718058	-0.490874	0.587968	0.471269
-1.718058	-0.441786	0.543832	0.427133
-1.718058	-0.392699	0.504051	0.387352
-1.718058	-0.343612	0.468722	0.352023
-1.718058	-0.294524	0.437930	0.321231
-1.718058	-0.245437	0.411748	0.295049
-1.718058	-0.196350	0.390240	0.273541
-1.718058	-0.147262	0.373458	0.256758
-1.718058	-0.098175	0.361441	0.244742
-1.718058	-0.049087	0.354220	0.237520
-1.718058	0.000000	0.351811	0.235111
-1.718058	0.049087	0.354220	0.237520
-1.718058	0.098175	0.361441	0.244742
-1.718058	0.147262	0.373458	0.256758
-1.718058	0.196350	0.390240	0.273541
-1.718058	0.245437	0.411748	0.295049
-1.718058	0.294524	0.437930	0.321231
-1.718058	0.343612	0.468722	0.352023
-1.718058	0.392699	0.504051	0.387352
-1.718058	0.441786	0.543832	0.427133
-1.718058	0.490874	0.587968	0.471269
-1.718058	0.539961	0.636353	0.519654
-1.718058	0.589049	0.688871	0.572172
-1.718058	0.638136	0.745395	0.628696
-1.718058	0.687223	0.805790	0.689090
-1.718058	0.736311	0.869908	0.753209
-1.718058	0.785398	0.937597	0.820898
-1.718058	0.834486	1.008693	0.891993
-1.718058	0.883573	1.083024	0.966325
-1.718058	0.932660	1.160412	1.043713
-1.718058	0.981748	1.240670	1.123971
-1.718058	1.030835	1.323605	1.206906
-1.718058	1.079922	1.409017	1.292318
-1.718058	1.129010	1.496700	1.380001
-1.718058	1.178097	1.586444	1.469744
-1.718058	1.227185	1.678031	1.561332
-1.718058	1.276272	1.771241	1.654542
-1.718058	1.325359	1.865850	1.749151
-1.718058	1.374447	1.961630	1.844931
-1.718058	1.423534	2.058350	1.941650
-1.718058	1.472622	2.155776	2.039077
-1.718058	1.521709	2.253675	2.136976
-1.718058	1.570796	2.351811	2.235111
-1.718058	1.619884	2.449946	2.333247
-1.718058	1.668971	2.547845	2.431146
-1.718058	1.718058	2.645272	2.528572
-1.718058	1.767146	2.741991	2.625292
-1.718058	1.816233	2.837771	2.721072
-1.718058	1.865321	2.932380	2.815681
-1.718058	1.914408	3.025590	2.908891
-1.718058	1.963495	3.117177	3.000478
-1.718058	2.012583	3.206921	3.090222
-1.718058	2.061670	3.294604	3.177905
-1.718058	2.110758	3.380016	3.263317
-1.718058	2.159845	3.462951	3.346252
-1.718058	2.208932	3.543209	3.426510
-1.718058	2.258020	3.620597	3.503898
-1.718058	2.307107	3.694928	3.578229
-1.718058	2.356194	3.766024	3.649325
-1.718058	2.405282	3.833713	3.717014
-1.718058	2.454369	3.897831	3.781132
-1.718058	2.503457	3.958226	3.841526
-1.718058	2.552544	4.014750	3.898051
-1.718058	2.601631	4.067268	3.950569
-1.718058	2.650719	4.115653	3.998954
-1.718058	2.699806	4.159789	4.043090
-1.718058	2.748894	4.199570	4.082870
-1.718058	2.797981	4.234899	4.118199
-1.718058	2.847068	4.265691	4.148992
-1.718058	2.896156	4.291873	4.175174
-1.718058	2.945243	4.313381	4.196682
-1.718058	2.994330	4.330164	4.213464
-1.718058	3.043418	4.342180	4.225481
-1.718058	3.092505	4.349401	4.232702
-1.668971	-3.141593	4.254384	4.137685
-1.668971	-3.092505	4.251975	4.135276
-1.668971	-3.043418	4.244753	4.128054
-1.668971	-2.994330	4.232737	4.116038
-1.668971	-2.945243	4.215954	4.099255
-1.668971	-2.896156	4.194446	4.077747
-1.668971	-2.847068	4.168265	4.051565
-1.668971	-2.797981	4.137472	4.020773
-1.668971	-2.748894	4.102143	3.985444
-1.668971	-2.699806	4.062362	3.945663
-1.668971	-2.650719	4.018226	3.901527
-1.668971	-2.601631	3.969841	3.853142
-1.668971	-2.552544	3.917323	3.800624
-1.668971	-2.503457	3.860799	3.744100
-1.668971	-2.454369	3.800405	3.683706
-1.668971	-2.405282	3.736286	3.619587
-1.668971	-2.356194	3.668597	3.551898
-1.668971	-2.307107	3.597502	3.480803
-1.668971	-2.258020	3.523170	3.406471
-1.668971	-2.208932	3.445782	3.329083
-1.668971	-2.159845	3.365524	3.248825
-1.668971	-2.110758	3.282589	3.165890
-1.668971	-2.061670	3.197177	3.080478
-1.668971	-2.012583	3.109494	2.992795
-1.668971	-1.963495	3.019751	2.903052
-1.668971	-1.914408	2.928164	2.811464
-1.668971	-1.865321	2.834953	2.718254
-1.668971	-1.816233	2.740344	2.623645
-1.668971	-1.767146	2.644565	2.527865
-1.668971	-1.718058	2.547845	2.431146
-1.668971	-1.668971	2.450418	2.333719
-1.668971	-1.619884	2.352519	2.235820
-1.668971	-1.570796	2.254384	2.137685
-1.668971	-1.521709	2.156249	2.039549
-1.668971	-1.472622	2.058350	1.941650
-1.668971	-1.423534	1.960923	1.844224
-1.668971	-1.374447	1.864203	1.747504
-1.668971	-1.325359	1.768424	1.651724
-1.668971	-1.276272	1.673815	1.557115
-1.668971	-1.227185	1.580604	1.463905
-1.668971	-1.178097	1.489017	1.372318
-1.668971	-1.129010	1.399274	1.282574
-1.668971	-1.079922	1.311590	1.194891
-1.668971	-1.030835	1.226178	1.109479
-1.668971	-0.981748	1.143243	1.026544
-1.668971	-0.932660	1.062985	0.946286
-1.668971	-0.883573	0.985597	0.868898
-1.668971	-0.834486	0.911266	0.794567
-1.668971	-0.785398	0.840170	0.723471
-1.668971	-0.736311	0.772482	0.655782
-1.668971	-0.687223	0.708363	0.591664
-1.668971	-0.638136	0.647969	0.531270
-1.668971	-0.589049	0.591445	0.474745
-1.668971	-0.539961	0.538927	0.422227
-1.668971	-0.490874	0.490541	0.373842
-1.668971	-0.441786	0.446405	0.329706
-1.668971	-0.392699	0.406625	0.289926
-1.668971	-0.343612	0.371296	0.254597
-1.668971	-0.294524	0.340503	0.223804
-1.668971	-0.245437	0.314321	0.197622
-1.668971	-0.196350	0.292813	0.176114
-1.668971	-0.147262	0.276031	0.159332
-1.668971	-0.098175	0.264014	0.147315
-1.668971	-0.049087	0.256793	0.140094
-1.668971	0.000000	0.254384	0.137685
-1.668971	0.049087	0.256793	0.140094
-1.668971	0.098175	0.264014	0.147315
-1.668971	0.147262	0.276031	0.159332
-1.668971	0.196350	0.292813	0.176114
-1.668971	0.245437	0.314321	0.197622
-1.668971	0.294524	0.340503	0.223804
-1.668971	0.343612	0.371296	0.254597
-1.668971	0.392699	0.406625	0.289926
-1.668971	0.441786	0.446405	0.329706
-1.668971	0.490874	0.490541	0.373842
-1.668971	0.539961	0.538927	0.422227
-1.668971	0.589049	0.591445	0.474745
-1.668971	0.638136	0.647969	0.531270
-1.668971	0.687223	0.708363	0.591664
-1.668971	0.736311	0.772482	0.655782
-1.668971	0.785398	0.840170	0.723471
-1.668971	0.834486	0.911266	0.794567
-1.668971	0.883573	0.985597	0.868898
-1.668971	0.932660	1.062985	0.946286
-1.668971	0.981748	1.143243	1.026544
-1.668971	1.030835	1.226178	1.109479
-1.668971	1.079922	1.311590	1.194891
-1.668971	1.129010	1.399274	1.282574
-1.668971	1.178097	1.489017	1.372318
-1.668971	1.227185	1.580604	1.463905
-1.668971	1.276272	1.673815	1.557115
-1.668971	1.325359	1.768424	1.651724
-1.668971	1.374447	1.864203	1.747504
-1.668971	1.423534	1.960923	1.844224
-1.668971	1.472622	2.058350	1.941650
-1.668971	1.521709	2.156249	2.039549
-1.668971	1.570796	2.254384	2.137685
-1.668971	1.619884	2.352519	2.235820
-1.668971	1.668971	2.450418	2.333719
-1.668971	1.718058	2.547845	2.431146
-1.668971	1.767146	2.644565	2.527865
-1.668971	1.816233	2.740344	2.623645
-1.668971	1.865321	2.834953	2.718254
-1.668971	1.914408	2.928164	2.811464
-1.668971	1.963495	3.019751	2.903052
-1.668971	2.012583	3.109494	2.992795
-1.668971	2.061670	3.197177	3.080478
-1.668971	2.110758	3.282589	3.165890
-1.668971	2.159845	3.365524	3.248825
-1.668971	2.208932	3.445782	3.329083
-1.668971	2.258020	3.523170	3.406471
-1.668971	2.307107	3.597502	3.480803
-1.668971	2.356194	3.668597	3.551898
-1.668971	2.405282	3.736286	3.619587
-1.668971	2.454369	3.800405	3.683706
-1.668971	2.503457	3.860799	3.744100
-1.668971	2.552544	3.917323	3.800624
-1.668971	2.601631	3.969841	3.853142
-1.668971	2.650719	4.018226	3.901527
-1.668971	2.699806	4.062362	3.945663
-1.668971	2.748894	4.102143	3.985444
-1.668971	2.797981	4.137472	4.020773
-1.668971	2.847068	4.168265	4.051565
-1.668971	2.896156	4.194446	4.077747
-1.668971	2.945243	4.215954	4.099255
-1.668971	2.994330	4.232737	4.116038
-1.668971	3.043418	4.244753	4.128054
-1.668971	3.092505	4.251975	4.135276
-1.619884	-3.141593	4.156485	4.039786
-1.619884	-3.092505	4.154076	4.037377
-1.619884	-3.043418	4.146854	4.030155
-1.619884	-2.994330	4.134838	4.018139
-1.619884	-2.945243	4.118056	4.001356
-1.619884	-2.896156	4.096547	3.979848
-1.619884	-2.847068	4.070366	3.953666
-1.619884	-2.797981	4.039573	3.922874
-1.619884	-2.748894	4.004244	3.887545
-1.619884	-2.699806	3.964464	3.847764
-1.619884	-2.650719	3.920327	3.803628
-1.619884	-2.601631	3.871942	3.755243
-1.619884	-2.552544	3.819424	3.702725
-1.619884	-2.503457	3.762900	3.646201
-1.619884	-2.454369	3.702506	3.585807
-1.619884	-2.405282	3.638387	3.521688
-1.619884	-2.356194	3.570699	3.453999
-1.619884	-2.307107	3.499603	3.382904
-1.619884	-2.258020	3.425272	3.308572
-1.619884	-2.208932	3.347884	3.231184
-1.619884	-2.159845	3.267625	3.150926
-1.619884	-2.110758	3.184690	3.067991
-1.619884	-2.061670	3.099278	2.982579
-1.619884	-2.012583	3.011595	2.894896
-1.619884	-1.963495	2.921852	2.805153
-1.619884	-1.914408	2.830265	2.713565
-1.619884	-1.865321	2.737054	2.620355
-1.619884	-1.816233	2.642445	2.525746
-1.619884	-1.767146	2.546666	2.429966
-1.619884	-1.718058	2.449946	2.333247
-1.619884	-1.668971	2.352519	2.235820
-1.619884	-1.619884	2.254620	2.137921
-1.619884	-1.570796	2.156485	2.039786
-1.619884	-1.521709	2.058350	1.941650
-1.619884	-1.472622	1.960451	1.843751
-1.619884	-1.423534	1.863024	1.746325
-1.619884	-1.374447	1.766304	1.649605
-1.619884	-1.325359	1.670525	1.553825
-1.619884	-1.276272	1.575916	1.459216
-1.619884	-1.227185	1.482705	1.366006
-1.619884	-1.178097	1.391118	1.274419
-1.619884	-1.129010	1.301375	1.184676
-1.619884	-1.079922	1.213691	1.096992
-1.619884	-1.030835	1.128279	1.011580
-1.619884	-0.981748	1.045344	0.928645
-1.619884	-0.932660	0.965086	0.848387
-1.619884	-0.883573	0.887698	0.770999
-1.619884	-0.834486	0.813367	0.696668
-1.619884	-0.785398	0.742271	0.625572
-1.619884	-0.736311	0.674583	0.557883
-1.619884	-0.687223	0.610464	0.493765
-1.619884	-0.638136	0.550070	0.433371
-1.619884	-0.589049	0.493546	0.376847
-1.619884	-0.539961	0.441028	0.324329
-1.619884	-0.490874	0.392642	0.275943
-1.619884	-0.441786	0.348506	0.231807
-1.619884	-0.392699	0.308726	0.192027
-1.619884	-0.343612	0.273397	0.156698
-1.619884	-0.294524	0.242604	0.125905
-1.619884	-0.245437	0.216422	0.099723
-1.619884	-0.196350	0.194914	0.078215
-1.619884	-0.147262	0.178132	0.061433
-1.619884	-0.098175	0.166116	0.049416
-1.619884	-0.049087	0.158894	0.042195
-1.619884	0.000000	0.156485	0.039786
-1.619884	0.049087	0.158894	0.042195
-1.619884	0.098175	0.166116	0.049416
-1.619884	0.147262	0.178132	0.061433
-1.619884	0.196350	0.194914	0.078215
-1.619884	0.245437	0.216422	0.099723
-1.619884	0.294524	0.242604	0.125905
-1.619884	0.343612	0.273397	0.156698
-1.619884	0.392699	0.308726	0.192027
-1.619884	0.441786	0.348506	0.231807
-1.619884	0.490874	0.392642	0.275943
-1.619884	0.539961	0.441028	0.324329
-1.619884	0.589049	0.493546	0.376847
-1.619884	0.638136	0.550070	0.433371
-1.619884	0.687223	0.610464	0.493765
-1.619884	0.736311	0.674583	0.557883
-1.619884	0.785398	0.742271	0.625572
-1.619884	0.834486	0.813367	0.696668
-1.619884	0.883573	0.887698	0.770999
-1.619884	0.932660	0.965086	0.848387
-1.619884	0.981748	1.045344	0.928645
-1.619884	1.030835	1.128279	1.011580
-1.619884	1.079922	1.213691	1.096992
-1.619884	1.129010	1.301375	1.184676
-1.619884	1.178097	1.391118	1.274419
-1.619884	1.227185	1.482705	1.366006
-1.619884	1.276272	1.575916	1.459216
-1.619884	1.325359	1.670525	1.553825
-1.619884	1.374447	1.766304	1.649605
-1.619884	1.423534	1.863024	1.746325
-1.619884	1.472622	1.960451	1.843751
-1.619884	1.521709	2.058350	1.941650
-1.619884	1.570796	2.156485	2.039786
-1.619884	1.619884	2.254620	2.137921
-1.619884	1.668971	2.352519	2.235820
-1.619884	1.718058	2.449946	2.333247
-1.619884	1.767146	2.546666	2.429966
-1.619884	1.816233	2.642445	2.525746
-1.619884	1.865321	2.737054	2.620355
-1.619884	1.914408	2.830265	2.713565
-1.619884	1.963495	2.921852	2.805153
-1.619884	2.012583	3.011595	2.894896
-1.619884	2.061670	3.099278	2.982579
-1.619884	2.110758	3.184690	3.067991
-1.619884	2.159845	3.267625	3.150926
-1.619884	2.208932	3.347884	3.231184
-1.619884	2.258020	3.425272	3.308572
-1.619884	2.307107	3.499603	3.382904
-1.619884	2.356194	3.570699	3.453999
-1.619884	2.405282	3.638387	3.521688
-1.619884	2.454369	3.702506	3.585807
-1.619884	2.503457	3.762900	3.646201
-1.619884	2.552544	3.819424	3.702725
-1.619884	2.601631	3.871942	3.755243
-1.619884	2.650719	3.920327	3.803628
-1.619884	2.699806	3.964464	3.847764
-1.619884	2.748894	4.004244	3.887545
-1.619884	2.797981	4.039573	3.922874
-1.619884	2.847068	4.070366	3.953666
-1.619884	2.896156	4.096547	3.979848
-1.619884	2.945243	4.118056	4.001356
-1.619884	2.994330	4.134838	4.018139
-1.619884	3.043418	4.146854	4.030155
-1.619884	3.092505	4.154076	4.037377
-1.570796	-3.141593	4.058350	3.941650
-1.570796	-3.092505	4.055941	3.939241
-1.570796	-3.043418	4.048719	3.932020
-1.570796	-2.994330	4.036703	3.920003
-1.570796	-2.945243	4.019920	3.903221
-1.570796	-2.896156	3.998412	3.881713
-1.570796	-2.847068	3.972230	3.855531
-1.570796	-2.797981	3.941438	3.824739
-1.570796	-2.748894	3.906109	3.789409
-1.570796	-2.699806	3.866328	3.749629
-1.570796	-2.650719	3.822192	3.705493
-1.570796	-2.601631	3.773807	3.657108
-1.570796	-2.552544	3.721289	3.604590
-1.570796	-2.503457	3.664765	3.548065
-1.570796	-2.454369	3.604371	3.487671
-1.570796	-2.405282	3.540252	3.423553
-1.570796	-2.356194	3.472563	3.355864
-1.570796	-2.307107	3.401468	3.284768
-1.570796	-2.258020	3.327136	3.210437
-1.570796	-2.208932	3.249748	3.133049
-1.570796	-2.159845	3.169490	3.052791
-1.570796	-2.110758	3.086555	2.969856
-1.570796	-2.061670	3.001143	2.884444
-1.570796	-2.012583	2.913460	2.796761
-1.570796	-1.963495	2.823716	2.707017
-1.570796	-1.914408	2.732129	2.615430
-1.570796	-1.865321	2.638919	2.522220
-1.570796	-1.816233	2.544310	2.427611
-1.570796	-1.767146	2.448530	2.331831
-1.570796	-1.718058	2.351811	2.235111
-1.570796	-1.668971	2.254384	2.137685
-1.570796	-1.619884	2.156485	2.039786
-1.570796	-1.570796	2.058350	1.941650
-1.570796	-1.521709	1.960214	1.843515
-1.570796	-1.472622	1.862315	1.745616
-1.570796	-1.423534	1.764889	1.648189
-1.570796	-1.374447	1.668169	1.551470
-1.570796	-1.325359	1.572389	1.455690
-1.570796	-1.276272	1.477780	1.361081
-1.570796	-1.227185	1.384570	1.267871
-1.570796	-1.178097	1.292983	1.176284
-1.570796	-1.129010	1.203239	1.086540
-1.570796	-1.079922	1.115556	0.998857
-1.570796	-1.030835	1.030144	0.913445
-1.570796	-0.981748	0.947209	0.830510
-1.570796	-0.932660	0.866951	0.750252
-1.570796	-0.883573	0.789563	0.672864
-1.570796	-0.834486	0.715232	0.598532
-1.570796	-0.785398	0.644136	0.527437
-1.570796	-0.736311	0.576447	0.459748
-1.570796	-0.687223	0.512329	0.395629
-1.570796	-0.638136	0.451935	0.335235
-1.570796	-0.589049	0.395410	0.278711
-1.570796	-0.539961	0.342892	0.226193
-1.570796	-0.490874	0.294507	0.177808
-1.570796	-0.441786	0.250371	0.133672
-1.570796	-0.392699	0.210591	0.093891
-1.570796	-0.343612	0.175261	0.058562
-1.570796	-0.294524	0.144469	0.027770
-1.570796	-0.245437	0.118287	0.001588
-1.570796	-0.196350	0.096779	-0.019920
-1.570796	-0.147262	0.079997	-0.036703
-1.570796	-0.098175	0.067980	-0.048719
-1.570796	-0.049087	0.060759	-0.055941
-1.570796	0.000000	0.058350	-0.058350
-1.570796	0.049087	0.060759	-0.055941
-1.570796	0.098175	0.067980	-0.048719
-1.570796	0.147262	0.079997	-0.036703
-1.570796	0.196350	0.096779	-0.019920
-1.570796	0.245437	0.118287	0.001588
-1.570796	0.294524	0.144469	0.027770
-1.570796	0.343612	0.175261	0.058562
-1.570796	0.392699	0.210591	0.093891
-1.570796	0.441786	0.250371	0.133672
-1.570796	0.490874	0.294507	0.177808
-1.570796	0.539961	0.342892	0.226193
-1.570796	0.589049	0.395410	0.278711
-1.570796	0.638136	0.451935	0.335235
-1.570796	0.687223	0.512329	0.395629
-1.570796	0.736311	0.576447	0.459748
-1.570796	0.785398	0.644136	0.527437
-1.570796	0.834486	0.715232	0.598532
-1.570796	0.883573	0.789563	0.672864
-1.570796	0.932660	0.866951	0.750252
-1.570796	0.981748	0.947209	0.830510
-1.570796	1.030835	1.030144	0.913445
-1.570796	1.079922	1.115556	0.998857
-1.570796	1.129010	1.203239	1.086540
-1.570796	1.178097	1.292983	1.176284
-1.570796	1.227185	1.384570	1.267871
-1.570796	1.276272	1.477780	1.361081
-1.570796	1.325359	1.572389	1.455690
-1.570796	1.374447	1.668169	1.551470
-1.570796	1.423534	1.764889	1.648189
-1.570796	1.472622	1.862315	1.745616
-1.570796	1.521709	1.960214	1.843515
-1.570796	1.570796	2.058350	1.941650
-1.570796	1.619884	2.156485	2.039786
-1.570796	1.668971	2.254384	2.137685
-1.570796	1.718058	2.351811	2.235111
-1.570796	1.767146	2.448530	2.331831
-1.570796	1.816233	2.544310	2.427611
-1.570796	1.865321	2.638919	2.522220
-1.570796	1.914408	2.732129	2.615430
-1.570796	1.963495	2.823716	2.707017
-1.570796	2.012583	2.913460	2.796761
