path	energy1	energy2	mu
182	-0.654611	16.697611	12.590000
183	-0.668619	16.711619	12.590000
184	-0.681995	16.724995	12.590000
185	-0.694711	16.737711	12.590000
186	-0.706741	16.749741	12.590000
187	-0.718057	16.761057	12.590000
188	-0.728635	16.771635	12.590000
189	-0.738454	16.781454	12.590000
190	-0.747491	16.790491	12.590000
191	-0.755728	16.798728	12.590000
192	-0.763146	16.806146	12.590000
193	-0.769729	16.812729	12.590000
194	-0.775464	16.818464	12.590000
195	-0.780337	16.823337	12.590000
196	-0.784339	16.827339	12.590000
197	-0.787461	16.830461	12.590000
198	-0.789695	16.832695	12.590000
199	-0.791038	16.834038	12.590000
200	-0.791262	16.834262	12.590000
201	-0.790366	16.833366	12.590000
202	-0.787683	16.830683	12.590000
203	-0.783221	16.826221	12.590000
204	-0.776994	16.819994	12.590000
205	-0.769024	16.812024	12.590000
206	-0.759338	16.802338	12.590000
207	-0.747968	16.790968	12.590000
208	-0.734953	16.777953	12.590000
209	-0.720336	16.763336	12.590000
210	-0.704168	16.747168	12.590000
211	-0.686504	16.729504	12.590000
212	-0.667404	16.710404	12.590000
213	-0.646935	16.689935	12.590000
214	-0.625169	16.668169	12.590000
215	-0.602181	16.645181	12.590000
216	-0.578052	16.621052	12.590000
217	-0.552870	16.595870	12.590000
218	-0.526724	16.569724	12.590000
219	-0.499710	16.542710	12.590000
220	-0.471925	16.514925	12.590000
221	-0.443473	16.486473	12.590000
222	-0.414460	16.457460	12.590000
223	-0.384995	16.427995	12.590000
224	-0.355191	16.398191	12.590000
225	-0.325161	16.368161	12.590000
226	-0.295022	16.338022	12.590000
227	-0.264894	16.307894	12.590000
228	-0.234895	16.277895	12.590000
229	-0.205147	16.248147	12.590000
230	-0.175769	16.218769	12.590000
231	-0.146883	16.189883	12.590000
232	-0.118608	16.161608	12.590000
233	-0.091062	16.134062	12.590000
234	-0.064364	16.107364	12.590000
235	-0.038626	16.081626	12.590000
236	-0.013960	16.056960	12.590000
237	0.009526	16.033474	12.590000
238	0.031729	16.011271	12.590000
239	0.052550	15.990450	12.590000
240	0.071896	15.971104	12.590000
241	0.089679	15.953321	12.590000
242	0.105818	15.937182	12.590000
243	0.120240	15.922760	12.590000
244	0.132877	15.910123	12.590000
245	0.143672	15.899328	12.590000
246	0.152574	15.890426	12.590000
247	0.159542	15.883458	12.590000
248	0.164542	15.878458	12.590000
249	0.167552	15.875448	12.590000
250	0.168557	15.874443	12.590000
251	0.167552	15.875448	12.590000
252	0.164542	15.878458	12.590000
253	0.159542	15.883458	12.590000
254	0.152574	15.890426	12.590000
255	0.143672	15.899328	12.590000
256	0.132877	15.910123	12.590000
257	0.120240	15.922760	12.590000
258	0.105818	15.937182	12.590000
259	0.089679	15.953321	12.590000
260	0.071896	15.971104	12.590000
261	0.052550	15.990450	12.590000
262	0.031729	16.011271	12.590000
263	0.009526	16.033474	12.590000
264	-0.013960	16.056960	12.590000
265	-0.038626	16.081626	12.590000
266	-0.064364	16.107364	12.590000
267	-0.091062	16.134062	12.590000
268	-0.118608	16.161608	12.590000
269	-0.146883	16.189883	12.590000
270	-0.175769	16.218769	12.590000
271	-0.205147	16.248147	12.590000
272	-0.234895	16.277895	12.590000
273	-0.264894	16.307894	12.590000
274	-0.295022	16.338022	12.590000
275	-0.325161	16.368161	12.590000
276	-0.355191	16.398191	12.590000
277	-0.384995	16.427995	12.590000
278	-0.414460	16.457460	12.590000
279	-0.443473	16.486473	12.590000
280	-0.471925	16.514925	12.590000
281	-0.499710	16.542710	12.590000
282	-0.526724	16.569724	12.590000
283	-0.552870	16.595870	12.590000
284	-0.578052	16.621052	12.590000
285	-0.602181	16.645181	12.590000
286	-0.625169	16.668169	12.590000
287	-0.646935	16.689935	12.590000
288	-0.667404	16.710404	12.590000
289	-0.686504	16.729504	12.590000
290	-0.704168	16.747168	12.590000
291	-0.720336	16.763336	12.590000
292	-0.734953	16.777953	12.590000
293	-0.747968	16.790968	12.590000
294	-0.759338	16.802338	12.590000
295	-0.769024	16.812024	12.590000
296	-0.776994	16.819994	12.590000
297	-0.783221	16.826221	12.590000
298	-0.787683	16.830683	12.590000
299	-0.790366	16.833366	12.590000
