kx	ky	energy
-1.276272	1.276272	0.382623	0.295099
-1.276272	1.325359	0.477232	0.389708
-1.276272	1.374447	0.573012	0.485488
-1.276272	1.423534	0.669732	0.582207
-1.276272	1.472622	0.767159	0.679634
-1.276272	1.521709	0.865058	0.777533
-1.276272	1.570796	0.963193	0.875668
-1.276272	1.619884	1.061328	0.973804
-1.276272	1.668971	1.159227	1.071703
-1.276272	1.718058	1.256654	1.169129
-1.276272	1.767146	1.353373	1.265849
-1.276272	1.816233	1.449153	1.361629
-1.276272	1.865321	1.543762	1.456238
-1.276272	1.914408	1.636973	1.549448
-1.276272	1.963495	1.728560	1.641035
-1.276272	2.012583	1.818303	1.730779
-1.276272	2.061670	1.905986	1.818462
-1.276272	2.110758	1.991398	1.903874
-1.276272	2.159845	2.074333	1.986809
-1.276272	2.208932	2.154591	2.067067
-1.276272	2.258020	2.231979	2.144455
-1.276272	2.307107	2.306311	2.218786
-1.276272	2.356194	2.377406	2.289882
-1.276272	2.405282	2.445095	2.357571
-1.276272	2.454369	2.509214	2.421689
-1.276272	2.503457	2.569608	2.482084
-1.276272	2.552544	2.626132	2.538608
-1.276272	2.601631	2.678650	2.591126
-1.276272	2.650719	2.727035	2.639511
-1.276272	2.699806	2.771171	2.683647
-1.276272	2.748894	2.810952	2.723428
-1.276272	2.797981	2.846281	2.758757
-1.276272	2.847068	2.877074	2.789549
-1.276272	2.896156	2.903255	2.815731
-1.276272	2.945243	2.924763	2.837239
-1.276272	2.994330	2.941546	2.854021
-1.276272	3.043418	2.953562	2.866038
-1.276272	3.092505	2.960784	2.873259
-1.227185	-3.141593	2.869983	2.782458
-1.227185	-3.092505	2.867573	2.780049
-1.227185	-3.043418	2.860352	2.772828
-1.227185	-2.994330	2.848336	2.760811
-1.227185	-2.945243	2.831553	2.744029
-1.227185	-2.896156	2.810045	2.722521
-1.227185	-2.847068	2.783863	2.696339
-1.227185	-2.797981	2.753071	2.665546
-1.227185	-2.748894	2.717742	2.630217
-1.227185	-2.699806	2.677961	2.590437
-1.227185	-2.650719	2.633825	2.546301
-1.227185	-2.601631	2.585440	2.497915
-1.227185	-2.552544	2.532922	2.445397
-1.227185	-2.503457	2.476398	2.388873
-1.227185	-2.454369	2.416003	2.328479
-1.227185	-2.405282	2.351885	2.264360
-1.227185	-2.356194	2.284196	2.196672
-1.227185	-2.307107	2.213100	2.125576
-1.227185	-2.258020	2.138769	2.051245
-1.227185	-2.208932	2.061381	1.973857
-1.227185	-2.159845	1.981123	1.893599
-1.227185	-2.110758	1.898188	1.810664
-1.227185	-2.061670	1.812776	1.725252
-1.227185	-2.012583	1.725093	1.637568
-1.227185	-1.963495	1.635349	1.547825
-1.227185	-1.914408	1.543762	1.456238
-1.227185	-1.865321	1.450552	1.363027
-1.227185	-1.816233	1.355943	1.268418
-1.227185	-1.767146	1.260163	1.172639
-1.227185	-1.718058	1.163443	1.075919
-1.227185	-1.668971	1.066017	0.978492
-1.227185	-1.619884	0.968118	0.880593
-1.227185	-1.570796	0.869983	0.782458
-1.227185	-1.521709	0.771847	0.684323
-1.227185	-1.472622	0.673948	0.586424
-1.227185	-1.423534	0.576522	0.488997
-1.227185	-1.374447	0.479802	0.392277
-1.227185	-1.325359	0.384022	0.296498
-1.227185	-1.276272	0.289413	0.201889
-1.227185	-1.227185	0.196203	0.108678
-1.227185	-1.178097	0.104616	0.017091
-1.227185	-1.129010	0.014872	-0.072652
-1.227185	-1.079922	-0.072811	-0.160335
-1.227185	-1.030835	-0.158223	-0.245747
-1.227185	-0.981748	-0.241158	-0.328682
-1.227185	-0.932660	-0.321416	-0.408941
-1.227185	-0.883573	-0.398804	-0.486328
-1.227185	-0.834486	-0.473135	-0.560660
-1.227185	-0.785398	-0.544231	-0.631755
-1.227185	-0.736311	-0.611920	-0.699444
-1.227185	-0.687223	-0.676038	-0.763563
-1.227185	-0.638136	-0.736433	-0.823957
-1.227185	-0.589049	-0.792957	-0.880481
-1.227185	-0.539961	-0.845475	-0.932999
-1.227185	-0.490874	-0.893860	-0.981384
-1.227185	-0.441786	-0.937996	-1.025520
-1.227185	-0.392699	-0.977777	-1.065301
-1.227185	-0.343612	-1.013106	-1.100630
-1.227185	-0.294524	-1.043898	-1.131423
-1.227185	-0.245437	-1.070080	-1.157604
-1.227185	-0.196350	-1.091588	-1.179112
-1.227185	-0.147262	-1.108371	-1.195895
-1.227185	-0.098175	-1.120387	-1.207911
-1.227185	-0.049087	-1.127608	-1.215133
-1.227185	0.000000	-1.130017	-1.217542
-1.227185	0.049087	-1.127608	-1.215133
-1.227185	0.098175	-1.120387	-1.207911
-1.227185	0.147262	-1.108371	-1.195895
-1.227185	0.196350	-1.091588	-1.179112
-1.227185	0.245437	-1.070080	-1.157604
-1.227185	0.294524	-1.043898	-1.131423
-1.227185	0.343612	-1.013106	-1.100630
-1.227185	0.392699	-0.977777	-1.065301
-1.227185	0.441786	-0.937996	-1.025520
-1.227185	0.490874	-0.893860	-0.981384
-1.227185	0.539961	-0.845475	-0.932999
-1.227185	0.589049	-0.792957	-0.880481
-1.227185	0.638136	-0.736433	-0.823957
-1.227185	0.687223	-0.676038	-0.763563
-1.227185	0.736311	-0.611920	-0.699444
-1.227185	0.785398	-0.544231	-0.631755
-1.227185	0.834486	-0.473135	-0.560660
-1.227185	0.883573	-0.398804	-0.486328
-1.227185	0.932660	-0.321416	-0.408941
-1.227185	0.981748	-0.241158	-0.328682
-1.227185	1.030835	-0.158223	-0.245747
-1.227185	1.079922	-0.072811	-0.160335
-1.227185	1.129010	0.014872	-0.072652
-1.227185	1.178097	0.104616	0.017091
-1.227185	1.227185	0.196203	0.108678
-1.227185	1.276272	0.289413	0.201889
-1.227185	1.325359	0.384022	0.296498
-1.227185	1.374447	0.479802	0.392277
-1.227185	1.423534	0.576522	0.488997
-1.227185	1.472622	0.673948	0.586424
-1.227185	1.521709	0.771847	0.684323
-1.227185	1.570796	0.869983	0.782458
-1.227185	1.619884	0.968118	0.880593
-1.227185	1.668971	1.066017	0.978492
-1.227185	1.718058	1.163443	1.075919
-1.227185	1.767146	1.260163	1.172639
-1.227185	1.816233	1.355943	1.268418
-1.227185	1.865321	1.450552	1.363027
-1.227185	1.914408	1.543762	1.456238
-1.227185	1.963495	1.635349	1.547825
-1.227185	2.012583	1.725093	1.637568
-1.227185	2.061670	1.812776	1.725252
-1.227185	2.110758	1.898188	1.810664
-1.227185	2.159845	1.981123	1.893599
-1.227185	2.208932	2.061381	1.973857
-1.227185	2.258020	2.138769	2.051245
-1.227185	2.307107	2.213100	2.125576
-1.227185	2.356194	2.284196	2.196672
-1.227185	2.405282	2.351885	2.264360
-1.227185	2.454369	2.416003	2.328479
-1.227185	2.503457	2.476398	2.388873
-1.227185	2.552544	2.532922	2.445397
-1.227185	2.601631	2.585440	2.497915
-1.227185	2.650719	2.633825	2.546301
-1.227185	2.699806	2.677961	2.590437
-1.227185	2.748894	2.717742	2.630217
-1.227185	2.797981	2.753071	2.665546
-1.227185	2.847068	2.783863	2.696339
-1.227185	2.896156	2.810045	2.722521
-1.227185	2.945243	2.831553	2.744029
-1.227185	2.994330	2.848336	2.760811
-1.227185	3.043418	2.860352	2.772828
-1.227185	3.092505	2.867573	2.780049
-1.178097	-3.141593	2.778395	2.690871
-1.178097	-3.092505	2.775986	2.688462
-1.178097	-3.043418	2.768765	2.681240
-1.178097	-2.994330	2.756748	2.669224
-1.178097	-2.945243	2.739966	2.652441
-1.178097	-2.896156	2.718458	2.630933
-1.178097	-2.847068	2.692276	2.604752
-1.178097	-2.797981	2.661483	2.573959
-1.178097	-2.748894	2.626154	2.538630
-1.178097	-2.699806	2.586374	2.498850
-1.178097	-2.650719	2.542238	2.454713
-1.178097	-2.601631	2.493853	2.406328
-1.178097	-2.552544	2.441335	2.353810
-1.178097	-2.503457	2.384810	2.297286
-1.178097	-2.454369	2.324416	2.236892
-1.178097	-2.405282	2.260298	2.172773
-1.178097	-2.356194	2.192609	2.105084
-1.178097	-2.307107	2.121513	2.033989
-1.178097	-2.258020	2.047182	1.959657
-1.178097	-2.208932	1.969794	1.882270
-1.178097	-2.159845	1.889536	1.802011
-1.178097	-2.110758	1.806601	1.719076
-1.178097	-2.061670	1.721189	1.633664
-1.178097	-2.012583	1.633506	1.545981
-1.178097	-1.963495	1.543762	1.456238
-1.178097	-1.914408	1.452175	1.364651
-1.178097	-1.865321	1.358965	1.271440
-1.178097	-1.816233	1.264356	1.176831
-1.178097	-1.767146	1.168576	1.081052
-1.178097	-1.718058	1.071856	0.984332
-1.178097	-1.668971	0.974430	0.886905
-1.178097	-1.619884	0.876531	0.789006
-1.178097	-1.570796	0.778395	0.690871
-1.178097	-1.521709	0.680260	0.592736
-1.178097	-1.472622	0.582361	0.494837
-1.178097	-1.423534	0.484934	0.397410
-1.178097	-1.374447	0.388215	0.300690
-1.178097	-1.325359	0.292435	0.204911
-1.178097	-1.276272	0.197826	0.110302
-1.178097	-1.227185	0.104616	0.017091
-1.178097	-1.178097	0.013028	-0.074496
-1.178097	-1.129010	-0.076715	-0.164239
-1.178097	-1.079922	-0.164398	-0.251923
-1.178097	-1.030835	-0.249810	-0.337335
-1.178097	-0.981748	-0.332745	-0.420270
-1.178097	-0.932660	-0.413003	-0.500528
-1.178097	-0.883573	-0.490391	-0.577916
-1.178097	-0.834486	-0.564723	-0.652247
-1.178097	-0.785398	-0.635818	-0.723343
-1.178097	-0.736311	-0.703507	-0.791031
-1.178097	-0.687223	-0.767626	-0.855150
-1.178097	-0.638136	-0.828020	-0.915544
-1.178097	-0.589049	-0.884544	-0.972068
-1.178097	-0.539961	-0.937062	-1.024586
-1.178097	-0.490874	-0.985447	-1.072972
-1.178097	-0.441786	-1.029583	-1.117108
-1.178097	-0.392699	-1.069364	-1.156888
-1.178097	-0.343612	-1.104693	-1.192217
-1.178097	-0.294524	-1.135485	-1.223010
-1.178097	-0.245437	-1.161667	-1.249192
-1.178097	-0.196350	-1.183175	-1.270700
-1.178097	-0.147262	-1.199958	-1.287482
-1.178097	-0.098175	-1.211974	-1.299499
-1.178097	-0.049087	-1.219196	-1.306720
-1.178097	0.000000	-1.221605	-1.309129
-1.178097	0.049087	-1.219196	-1.306720
-1.178097	0.098175	-1.211974	-1.299499
-1.178097	0.147262	-1.199958	-1.287482
-1.178097	0.196350	-1.183175	-1.270700
-1.178097	0.245437	-1.161667	-1.249192
-1.178097	0.294524	-1.135485	-1.223010
-1.178097	0.343612	-1.104693	-1.192217
-1.178097	0.392699	-1.069364	-1.156888
-1.178097	0.441786	-1.029583	-1.117108
-1.178097	0.490874	-0.985447	-1.072972
-1.178097	0.539961	-0.937062	-1.024586
-1.178097	0.589049	-0.884544	-0.972068
-1.178097	0.638136	-0.828020	-0.915544
-1.178097	0.687223	-0.767626	-0.855150
-1.178097	0.736311	-0.703507	-0.791031
-1.178097	0.785398	-0.635818	-0.723343
-1.178097	0.834486	-0.564723	-0.652247
-1.178097	0.883573	-0.490391	-0.577916
-1.178097	0.932660	-0.413003	-0.500528
-1.178097	0.981748	-0.332745	-0.420270
-1.178097	1.030835	-0.249810	-0.337335
-1.178097	1.079922	-0.164398	-0.251923
-1.178097	1.129010	-0.076715	-0.164239
-1.178097	1.178097	0.013028	-0.074496
-1.178097	1.227185	0.104616	0.017091
-1.178097	1.276272	0.197826	0.110302
-1.178097	1.325359	0.292435	0.204911
-1.178097	1.374447	0.388215	0.300690
-1.178097	1.423534	0.484934	0.397410
-1.178097	1.472622	0.582361	0.494837
-1.178097	1.521709	0.680260	0.592736
-1.178097	1.570796	0.778395	0.690871
-1.178097	1.619884	0.876531	0.789006
-1.178097	1.668971	0.974430	0.886905
-1.178097	1.718058	1.071856	0.984332
-1.178097	1.767146	1.168576	1.081052
-1.178097	1.816233	1.264356	1.176831
-1.178097	1.865321	1.358965	1.271440
-1.178097	1.914408	1.452175	1.364651
-1.178097	1.963495	1.543762	1.456238
-1.178097	2.012583	1.633506	1.545981
-1.178097	2.061670	1.721189	1.633664
-1.178097	2.110758	1.806601	1.719076
-1.178097	2.159845	1.889536	1.802011
-1.178097	2.208932	1.969794	1.882270
-1.178097	2.258020	2.047182	1.959657
-1.178097	2.307107	2.121513	2.033989
-1.178097	2.356194	2.192609	2.105084
-1.178097	2.405282	2.260298	2.172773
-1.178097	2.454369	2.324416	2.236892
-1.178097	2.503457	2.384810	2.297286
-1.178097	2.552544	2.441335	2.353810
-1.178097	2.601631	2.493853	2.406328
-1.178097	2.650719	2.542238	2.454713
-1.178097	2.699806	2.586374	2.498850
-1.178097	2.748894	2.626154	2.538630
-1.178097	2.797981	2.661483	2.573959
-1.178097	2.847068	2.692276	2.604752
-1.178097	2.896156	2.718458	2.630933
-1.178097	2.945243	2.739966	2.652441
-1.178097	2.994330	2.756748	2.669224
-1.178097	3.043418	2.768765	2.681240
-1.178097	3.092505	2.775986	2.688462
-1.129010	-3.141593	2.688652	2.601128
-1.129010	-3.092505	2.686243	2.598719
-1.129010	-3.043418	2.679021	2.591497
-1.129010	-2.994330	2.667005	2.579481
-1.129010	-2.945243	2.650223	2.562698
-1.129010	-2.896156	2.628715	2.541190
-1.129010	-2.847068	2.602533	2.515008
-1.129010	-2.797981	2.571740	2.484216
-1.129010	-2.748894	2.536411	2.448887
-1.129010	-2.699806	2.496631	2.409106
-1.129010	-2.650719	2.452495	2.364970
-1.129010	-2.601631	2.404109	2.316585
-1.129010	-2.552544	2.351591	2.264067
-1.129010	-2.503457	2.295067	2.207543
-1.129010	-2.454369	2.234673	2.147149
-1.129010	-2.405282	2.170554	2.083030
-1.129010	-2.356194	2.102866	2.015341
-1.129010	-2.307107	2.031770	1.944246
-1.129010	-2.258020	1.957439	1.869914
-1.129010	-2.208932	1.880051	1.792526
-1.129010	-2.159845	1.799792	1.712268
-1.129010	-2.110758	1.716858	1.629333
-1.129010	-2.061670	1.631445	1.543921
-1.129010	-2.012583	1.543762	1.456238
-1.129010	-1.963495	1.454019	1.366494
-1.129010	-1.914408	1.362432	1.274907
-1.129010	-1.865321	1.269221	1.181697
-1.129010	-1.816233	1.174612	1.087088
-1.129010	-1.767146	1.078833	0.991308
-1.129010	-1.718058	0.982113	0.894589
-1.129010	-1.668971	0.884686	0.797162
-1.129010	-1.619884	0.786787	0.699263
-1.129010	-1.570796	0.688652	0.601128
-1.129010	-1.521709	0.590517	0.502992
-1.129010	-1.472622	0.492618	0.405093
-1.129010	-1.423534	0.395191	0.307667
-1.129010	-1.374447	0.298471	0.210947
-1.129010	-1.325359	0.202692	0.115167
-1.129010	-1.276272	0.108083	0.020558
-1.129010	-1.227185	0.014872	-0.072652
-1.129010	-1.178097	-0.076715	-0.164239
-1.129010	-1.129010	-0.166458	-0.253983
-1.129010	-1.079922	-0.254141	-0.341666
-1.129010	-1.030835	-0.339553	-0.427078
-1.129010	-0.981748	-0.422488	-0.510013
-1.129010	-0.932660	-0.502747	-0.590271
-1.129010	-0.883573	-0.580135	-0.667659
-1.129010	-0.834486	-0.654466	-0.741990
-1.129010	-0.785398	-0.725562	-0.813086
-1.129010	-0.736311	-0.793250	-0.880775
-1.129010	-0.687223	-0.857369	-0.944893
-1.129010	-0.638136	-0.917763	-1.005287
-1.129010	-0.589049	-0.974287	-1.061812
-1.129010	-0.539961	-1.026805	-1.114330
-1.129010	-0.490874	-1.075191	-1.162715
-1.129010	-0.441786	-1.119327	-1.206851
-1.129010	-0.392699	-1.159107	-1.246631
-1.129010	-0.343612	-1.194436	-1.281961
-1.129010	-0.294524	-1.225229	-1.312753
-1.129010	-0.245437	-1.251410	-1.338935
-1.129010	-0.196350	-1.272919	-1.360443
-1.129010	-0.147262	-1.289701	-1.377225
-1.129010	-0.098175	-1.301717	-1.389242
-1.129010	-0.049087	-1.308939	-1.396463
-1.129010	0.000000	-1.311348	-1.398872
-1.129010	0.049087	-1.308939	-1.396463
-1.129010	0.098175	-1.301717	-1.389242
-1.129010	0.147262	-1.289701	-1.377225
-1.129010	0.196350	-1.272919	-1.360443
-1.129010	0.245437	-1.251410	-1.338935
-1.129010	0.294524	-1.225229	-1.312753
-1.129010	0.343612	-1.194436	-1.281961
-1.129010	0.392699	-1.159107	-1.246631
-1.129010	0.441786	-1.119327	-1.206851
-1.129010	0.490874	-1.075191	-1.162715
-1.129010	0.539961	-1.026805	-1.114330
-1.129010	0.589049	-0.974287	-1.061812
-1.129010	0.638136	-0.917763	-1.005287
-1.129010	0.687223	-0.857369	-0.944893
-1.129010	0.736311	-0.793250	-0.880775
-1.129010	0.785398	-0.725562	-0.813086
-1.129010	0.834486	-0.654466	-0.741990
-1.129010	0.883573	-0.580135	-0.667659
-1.129010	0.932660	-0.502747	-0.590271
-1.129010	0.981748	-0.422488	-0.510013
-1.129010	1.030835	-0.339553	-0.427078
-1.129010	1.079922	-0.254141	-0.341666
-1.129010	1.129010	-0.166458	-0.253983
-1.129010	1.178097	-0.076715	-0.164239
-1.129010	1.227185	0.014872	-0.072652
-1.129010	1.276272	0.108083	0.020558
-1.129010	1.325359	0.202692	0.115167
-1.129010	1.374447	0.298471	0.210947
-1.129010	1.423534	0.395191	0.307667
-1.129010	1.472622	0.492618	0.405093
-1.129010	1.521709	0.590517	0.502992
-1.129010	1.570796	0.688652	0.601128
-1.129010	1.619884	0.786787	0.699263
-1.129010	1.668971	0.884686	0.797162
-1.129010	1.718058	0.982113	0.894589
-1.129010	1.767146	1.078833	0.991308
-1.129010	1.816233	1.174612	1.087088
-1.129010	1.865321	1.269221	1.181697
-1.129010	1.914408	1.362432	1.274907
-1.129010	1.963495	1.454019	1.366494
-1.129010	2.012583	1.543762	1.456238
-1.129010	2.061670	1.631445	1.543921
-1.129010	2.110758	1.716858	1.629333
-1.129010	2.159845	1.799792	1.712268
-1.129010	2.208932	1.880051	1.792526
-1.129010	2.258020	1.957439	1.869914
-1.129010	2.307107	2.031770	1.944246
-1.129010	2.356194	2.102866	2.015341
-1.129010	2.405282	2.170554	2.083030
-1.129010	2.454369	2.234673	2.147149
-1.129010	2.503457	2.295067	2.207543
-1.129010	2.552544	2.351591	2.264067
-1.129010	2.601631	2.404109	2.316585
-1.129010	2.650719	2.452495	2.364970
-1.129010	2.699806	2.496631	2.409106
-1.129010	2.748894	2.536411	2.448887
-1.129010	2.797981	2.571740	2.484216
-1.129010	2.847068	2.602533	2.515008
-1.129010	2.896156	2.628715	2.541190
-1.129010	2.945243	2.650223	2.562698
-1.129010	2.994330	2.667005	2.579481
-1.129010	3.043418	2.679021	2.591497
-1.129010	3.092505	2.686243	2.598719
-1.079922	-3.141593	2.600969	2.513444
-1.079922	-3.092505	2.598560	2.511035
-1.079922	-3.043418	2.591338	2.503814
-1.079922	-2.994330	2.579322	2.491797
-1.079922	-2.945243	2.562539	2.475015
-1.079922	-2.896156	2.541031	2.453507
-1.079922	-2.847068	2.514849	2.427325
-1.079922	-2.797981	2.484057	2.396532
-1.079922	-2.748894	2.448728	2.361203
-1.079922	-2.699806	2.408947	2.321423
-1.079922	-2.650719	2.364811	2.277287
-1.079922	-2.601631	2.316426	2.228902
-1.079922	-2.552544	2.263908	2.176384
-1.079922	-2.503457	2.207384	2.119859
-1.079922	-2.454369	2.146990	2.059465
-1.079922	-2.405282	2.082871	1.995347
-1.079922	-2.356194	2.015182	1.927658
-1.079922	-2.307107	1.944087	1.856562
-1.079922	-2.258020	1.869755	1.782231
-1.079922	-2.208932	1.792367	1.704843
-1.079922	-2.159845	1.712109	1.624585
-1.079922	-2.110758	1.629174	1.541650
-1.079922	-2.061670	1.543762	1.456238
-1.079922	-2.012583	1.456079	1.368555
-1.079922	-1.963495	1.366336	1.278811
-1.079922	-1.914408	1.274748	1.187224
-1.079922	-1.865321	1.181538	1.094014
-1.079922	-1.816233	1.086929	0.999405
-1.079922	-1.767146	0.991149	0.903625
-1.079922	-1.718058	0.894430	0.806905
-1.079922	-1.668971	0.797003	0.709479
-1.079922	-1.619884	0.699104	0.611580
-1.079922	-1.570796	0.600969	0.513444
-1.079922	-1.521709	0.502833	0.415309
-1.079922	-1.472622	0.404934	0.317410
-1.079922	-1.423534	0.307508	0.219983
-1.079922	-1.374447	0.210788	0.123264
-1.079922	-1.325359	0.115008	0.027484
-1.079922	-1.276272	0.020399	-0.067125
-1.079922	-1.227185	-0.072811	-0.160335
-1.079922	-1.178097	-0.164398	-0.251923
-1.079922	-1.129010	-0.254141	-0.341666
-1.079922	-1.079922	-0.341825	-0.429349
-1.079922	-1.030835	-0.427237	-0.514761
-1.079922	-0.981748	-0.510172	-0.597696
-1.079922	-0.932660	-0.590430	-0.677954
-1.079922	-0.883573	-0.667818	-0.755342
-1.079922	-0.834486	-0.742149	-0.829674
-1.079922	-0.785398	-0.813245	-0.900769
-1.079922	-0.736311	-0.880934	-0.968458
-1.079922	-0.687223	-0.945052	-1.032577
-1.079922	-0.638136	-1.005446	-1.092971
-1.079922	-0.589049	-1.061970	-1.149495
-1.079922	-0.539961	-1.114488	-1.202013
-1.079922	-0.490874	-1.162874	-1.250398
-1.079922	-0.441786	-1.207010	-1.294534
-1.079922	-0.392699	-1.246790	-1.334315
-1.079922	-0.343612	-1.282119	-1.369644
-1.079922	-0.294524	-1.312912	-1.400436
-1.079922	-0.245437	-1.339094	-1.426618
-1.079922	-0.196350	-1.360602	-1.448126
-1.079922	-0.147262	-1.377384	-1.464909
-1.079922	-0.098175	-1.389401	-1.476925
-1.079922	-0.049087	-1.396622	-1.484147
-1.079922	0.000000	-1.399031	-1.486556
-1.079922	0.049087	-1.396622	-1.484147
-1.079922	0.098175	-1.389401	-1.476925
-1.079922	0.147262	-1.377384	-1.464909
-1.079922	0.196350	-1.360602	-1.448126
-1.079922	0.245437	-1.339094	-1.426618
-1.079922	0.294524	-1.312912	-1.400436
-1.079922	0.343612	-1.282119	-1.369644
-1.079922	0.392699	-1.246790	-1.334315
-1.079922	0.441786	-1.207010	-1.294534
-1.079922	0.490874	-1.162874	-1.250398
-1.079922	0.539961	-1.114488	-1.202013
-1.079922	0.589049	-1.061970	-1.149495
-1.079922	0.638136	-1.005446	-1.092971
-1.079922	0.687223	-0.945052	-1.032577
-1.079922	0.736311	-0.880934	-0.968458
-1.079922	0.785398	-0.813245	-0.900769
-1.079922	0.834486	-0.742149	-0.829674
-1.079922	0.883573	-0.667818	-0.755342
-1.079922	0.932660	-0.590430	-0.677954
-1.079922	0.981748	-0.510172	-0.597696
-1.079922	1.030835	-0.427237	-0.514761
-1.079922	1.079922	-0.341825	-0.429349
-1.079922	1.129010	-0.254141	-0.341666
-1.079922	1.178097	-0.164398	-0.251923
-1.079922	1.227185	-0.072811	-0.160335
-1.079922	1.276272	0.020399	-0.067125
-1.079922	1.325359	0.115008	0.027484
-1.079922	1.374447	0.210788	0.123264
-1.079922	1.423534	0.307508	0.219983
-1.079922	1.472622	0.404934	0.317410
-1.079922	1.521709	0.502833	0.415309
-1.079922	1.570796	0.600969	0.513444
-1.079922	1.619884	0.699104	0.611580
-1.079922	1.668971	0.797003	0.709479
-1.079922	1.718058	0.894430	0.806905
-1.079922	1.767146	0.991149	0.903625
-1.079922	1.816233	1.086929	0.999405
-1.079922	1.865321	1.181538	1.094014
-1.079922	1.914408	1.274748	1.187224
-1.079922	1.963495	1.366336	1.278811
-1.079922	2.012583	1.456079	1.368555
-1.079922	2.061670	1.543762	1.456238
-1.079922	2.110758	1.629174	1.541650
-1.079922	2.159845	1.712109	1.624585
-1.079922	2.208932	1.792367	1.704843
-1.079922	2.258020	1.869755	1.782231
-1.079922	2.307107	1.944087	1.856562
-1.079922	2.356194	2.015182	1.927658
-1.079922	2.405282	2.082871	1.995347
-1.079922	2.454369	2.146990	2.059465
-1.079922	2.503457	2.207384	2.119859
-1.079922	2.552544	2.263908	2.176384
-1.079922	2.601631	2.316426	2.228902
-1.079922	2.650719	2.364811	2.277287
-1.079922	2.699806	2.408947	2.321423
-1.079922	2.748894	2.448728	2.361203
-1.079922	2.797981	2.484057	2.396532
-1.079922	2.847068	2.514849	2.427325
-1.079922	2.896156	2.541031	2.453507
-1.079922	2.945243	2.562539	2.475015
-1.079922	2.994330	2.579322	2.491797
-1.079922	3.043418	2.591338	2.503814
-1.079922	3.092505	2.598560	2.511035
-1.030835	-3.141593	2.515557	2.428032
-1.030835	-3.092505	2.513148	2.425623
-1.030835	-3.043418	2.505926	2.418402
-1.030835	-2.994330	2.493910	2.406385
-1.030835	-2.945243	2.477127	2.389603
-1.030835	-2.896156	2.455619	2.368095
-1.030835	-2.847068	2.429437	2.341913
-1.030835	-2.797981	2.398645	2.311120
-1.030835	-2.748894	2.363316	2.275791
-1.030835	-2.699806	2.323535	2.236011
-1.030835	-2.650719	2.279399	2.191875
-1.030835	-2.601631	2.231014	2.143490
-1.030835	-2.552544	2.178496	2.090972
-1.030835	-2.503457	2.121972	2.034447
-1.030835	-2.454369	2.061578	1.974053
-1.030835	-2.405282	1.997459	1.909935
-1.030835	-2.356194	1.929770	1.842246
-1.030835	-2.307107	1.858675	1.771150
-1.030835	-2.258020	1.784343	1.696819
-1.030835	-2.208932	1.706955	1.619431
-1.030835	-2.159845	1.626697	1.539173
-1.030835	-2.110758	1.543762	1.456238
-1.030835	-2.061670	1.458350	1.370826
-1.030835	-2.012583	1.370667	1.283142
-1.030835	-1.963495	1.280924	1.193399
-1.030835	-1.914408	1.189336	1.101812
-1.030835	-1.865321	1.096126	1.008602
-1.030835	-1.816233	1.001517	0.913993
-1.030835	-1.767146	0.905737	0.818213
-1.030835	-1.718058	0.809018	0.721493
-1.030835	-1.668971	0.711591	0.624067
-1.030835	-1.619884	0.613692	0.526168
-1.030835	-1.570796	0.515557	0.428032
-1.030835	-1.521709	0.417421	0.329897
-1.030835	-1.472622	0.319522	0.231998
-1.030835	-1.423534	0.222096	0.134571
-1.030835	-1.374447	0.125376	0.037852
-1.030835	-1.325359	0.029596	-0.057928
-1.030835	-1.276272	-0.065013	-0.152537
-1.030835	-1.227185	-0.158223	-0.245747
-1.030835	-1.178097	-0.249810	-0.337335
-1.030835	-1.129010	-0.339553	-0.427078
-1.030835	-1.079922	-0.427237	-0.514761
-1.030835	-1.030835	-0.512649	-0.600173
-1.030835	-0.981748	-0.595584	-0.683108
-1.030835	-0.932660	-0.675842	-0.763366
-1.030835	-0.883573	-0.753230	-0.840754
-1.030835	-0.834486	-0.827561	-0.915086
-1.030835	-0.785398	-0.898657	-0.986181
-1.030835	-0.736311	-0.966346	-1.053870
-1.030835	-0.687223	-1.030464	-1.117989
-1.030835	-0.638136	-1.090858	-1.178383
-1.030835	-0.589049	-1.147383	-1.234907
-1.030835	-0.539961	-1.199901	-1.287425
-1.030835	-0.490874	-1.248286	-1.335810
-1.030835	-0.441786	-1.292422	-1.379946
-1.030835	-0.392699	-1.332202	-1.419727
-1.030835	-0.343612	-1.367531	-1.455056
-1.030835	-0.294524	-1.398324	-1.485848
-1.030835	-0.245437	-1.424506	-1.512030
-1.030835	-0.196350	-1.446014	-1.533538
-1.030835	-0.147262	-1.462796	-1.550321
-1.030835	-0.098175	-1.474813	-1.562337
-1.030835	-0.049087	-1.482034	-1.569559
-1.030835	0.000000	-1.484443	-1.571968
-1.030835	0.049087	-1.482034	-1.569559
-1.030835	0.098175	-1.474813	-1.562337
-1.030835	0.147262	-1.462796	-1.550321
-1.030835	0.196350	-1.446014	-1.533538
-1.030835	0.245437	-1.424506	-1.512030
-1.030835	0.294524	-1.398324	-1.485848
-1.030835	0.343612	-1.367531	-1.455056
-1.030835	0.392699	-1.332202	-1.419727
-1.030835	0.441786	-1.292422	-1.379946
-1.030835	0.490874	-1.248286	-1.335810
-1.030835	0.539961	-1.199901	-1.287425
-1.030835	0.589049	-1.147383	-1.234907
-1.030835	0.638136	-1.090858	-1.178383
