path	energy1	energy2	mu
187	8.239634	0.568616	6.170000
188	0.544572	8.263678	6.170000
189	8.285887	0.522363	6.170000
190	0.502012	8.306238	6.170000
191	8.324712	0.483538	6.170000
192	8.341291	0.466959	6.170000
193	8.355959	0.452291	6.170000
194	8.368700	0.439550	6.170000
195	8.379502	0.428748	6.170000
196	0.419896	8.388354	6.170000
197	8.395249	0.413001	6.170000
198	0.408072	8.400178	6.170000
199	8.403138	0.405112	6.170000
200	0.404618	8.403632	6.170000
201	0.406592	8.401658	6.170000
202	8.395739	0.412511	6.170000
203	8.385882	0.422368	6.170000
204	8.372094	0.436156	6.170000
205	8.354391	0.453859	6.170000
206	0.475461	8.332789	6.170000
207	0.500940	8.307310	6.170000
208	8.277980	0.530270	6.170000
209	8.244826	0.563424	6.170000
210	8.207882	0.600368	6.170000
211	8.167184	0.641066	6.170000
212	8.122772	0.685478	6.170000
213	8.074691	0.733559	6.170000
214	8.022987	0.785263	6.170000
215	0.840539	7.967711	6.170000
216	7.908919	0.899331	6.170000
217	7.846668	0.961582	6.170000
218	7.781020	1.027230	6.170000
219	7.712039	1.096211	6.170000
220	7.639794	1.168456	6.170000
221	7.564355	1.243895	6.170000
222	7.485798	1.322452	6.170000
223	7.404199	1.404051	6.170000
224	7.319640	1.488610	6.170000
225	7.232203	1.576047	6.170000
226	7.141976	1.666274	6.170000
227	7.049046	1.759204	6.170000
228	6.953506	1.854744	6.170000
229	6.855451	1.952799	6.170000
230	6.754976	2.053274	6.170000
231	6.652181	2.156069	6.170000
232	6.547168	2.261082	6.170000
233	6.440039	2.368211	6.170000
234	2.477348	6.330902	6.170000
235	6.219863	2.588387	6.170000
236	6.107032	2.701218	6.170000
237	2.815729	5.992521	6.170000
238	5.876442	2.931808	6.170000
239	3.049340	5.758910	6.170000
240	3.168210	5.640040	6.170000
241	5.519952	3.288298	6.170000
242	5.398762	3.409488	6.170000
243	3.531660	5.276590	6.170000
244	3.654692	5.153558	6.170000
245	5.029786	3.778464	6.170000
246	4.905396	3.902854	6.170000
247	4.780512	4.027738	6.170000
248	4.655256	4.152994	6.170000
249	4.278497	4.529753	6.170000
250	4.404125	4.404125	6.170000
251	4.529753	4.278497	6.170000
252	4.152994	4.655256	6.170000
253	4.027738	4.780512	6.170000
254	4.905396	3.902854	6.170000
255	5.029786	3.778464	6.170000
256	5.153558	3.654692	6.170000
257	5.276590	3.531660	6.170000
258	5.398762	3.409488	6.170000
259	3.288298	5.519952	6.170000
260	5.640040	3.168210	6.170000
261	3.049340	5.758910	6.170000
262	5.876442	2.931808	6.170000
263	2.815729	5.992521	6.170000
264	6.107032	2.701218	6.170000
265	2.588387	6.219863	6.170000
