kx	ky	energy
-3.092505	-1.325359	10.511631
-3.092505	-1.276272	10.417022
-3.092505	-1.227185	10.323811
-3.092505	-1.178097	10.232224
-3.092505	-1.129010	10.142481
-3.092505	-1.079922	10.054797
-3.092505	-1.030835	9.969385
-3.092505	-0.981748	9.886450
-3.092505	-0.932660	9.806192
-3.092505	-0.883573	9.728804
-3.092505	-0.834486	9.654473
-3.092505	-0.785398	9.583377
-3.092505	-0.736311	9.515689
-3.092505	-0.687223	9.451570
-3.092505	-0.638136	9.391176
-3.092505	-0.589049	9.334652
-3.092505	-0.539961	9.282134
-3.092505	-0.490874	9.233748
-3.092505	-0.441786	9.189612
-3.092505	-0.392699	9.149832
-3.092505	-0.343612	9.114503
-3.092505	-0.294524	9.083710
-3.092505	-0.245437	9.057528
-3.092505	-0.196350	9.036020
-3.092505	-0.147262	9.019238
-3.092505	-0.098175	9.007221
-3.092505	-0.049087	9.000000
-3.092505	0.000000	8.997591
-3.092505	0.049087	9.000000
-3.092505	0.098175	9.007221
-3.092505	0.147262	9.019238
-3.092505	0.196350	9.036020
-3.092505	0.245437	9.057528
-3.092505	0.294524	9.083710
-3.092505	0.343612	9.114503
-3.092505	0.392699	9.149832
-3.092505	0.441786	9.189612
-3.092505	0.490874	9.233748
-3.092505	0.539961	9.282134
-3.092505	0.589049	9.334652
-3.092505	0.638136	9.391176
-3.092505	0.687223	9.451570
-3.092505	0.736311	9.515689
-3.092505	0.785398	9.583377
-3.092505	0.834486	9.654473
-3.092505	0.883573	9.728804
-3.092505	0.932660	9.806192
-3.092505	0.981748	9.886450
-3.092505	1.030835	9.969385
-3.092505	1.079922	10.054797
-3.092505	1.129010	10.142481
-3.092505	1.178097	10.232224
-3.092505	1.227185	10.323811
-3.092505	1.276272	10.417022
-3.092505	1.325359	10.511631
-3.092505	1.374447	10.607410
-3.092505	1.423534	10.704130
-3.092505	1.472622	10.801557
-3.092505	1.521709	10.899456
-3.092505	1.570796	10.997591
-3.092505	1.619884	11.095726
-3.092505	1.668971	11.193625
-3.092505	1.718058	11.291052
-3.092505	1.767146	11.387772
-3.092505	1.816233	11.483551
-3.092505	1.865321	11.578160
-3.092505	1.914408	11.671371
-3.092505	1.963495	11.762958
-3.092505	2.012583	11.852701
-3.092505	2.061670	11.940384
-3.092505	2.110758	12.025796
-3.092505	2.159845	12.108731
-3.092505	2.208932	12.188990
-3.092505	2.258020	12.266377
-3.092505	2.307107	12.340709
-3.092505	2.356194	12.411804
-3.092505	2.405282	12.479493
-3.092505	2.454369	12.543612
-3.092505	2.503457	12.604006
-3.092505	2.552544	12.660530
-3.092505	2.601631	12.713048
-3.092505	2.650719	12.761433
-3.092505	2.699806	12.805569
-3.092505	2.748894	12.845350
-3.092505	2.797981	12.880679
-3.092505	2.847068	12.911472
-3.092505	2.896156	12.937653
-3.092505	2.945243	12.959161
-3.092505	2.994330	12.975944
-3.092505	3.043418	12.987960
-3.092505	3.092505	12.995182
-3.043418	-3.141593	12.990369
-3.043418	-3.092505	12.987960
-3.043418	-3.043418	12.980739
-3.043418	-2.994330	12.968722
-3.043418	-2.945243	12.951940
-3.043418	-2.896156	12.930432
-3.043418	-2.847068	12.904250
-3.043418	-2.797981	12.873458
-3.043418	-2.748894	12.838129
-3.043418	-2.699806	12.798348
-3.043418	-2.650719	12.754212
-3.043418	-2.601631	12.705827
-3.043418	-2.552544	12.653309
-3.043418	-2.503457	12.596785
-3.043418	-2.454369	12.536390
-3.043418	-2.405282	12.472272
-3.043418	-2.356194	12.404583
-3.043418	-2.307107	12.333487
-3.043418	-2.258020	12.259156
-3.043418	-2.208932	12.181768
-3.043418	-2.159845	12.101510
-3.043418	-2.110758	12.018575
-3.043418	-2.061670	11.933163
-3.043418	-2.012583	11.845480
-3.043418	-1.963495	11.755736
-3.043418	-1.914408	11.664149
-3.043418	-1.865321	11.570939
-3.043418	-1.816233	11.476330
-3.043418	-1.767146	11.380550
-3.043418	-1.718058	11.283830
-3.043418	-1.668971	11.186404
-3.043418	-1.619884	11.088505
-3.043418	-1.570796	10.990369
-3.043418	-1.521709	10.892234
-3.043418	-1.472622	10.794335
-3.043418	-1.423534	10.696909
-3.043418	-1.374447	10.600189
-3.043418	-1.325359	10.504409
-3.043418	-1.276272	10.409800
-3.043418	-1.227185	10.316590
-3.043418	-1.178097	10.225003
-3.043418	-1.129010	10.135259
-3.043418	-1.079922	10.047576
-3.043418	-1.030835	9.962164
-3.043418	-0.981748	9.879229
-3.043418	-0.932660	9.798971
-3.043418	-0.883573	9.721583
-3.043418	-0.834486	9.647252
-3.043418	-0.785398	9.576156
-3.043418	-0.736311	9.508467
-3.043418	-0.687223	9.444349
-3.043418	-0.638136	9.383954
-3.043418	-0.589049	9.327430
-3.043418	-0.539961	9.274912
-3.043418	-0.490874	9.226527
-3.043418	-0.441786	9.182391
-3.043418	-0.392699	9.142610
-3.043418	-0.343612	9.107281
-3.043418	-0.294524	9.076489
-3.043418	-0.245437	9.050307
-3.043418	-0.196350	9.028799
-3.043418	-0.147262	9.012016
-3.043418	-0.098175	9.000000
-3.043418	-0.049087	8.992779
-3.043418	0.000000	8.990369
-3.043418	0.049087	8.992779
-3.043418	0.098175	9.000000
-3.043418	0.147262	9.012016
-3.043418	0.196350	9.028799
-3.043418	0.245437	9.050307
-3.043418	0.294524	9.076489
-3.043418	0.343612	9.107281
-3.043418	0.392699	9.142610
-3.043418	0.441786	9.182391
-3.043418	0.490874	9.226527
-3.043418	0.539961	9.274912
-3.043418	0.589049	9.327430
-3.043418	0.638136	9.383954
-3.043418	0.687223	9.444349
-3.043418	0.736311	9.508467
-3.043418	0.785398	9.576156
-3.043418	0.834486	9.647252
-3.043418	0.883573	9.721583
-3.043418	0.932660	9.798971
-3.043418	0.981748	9.879229
-3.043418	1.030835	9.962164
-3.043418	1.079922	10.047576
-3.043418	1.129010	10.135259
-3.043418	1.178097	10.225003
-3.043418	1.227185	10.316590
-3.043418	1.276272	10.409800
-3.043418	1.325359	10.504409
-3.043418	1.374447	10.600189
-3.043418	1.423534	10.696909
-3.043418	1.472622	10.794335
-3.043418	1.521709	10.892234
-3.043418	1.570796	10.990369
-3.043418	1.619884	11.088505
-3.043418	1.668971	11.186404
-3.043418	1.718058	11.283830
-3.043418	1.767146	11.380550
-3.043418	1.816233	11.476330
-3.043418	1.865321	11.570939
-3.043418	1.914408	11.664149
-3.043418	1.963495	11.755736
-3.043418	2.012583	11.845480
-3.043418	2.061670	11.933163
-3.043418	2.110758	12.018575
-3.043418	2.159845	12.101510
-3.043418	2.208932	12.181768
-3.043418	2.258020	12.259156
-3.043418	2.307107	12.333487
-3.043418	2.356194	12.404583
-3.043418	2.405282	12.472272
-3.043418	2.454369	12.536390
-3.043418	2.503457	12.596785
-3.043418	2.552544	12.653309
-3.043418	2.601631	12.705827
-3.043418	2.650719	12.754212
-3.043418	2.699806	12.798348
-3.043418	2.748894	12.838129
-3.043418	2.797981	12.873458
-3.043418	2.847068	12.904250
-3.043418	2.896156	12.930432
-3.043418	2.945243	12.951940
-3.043418	2.994330	12.968722
-3.043418	3.043418	12.980739
-3.043418	3.092505	12.987960
-2.994330	-3.141593	12.978353
-2.994330	-3.092505	12.975944
-2.994330	-3.043418	12.968722
-2.994330	-2.994330	12.956706
-2.994330	-2.945243	12.939924
-2.994330	-2.896156	12.918416
-2.994330	-2.847068	12.892234
-2.994330	-2.797981	12.861441
-2.994330	-2.748894	12.826112
-2.994330	-2.699806	12.786332
-2.994330	-2.650719	12.742196
-2.994330	-2.601631	12.693810
-2.994330	-2.552544	12.641292
-2.994330	-2.503457	12.584768
-2.994330	-2.454369	12.524374
-2.994330	-2.405282	12.460255
-2.994330	-2.356194	12.392567
-2.994330	-2.307107	12.321471
-2.994330	-2.258020	12.247140
-2.994330	-2.208932	12.169752
-2.994330	-2.159845	12.089493
-2.994330	-2.110758	12.006559
-2.994330	-2.061670	11.921146
-2.994330	-2.012583	11.833463
-2.994330	-1.963495	11.743720
-2.994330	-1.914408	11.652133
-2.994330	-1.865321	11.558922
-2.994330	-1.816233	11.464313
-2.994330	-1.767146	11.368534
-2.994330	-1.718058	11.271814
-2.994330	-1.668971	11.174387
-2.994330	-1.619884	11.076488
-2.994330	-1.570796	10.978353
-2.994330	-1.521709	10.880218
-2.994330	-1.472622	10.782319
-2.994330	-1.423534	10.684892
-2.994330	-1.374447	10.588172
-2.994330	-1.325359	10.492393
-2.994330	-1.276272	10.397784
-2.994330	-1.227185	10.304573
-2.994330	-1.178097	10.212986
-2.994330	-1.129010	10.123243
-2.994330	-1.079922	10.035560
-2.994330	-1.030835	9.950148
-2.994330	-0.981748	9.867213
-2.994330	-0.932660	9.786954
-2.994330	-0.883573	9.709566
-2.994330	-0.834486	9.635235
-2.994330	-0.785398	9.564139
-2.994330	-0.736311	9.496451
-2.994330	-0.687223	9.432332
-2.994330	-0.638136	9.371938
-2.994330	-0.589049	9.315414
-2.994330	-0.539961	9.262896
-2.994330	-0.490874	9.214510
-2.994330	-0.441786	9.170374
-2.994330	-0.392699	9.130594
-2.994330	-0.343612	9.095265
-2.994330	-0.294524	9.064472
-2.994330	-0.245437	9.038291
-2.994330	-0.196350	9.016782
-2.994330	-0.147262	9.000000
-2.994330	-0.098175	8.987984
-2.994330	-0.049087	8.980762
-2.994330	0.000000	8.978353
-2.994330	0.049087	8.980762
-2.994330	0.098175	8.987984
-2.994330	0.147262	9.000000
-2.994330	0.196350	9.016782
-2.994330	0.245437	9.038291
-2.994330	0.294524	9.064472
-2.994330	0.343612	9.095265
-2.994330	0.392699	9.130594
-2.994330	0.441786	9.170374
-2.994330	0.490874	9.214510
-2.994330	0.539961	9.262896
-2.994330	0.589049	9.315414
-2.994330	0.638136	9.371938
-2.994330	0.687223	9.432332
-2.994330	0.736311	9.496451
-2.994330	0.785398	9.564139
-2.994330	0.834486	9.635235
-2.994330	0.883573	9.709566
-2.994330	0.932660	9.786954
-2.994330	0.981748	9.867213
-2.994330	1.030835	9.950148
-2.994330	1.079922	10.035560
-2.994330	1.129010	10.123243
-2.994330	1.178097	10.212986
-2.994330	1.227185	10.304573
-2.994330	1.276272	10.397784
-2.994330	1.325359	10.492393
-2.994330	1.374447	10.588172
-2.994330	1.423534	10.684892
-2.994330	1.472622	10.782319
-2.994330	1.521709	10.880218
-2.994330	1.570796	10.978353
-2.994330	1.619884	11.076488
-2.994330	1.668971	11.174387
-2.994330	1.718058	11.271814
-2.994330	1.767146	11.368534
-2.994330	1.816233	11.464313
-2.994330	1.865321	11.558922
-2.994330	1.914408	11.652133
-2.994330	1.963495	11.743720
-2.994330	2.012583	11.833463
-2.994330	2.061670	11.921146
-2.994330	2.110758	12.006559
-2.994330	2.159845	12.089493
-2.994330	2.208932	12.169752
-2.994330	2.258020	12.247140
-2.994330	2.307107	12.321471
-2.994330	2.356194	12.392567
-2.994330	2.405282	12.460255
-2.994330	2.454369	12.524374
-2.994330	2.503457	12.584768
-2.994330	2.552544	12.641292
-2.994330	2.601631	12.693810
-2.994330	2.650719	12.742196
-2.994330	2.699806	12.786332
-2.994330	2.748894	12.826112
-2.994330	2.797981	12.861441
-2.994330	2.847068	12.892234
-2.994330	2.896156	12.918416
-2.994330	2.945243	12.939924
-2.994330	2.994330	12.956706
-2.994330	3.043418	12.968722
-2.994330	3.092505	12.975944
-2.945243	-3.141593	12.961571
-2.945243	-3.092505	12.959161
-2.945243	-3.043418	12.951940
-2.945243	-2.994330	12.939924
-2.945243	-2.945243	12.923141
-2.945243	-2.896156	12.901633
-2.945243	-2.847068	12.875451
-2.945243	-2.797981	12.844659
-2.945243	-2.748894	12.809330
-2.945243	-2.699806	12.769549
-2.945243	-2.650719	12.725413
-2.945243	-2.601631	12.677028
-2.945243	-2.552544	12.624510
-2.945243	-2.503457	12.567986
-2.945243	-2.454369	12.507591
-2.945243	-2.405282	12.443473
-2.945243	-2.356194	12.375784
-2.945243	-2.307107	12.304688
-2.945243	-2.258020	12.230357
-2.945243	-2.208932	12.152969
-2.945243	-2.159845	12.072711
-2.945243	-2.110758	11.989776
-2.945243	-2.061670	11.904364
-2.945243	-2.012583	11.816681
-2.945243	-1.963495	11.726937
-2.945243	-1.914408	11.635350
-2.945243	-1.865321	11.542140
-2.945243	-1.816233	11.447531
-2.945243	-1.767146	11.351751
-2.945243	-1.718058	11.255032
-2.945243	-1.668971	11.157605
-2.945243	-1.619884	11.059706
-2.945243	-1.570796	10.961571
-2.945243	-1.521709	10.863435
-2.945243	-1.472622	10.765536
-2.945243	-1.423534	10.668110
-2.945243	-1.374447	10.571390
-2.945243	-1.325359	10.475610
-2.945243	-1.276272	10.381001
-2.945243	-1.227185	10.287791
-2.945243	-1.178097	10.196204
-2.945243	-1.129010	10.106460
-2.945243	-1.079922	10.018777
-2.945243	-1.030835	9.933365
-2.945243	-0.981748	9.850430
-2.945243	-0.932660	9.770172
-2.945243	-0.883573	9.692784
-2.945243	-0.834486	9.618453
-2.945243	-0.785398	9.547357
-2.945243	-0.736311	9.479668
-2.945243	-0.687223	9.415550
-2.945243	-0.638136	9.355155
-2.945243	-0.589049	9.298631
-2.945243	-0.539961	9.246113
-2.945243	-0.490874	9.197728
-2.945243	-0.441786	9.153592
-2.945243	-0.392699	9.113811
-2.945243	-0.343612	9.078482
-2.945243	-0.294524	9.047690
-2.945243	-0.245437	9.021508
-2.945243	-0.196350	9.000000
-2.945243	-0.147262	8.983218
-2.945243	-0.098175	8.971201
-2.945243	-0.049087	8.963980
-2.945243	0.000000	8.961571
-2.945243	0.049087	8.963980
-2.945243	0.098175	8.971201
-2.945243	0.147262	8.983218
-2.945243	0.196350	9.000000
-2.945243	0.245437	9.021508
-2.945243	0.294524	9.047690
-2.945243	0.343612	9.078482
-2.945243	0.392699	9.113811
-2.945243	0.441786	9.153592
-2.945243	0.490874	9.197728
-2.945243	0.539961	9.246113
-2.945243	0.589049	9.298631
-2.945243	0.638136	9.355155
-2.945243	0.687223	9.415550
-2.945243	0.736311	9.479668
-2.945243	0.785398	9.547357
-2.945243	0.834486	9.618453
-2.945243	0.883573	9.692784
-2.945243	0.932660	9.770172
-2.945243	0.981748	9.850430
-2.945243	1.030835	9.933365
-2.945243	1.079922	10.018777
-2.945243	1.129010	10.106460
-2.945243	1.178097	10.196204
-2.945243	1.227185	10.287791
-2.945243	1.276272	10.381001
-2.945243	1.325359	10.475610
-2.945243	1.374447	10.571390
-2.945243	1.423534	10.668110
-2.945243	1.472622	10.765536
-2.945243	1.521709	10.863435
-2.945243	1.570796	10.961571
-2.945243	1.619884	11.059706
-2.945243	1.668971	11.157605
-2.945243	1.718058	11.255032
-2.945243	1.767146	11.351751
-2.945243	1.816233	11.447531
-2.945243	1.865321	11.542140
-2.945243	1.914408	11.635350
-2.945243	1.963495	11.726937
-2.945243	2.012583	11.816681
-2.945243	2.061670	11.904364
-2.945243	2.110758	11.989776
-2.945243	2.159845	12.072711
-2.945243	2.208932	12.152969
-2.945243	2.258020	12.230357
-2.945243	2.307107	12.304688
-2.945243	2.356194	12.375784
-2.945243	2.405282	12.443473
-2.945243	2.454369	12.507591
-2.945243	2.503457	12.567986
-2.945243	2.552544	12.624510
-2.945243	2.601631	12.677028
-2.945243	2.650719	12.725413
-2.945243	2.699806	12.769549
-2.945243	2.748894	12.809330
-2.945243	2.797981	12.844659
-2.945243	2.847068	12.875451
-2.945243	2.896156	12.901633
-2.945243	2.945243	12.923141
-2.945243	2.994330	12.939924
-2.945243	3.043418	12.951940
-2.945243	3.092505	12.959161
-2.896156	-3.141593	12.940063
-2.896156	-3.092505	12.937653
-2.896156	-3.043418	12.930432
-2.896156	-2.994330	12.918416
-2.896156	-2.945243	12.901633
-2.896156	-2.896156	12.880125
-2.896156	-2.847068	12.853943
-2.896156	-2.797981	12.823151
-2.896156	-2.748894	12.787822
-2.896156	-2.699806	12.748041
-2.896156	-2.650719	12.703905
-2.896156	-2.601631	12.655520
-2.896156	-2.552544	12.603002
-2.896156	-2.503457	12.546478
-2.896156	-2.454369	12.486083
-2.896156	-2.405282	12.421965
-2.896156	-2.356194	12.354276
-2.896156	-2.307107	12.283180
-2.896156	-2.258020	12.208849
-2.896156	-2.208932	12.131461
-2.896156	-2.159845	12.051203
-2.896156	-2.110758	11.968268
-2.896156	-2.061670	11.882856
-2.896156	-2.012583	11.795173
-2.896156	-1.963495	11.705429
-2.896156	-1.914408	11.613842
-2.896156	-1.865321	11.520632
-2.896156	-1.816233	11.426023
-2.896156	-1.767146	11.330243
-2.896156	-1.718058	11.233523
-2.896156	-1.668971	11.136097
-2.896156	-1.619884	11.038198
-2.896156	-1.570796	10.940063
-2.896156	-1.521709	10.841927
-2.896156	-1.472622	10.744028
-2.896156	-1.423534	10.646602
-2.896156	-1.374447	10.549882
-2.896156	-1.325359	10.454102
-2.896156	-1.276272	10.359493
-2.896156	-1.227185	10.266283
-2.896156	-1.178097	10.174696
-2.896156	-1.129010	10.084952
-2.896156	-1.079922	9.997269
-2.896156	-1.030835	9.911857
-2.896156	-0.981748	9.828922
-2.896156	-0.932660	9.748664
-2.896156	-0.883573	9.671276
-2.896156	-0.834486	9.596945
-2.896156	-0.785398	9.525849
-2.896156	-0.736311	9.458160
-2.896156	-0.687223	9.394042
-2.896156	-0.638136	9.333647
-2.896156	-0.589049	9.277123
-2.896156	-0.539961	9.224605
-2.896156	-0.490874	9.176220
-2.896156	-0.441786	9.132084
-2.896156	-0.392699	9.092303
-2.896156	-0.343612	9.056974
-2.896156	-0.294524	9.026182
-2.896156	-0.245437	9.000000
-2.896156	-0.196350	8.978492
-2.896156	-0.147262	8.961709
-2.896156	-0.098175	8.949693
-2.896156	-0.049087	8.942472
-2.896156	0.000000	8.940063
-2.896156	0.049087	8.942472
-2.896156	0.098175	8.949693
-2.896156	0.147262	8.961709
-2.896156	0.196350	8.978492
-2.896156	0.245437	9.000000
-2.896156	0.294524	9.026182
-2.896156	0.343612	9.056974
-2.896156	0.392699	9.092303
-2.896156	0.441786	9.132084
-2.896156	0.490874	9.176220
-2.896156	0.539961	9.224605
-2.896156	0.589049	9.277123
-2.896156	0.638136	9.333647
-2.896156	0.687223	9.394042
-2.896156	0.736311	9.458160
-2.896156	0.785398	9.525849
-2.896156	0.834486	9.596945
-2.896156	0.883573	9.671276
-2.896156	0.932660	9.748664
-2.896156	0.981748	9.828922
-2.896156	1.030835	9.911857
-2.896156	1.079922	9.997269
-2.896156	1.129010	10.084952
-2.896156	1.178097	10.174696
-2.896156	1.227185	10.266283
-2.896156	1.276272	10.359493
-2.896156	1.325359	10.454102
-2.896156	1.374447	10.549882
-2.896156	1.423534	10.646602
-2.896156	1.472622	10.744028
-2.896156	1.521709	10.841927
-2.896156	1.570796	10.940063
-2.896156	1.619884	11.038198
-2.896156	1.668971	11.136097
-2.896156	1.718058	11.233523
-2.896156	1.767146	11.330243
-2.896156	1.816233	11.426023
-2.896156	1.865321	11.520632
-2.896156	1.914408	11.613842
-2.896156	1.963495	11.705429
-2.896156	2.012583	11.795173
-2.896156	2.061670	11.882856
-2.896156	2.110758	11.968268
-2.896156	2.159845	12.051203
-2.896156	2.208932	12.131461
-2.896156	2.258020	12.208849
-2.896156	2.307107	12.283180
-2.896156	2.356194	12.354276
-2.896156	2.405282	12.421965
-2.896156	2.454369	12.486083
-2.896156	2.503457	12.546478
-2.896156	2.552544	12.603002
-2.896156	2.601631	12.655520
-2.896156	2.650719	12.703905
-2.896156	2.699806	12.748041
-2.896156	2.748894	12.787822
-2.896156	2.797981	12.823151
-2.896156	2.847068	12.853943
-2.896156	2.896156	12.880125
-2.896156	2.945243	12.901633
-2.896156	2.994330	12.918416
-2.896156	3.043418	12.930432
-2.896156	3.092505	12.937653
-2.847068	-3.141593	12.913881
-2.847068	-3.092505	12.911472
-2.847068	-3.043418	12.904250
-2.847068	-2.994330	12.892234
-2.847068	-2.945243	12.875451
-2.847068	-2.896156	12.853943
-2.847068	-2.847068	12.827761
-2.847068	-2.797981	12.796969
-2.847068	-2.748894	12.761640
-2.847068	-2.699806	12.721859
-2.847068	-2.650719	12.677723
-2.847068	-2.601631	12.629338
-2.847068	-2.552544	12.576820
-2.847068	-2.503457	12.520296
-2.847068	-2.454369	12.459902
-2.847068	-2.405282	12.395783
-2.847068	-2.356194	12.328094
-2.847068	-2.307107	12.256999
-2.847068	-2.258020	12.182667
-2.847068	-2.208932	12.105279
-2.847068	-2.159845	12.025021
-2.847068	-2.110758	11.942086
-2.847068	-2.061670	11.856674
-2.847068	-2.012583	11.768991
-2.847068	-1.963495	11.679248
-2.847068	-1.914408	11.587660
-2.847068	-1.865321	11.494450
-2.847068	-1.816233	11.399841
-2.847068	-1.767146	11.304061
-2.847068	-1.718058	11.207342
-2.847068	-1.668971	11.109915
-2.847068	-1.619884	11.012016
-2.847068	-1.570796	10.913881
-2.847068	-1.521709	10.815745
-2.847068	-1.472622	10.717846
-2.847068	-1.423534	10.620420
-2.847068	-1.374447	10.523700
-2.847068	-1.325359	10.427920
-2.847068	-1.276272	10.333311
-2.847068	-1.227185	10.240101
-2.847068	-1.178097	10.148514
-2.847068	-1.129010	10.058770
-2.847068	-1.079922	9.971087
-2.847068	-1.030835	9.885675
-2.847068	-0.981748	9.802740
-2.847068	-0.932660	9.722482
-2.847068	-0.883573	9.645094
-2.847068	-0.834486	9.570763
-2.847068	-0.785398	9.499667
-2.847068	-0.736311	9.431978
-2.847068	-0.687223	9.367860
-2.847068	-0.638136	9.307466
-2.847068	-0.589049	9.250941
-2.847068	-0.539961	9.198423
-2.847068	-0.490874	9.150038
-2.847068	-0.441786	9.105902
-2.847068	-0.392699	9.066122
-2.847068	-0.343612	9.030793
-2.847068	-0.294524	9.000000
-2.847068	-0.245437	8.973818
-2.847068	-0.196350	8.952310
-2.847068	-0.147262	8.935528
-2.847068	-0.098175	8.923511
-2.847068	-0.049087	8.916290
-2.847068	0.000000	8.913881
-2.847068	0.049087	8.916290
-2.847068	0.098175	8.923511
-2.847068	0.147262	8.935528
-2.847068	0.196350	8.952310
-2.847068	0.245437	8.973818
-2.847068	0.294524	9.000000
-2.847068	0.343612	9.030793
-2.847068	0.392699	9.066122
-2.847068	0.441786	9.105902
-2.847068	0.490874	9.150038
-2.847068	0.539961	9.198423
-2.847068	0.589049	9.250941
