kx	ky	energy
-3.092505	0.490874	7.338729
-3.092505	0.539961	7.387114
-3.092505	0.589049	7.439632
-3.092505	0.638136	7.496156
-3.092505	0.687223	7.556550
-3.092505	0.736311	7.620669
-3.092505	0.785398	7.688358
-3.092505	0.834486	7.759453
-3.092505	0.883573	7.833785
-3.092505	0.932660	7.911173
-3.092505	0.981748	7.991431
-3.092505	1.030835	8.074366
-3.092505	1.079922	8.159778
-3.092505	1.129010	8.247461
-3.092505	1.178097	8.337205
-3.092505	1.227185	8.428792
-3.092505	1.276272	8.522002
-3.092505	1.325359	8.616611
-3.092505	1.374447	8.712391
-3.092505	1.423534	8.809110
-3.092505	1.472622	8.906537
-3.092505	1.521709	9.004436
-3.092505	1.570796	9.102571
-3.092505	1.619884	9.200707
-3.092505	1.668971	9.298606
-3.092505	1.718058	9.396032
-3.092505	1.767146	9.492752
-3.092505	1.816233	9.588532
-3.092505	1.865321	9.683141
-3.092505	1.914408	9.776351
-3.092505	1.963495	9.867938
-3.092505	2.012583	9.957682
-3.092505	2.061670	10.045365
-3.092505	2.110758	10.130777
-3.092505	2.159845	10.213712
-3.092505	2.208932	10.293970
-3.092505	2.258020	10.371358
-3.092505	2.307107	10.445689
-3.092505	2.356194	10.516785
-3.092505	2.405282	10.584474
-3.092505	2.454369	10.648592
-3.092505	2.503457	10.708986
-3.092505	2.552544	10.765511
-3.092505	2.601631	10.818029
-3.092505	2.650719	10.866414
-3.092505	2.699806	10.910550
-3.092505	2.748894	10.950330
-3.092505	2.797981	10.985660
-3.092505	2.847068	11.016452
-3.092505	2.896156	11.042634
-3.092505	2.945243	11.064142
-3.092505	2.994330	11.080924
-3.092505	3.043418	11.092941
-3.092505	3.092505	11.100162
-3.043418	-3.141593	11.095350
-3.043418	-3.092505	11.092941
-3.043418	-3.043418	11.085719
-3.043418	-2.994330	11.073703
-3.043418	-2.945243	11.056920
-3.043418	-2.896156	11.035412
-3.043418	-2.847068	11.009231
-3.043418	-2.797981	10.978438
-3.043418	-2.748894	10.943109
-3.043418	-2.699806	10.903329
-3.043418	-2.650719	10.859192
-3.043418	-2.601631	10.810807
-3.043418	-2.552544	10.758289
-3.043418	-2.503457	10.701765
-3.043418	-2.454369	10.641371
-3.043418	-2.405282	10.577252
-3.043418	-2.356194	10.509563
-3.043418	-2.307107	10.438468
-3.043418	-2.258020	10.364136
-3.043418	-2.208932	10.286749
-3.043418	-2.159845	10.206490
-3.043418	-2.110758	10.123555
-3.043418	-2.061670	10.038143
-3.043418	-2.012583	9.950460
-3.043418	-1.963495	9.860717
-3.043418	-1.914408	9.769130
-3.043418	-1.865321	9.675919
-3.043418	-1.816233	9.581310
-3.043418	-1.767146	9.485531
-3.043418	-1.718058	9.388811
-3.043418	-1.668971	9.291384
-3.043418	-1.619884	9.193485
-3.043418	-1.570796	9.095350
-3.043418	-1.521709	8.997215
-3.043418	-1.472622	8.899316
-3.043418	-1.423534	8.801889
-3.043418	-1.374447	8.705169
-3.043418	-1.325359	8.609390
-3.043418	-1.276272	8.514781
-3.043418	-1.227185	8.421570
-3.043418	-1.178097	8.329983
-3.043418	-1.129010	8.240240
-3.043418	-1.079922	8.152556
-3.043418	-1.030835	8.067144
-3.043418	-0.981748	7.984209
-3.043418	-0.932660	7.903951
-3.043418	-0.883573	7.826563
-3.043418	-0.834486	7.752232
-3.043418	-0.785398	7.681136
-3.043418	-0.736311	7.613448
-3.043418	-0.687223	7.549329
-3.043418	-0.638136	7.488935
-3.043418	-0.589049	7.432411
-3.043418	-0.539961	7.379893
-3.043418	-0.490874	7.331507
-3.043418	-0.441786	7.287371
-3.043418	-0.392699	7.247591
-3.043418	-0.343612	7.212262
-3.043418	-0.294524	7.181469
-3.043418	-0.245437	7.155287
-3.043418	-0.196350	7.133779
-3.043418	-0.147262	7.116997
-3.043418	-0.098175	7.104980
-3.043418	-0.049087	7.097759
-3.043418	0.000000	7.095350
-3.043418	0.049087	7.097759
-3.043418	0.098175	7.104980
-3.043418	0.147262	7.116997
-3.043418	0.196350	7.133779
-3.043418	0.245437	7.155287
-3.043418	0.294524	7.181469
-3.043418	0.343612	7.212262
-3.043418	0.392699	7.247591
-3.043418	0.441786	7.287371
-3.043418	0.490874	7.331507
-3.043418	0.539961	7.379893
-3.043418	0.589049	7.432411
-3.043418	0.638136	7.488935
-3.043418	0.687223	7.549329
-3.043418	0.736311	7.613448
-3.043418	0.785398	7.681136
-3.043418	0.834486	7.752232
-3.043418	0.883573	7.826563
-3.043418	0.932660	7.903951
-3.043418	0.981748	7.984209
-3.043418	1.030835	8.067144
-3.043418	1.079922	8.152556
-3.043418	1.129010	8.240240
-3.043418	1.178097	8.329983
-3.043418	1.227185	8.421570
-3.043418	1.276272	8.514781
-3.043418	1.325359	8.609390
-3.043418	1.374447	8.705169
-3.043418	1.423534	8.801889
-3.043418	1.472622	8.899316
-3.043418	1.521709	8.997215
-3.043418	1.570796	9.095350
-3.043418	1.619884	9.193485
-3.043418	1.668971	9.291384
-3.043418	1.718058	9.388811
-3.043418	1.767146	9.485531
-3.043418	1.816233	9.581310
-3.043418	1.865321	9.675919
-3.043418	1.914408	9.769130
-3.043418	1.963495	9.860717
-3.043418	2.012583	9.950460
-3.043418	2.061670	10.038143
-3.043418	2.110758	10.123555
-3.043418	2.159845	10.206490
-3.043418	2.208932	10.286749
-3.043418	2.258020	10.364136
-3.043418	2.307107	10.438468
-3.043418	2.356194	10.509563
-3.043418	2.405282	10.577252
-3.043418	2.454369	10.641371
-3.043418	2.503457	10.701765
-3.043418	2.552544	10.758289
-3.043418	2.601631	10.810807
-3.043418	2.650719	10.859192
-3.043418	2.699806	10.903329
-3.043418	2.748894	10.943109
-3.043418	2.797981	10.978438
-3.043418	2.847068	11.009231
-3.043418	2.896156	11.035412
-3.043418	2.945243	11.056920
-3.043418	2.994330	11.073703
-3.043418	3.043418	11.085719
-3.043418	3.092505	11.092941
-2.994330	-3.141593	11.083333
-2.994330	-3.092505	11.080924
-2.994330	-3.043418	11.073703
-2.994330	-2.994330	11.061687
-2.994330	-2.945243	11.044904
-2.994330	-2.896156	11.023396
-2.994330	-2.847068	10.997214
-2.994330	-2.797981	10.966422
-2.994330	-2.748894	10.931093
-2.994330	-2.699806	10.891312
-2.994330	-2.650719	10.847176
-2.994330	-2.601631	10.798791
-2.994330	-2.552544	10.746273
-2.994330	-2.503457	10.689749
-2.994330	-2.454369	10.629354
-2.994330	-2.405282	10.565236
-2.994330	-2.356194	10.497547
-2.994330	-2.307107	10.426451
-2.994330	-2.258020	10.352120
-2.994330	-2.208932	10.274732
-2.994330	-2.159845	10.194474
-2.994330	-2.110758	10.111539
-2.994330	-2.061670	10.026127
-2.994330	-2.012583	9.938444
-2.994330	-1.963495	9.848700
-2.994330	-1.914408	9.757113
-2.994330	-1.865321	9.663903
-2.994330	-1.816233	9.569294
-2.994330	-1.767146	9.473514
-2.994330	-1.718058	9.376794
-2.994330	-1.668971	9.279368
-2.994330	-1.619884	9.181469
-2.994330	-1.570796	9.083333
-2.994330	-1.521709	8.985198
-2.994330	-1.472622	8.887299
-2.994330	-1.423534	8.789873
-2.994330	-1.374447	8.693153
-2.994330	-1.325359	8.597373
-2.994330	-1.276272	8.502764
-2.994330	-1.227185	8.409554
-2.994330	-1.178097	8.317967
-2.994330	-1.129010	8.228223
-2.994330	-1.079922	8.140540
-2.994330	-1.030835	8.055128
-2.994330	-0.981748	7.972193
-2.994330	-0.932660	7.891935
-2.994330	-0.883573	7.814547
-2.994330	-0.834486	7.740216
-2.994330	-0.785398	7.669120
-2.994330	-0.736311	7.601431
-2.994330	-0.687223	7.537313
-2.994330	-0.638136	7.476918
-2.994330	-0.589049	7.420394
-2.994330	-0.539961	7.367876
-2.994330	-0.490874	7.319491
-2.994330	-0.441786	7.275355
-2.994330	-0.392699	7.235574
-2.994330	-0.343612	7.200245
-2.994330	-0.294524	7.169453
-2.994330	-0.245437	7.143271
-2.994330	-0.196350	7.121763
-2.994330	-0.147262	7.104980
-2.994330	-0.098175	7.092964
-2.994330	-0.049087	7.085743
-2.994330	0.000000	7.083333
-2.994330	0.049087	7.085743
-2.994330	0.098175	7.092964
-2.994330	0.147262	7.104980
-2.994330	0.196350	7.121763
-2.994330	0.245437	7.143271
-2.994330	0.294524	7.169453
-2.994330	0.343612	7.200245
-2.994330	0.392699	7.235574
-2.994330	0.441786	7.275355
-2.994330	0.490874	7.319491
-2.994330	0.539961	7.367876
-2.994330	0.589049	7.420394
-2.994330	0.638136	7.476918
-2.994330	0.687223	7.537313
-2.994330	0.736311	7.601431
-2.994330	0.785398	7.669120
-2.994330	0.834486	7.740216
-2.994330	0.883573	7.814547
-2.994330	0.932660	7.891935
-2.994330	0.981748	7.972193
-2.994330	1.030835	8.055128
-2.994330	1.079922	8.140540
-2.994330	1.129010	8.228223
-2.994330	1.178097	8.317967
-2.994330	1.227185	8.409554
-2.994330	1.276272	8.502764
-2.994330	1.325359	8.597373
-2.994330	1.374447	8.693153
-2.994330	1.423534	8.789873
-2.994330	1.472622	8.887299
-2.994330	1.521709	8.985198
-2.994330	1.570796	9.083333
-2.994330	1.619884	9.181469
-2.994330	1.668971	9.279368
-2.994330	1.718058	9.376794
-2.994330	1.767146	9.473514
-2.994330	1.816233	9.569294
-2.994330	1.865321	9.663903
-2.994330	1.914408	9.757113
-2.994330	1.963495	9.848700
-2.994330	2.012583	9.938444
-2.994330	2.061670	10.026127
-2.994330	2.110758	10.111539
-2.994330	2.159845	10.194474
-2.994330	2.208932	10.274732
-2.994330	2.258020	10.352120
-2.994330	2.307107	10.426451
-2.994330	2.356194	10.497547
-2.994330	2.405282	10.565236
-2.994330	2.454369	10.629354
-2.994330	2.503457	10.689749
-2.994330	2.552544	10.746273
-2.994330	2.601631	10.798791
-2.994330	2.650719	10.847176
-2.994330	2.699806	10.891312
-2.994330	2.748894	10.931093
-2.994330	2.797981	10.966422
-2.994330	2.847068	10.997214
-2.994330	2.896156	11.023396
-2.994330	2.945243	11.044904
-2.994330	2.994330	11.061687
-2.994330	3.043418	11.073703
-2.994330	3.092505	11.080924
-2.945243	-3.141593	11.066551
-2.945243	-3.092505	11.064142
-2.945243	-3.043418	11.056920
-2.945243	-2.994330	11.044904
-2.945243	-2.945243	11.028122
-2.945243	-2.896156	11.006614
-2.945243	-2.847068	10.980432
-2.945243	-2.797981	10.949639
-2.945243	-2.748894	10.914310
-2.945243	-2.699806	10.874530
-2.945243	-2.650719	10.830394
-2.945243	-2.601631	10.782008
-2.945243	-2.552544	10.729490
-2.945243	-2.503457	10.672966
-2.945243	-2.454369	10.612572
-2.945243	-2.405282	10.548453
-2.945243	-2.356194	10.480765
-2.945243	-2.307107	10.409669
-2.945243	-2.258020	10.335338
-2.945243	-2.208932	10.257950
-2.945243	-2.159845	10.177691
-2.945243	-2.110758	10.094757
-2.945243	-2.061670	10.009345
-2.945243	-2.012583	9.921661
-2.945243	-1.963495	9.831918
-2.945243	-1.914408	9.740331
-2.945243	-1.865321	9.647120
-2.945243	-1.816233	9.552511
-2.945243	-1.767146	9.456732
-2.945243	-1.718058	9.360012
-2.945243	-1.668971	9.262585
-2.945243	-1.619884	9.164686
-2.945243	-1.570796	9.066551
-2.945243	-1.521709	8.968416
-2.945243	-1.472622	8.870517
-2.945243	-1.423534	8.773090
-2.945243	-1.374447	8.676370
-2.945243	-1.325359	8.580591
-2.945243	-1.276272	8.485982
-2.945243	-1.227185	8.392771
-2.945243	-1.178097	8.301184
-2.945243	-1.129010	8.211441
-2.945243	-1.079922	8.123758
-2.945243	-1.030835	8.038346
-2.945243	-0.981748	7.955411
-2.945243	-0.932660	7.875152
-2.945243	-0.883573	7.797764
-2.945243	-0.834486	7.723433
-2.945243	-0.785398	7.652337
-2.945243	-0.736311	7.584649
-2.945243	-0.687223	7.520530
-2.945243	-0.638136	7.460136
-2.945243	-0.589049	7.403612
-2.945243	-0.539961	7.351094
-2.945243	-0.490874	7.302709
-2.945243	-0.441786	7.258572
-2.945243	-0.392699	7.218792
-2.945243	-0.343612	7.183463
-2.945243	-0.294524	7.152670
-2.945243	-0.245437	7.126489
-2.945243	-0.196350	7.104980
-2.945243	-0.147262	7.088198
-2.945243	-0.098175	7.076182
-2.945243	-0.049087	7.068960
-2.945243	0.000000	7.066551
-2.945243	0.049087	7.068960
-2.945243	0.098175	7.076182
-2.945243	0.147262	7.088198
-2.945243	0.196350	7.104980
-2.945243	0.245437	7.126489
-2.945243	0.294524	7.152670
-2.945243	0.343612	7.183463
-2.945243	0.392699	7.218792
-2.945243	0.441786	7.258572
-2.945243	0.490874	7.302709
-2.945243	0.539961	7.351094
-2.945243	0.589049	7.403612
-2.945243	0.638136	7.460136
-2.945243	0.687223	7.520530
-2.945243	0.736311	7.584649
-2.945243	0.785398	7.652337
-2.945243	0.834486	7.723433
-2.945243	0.883573	7.797764
-2.945243	0.932660	7.875152
-2.945243	0.981748	7.955411
-2.945243	1.030835	8.038346
-2.945243	1.079922	8.123758
-2.945243	1.129010	8.211441
-2.945243	1.178097	8.301184
-2.945243	1.227185	8.392771
-2.945243	1.276272	8.485982
-2.945243	1.325359	8.580591
-2.945243	1.374447	8.676370
-2.945243	1.423534	8.773090
-2.945243	1.472622	8.870517
-2.945243	1.521709	8.968416
-2.945243	1.570796	9.066551
-2.945243	1.619884	9.164686
-2.945243	1.668971	9.262585
-2.945243	1.718058	9.360012
-2.945243	1.767146	9.456732
-2.945243	1.816233	9.552511
-2.945243	1.865321	9.647120
-2.945243	1.914408	9.740331
-2.945243	1.963495	9.831918
-2.945243	2.012583	9.921661
-2.945243	2.061670	10.009345
-2.945243	2.110758	10.094757
-2.945243	2.159845	10.177691
-2.945243	2.208932	10.257950
-2.945243	2.258020	10.335338
-2.945243	2.307107	10.409669
-2.945243	2.356194	10.480765
-2.945243	2.405282	10.548453
-2.945243	2.454369	10.612572
-2.945243	2.503457	10.672966
-2.945243	2.552544	10.729490
-2.945243	2.601631	10.782008
-2.945243	2.650719	10.830394
-2.945243	2.699806	10.874530
-2.945243	2.748894	10.914310
-2.945243	2.797981	10.949639
-2.945243	2.847068	10.980432
-2.945243	2.896156	11.006614
-2.945243	2.945243	11.028122
-2.945243	2.994330	11.044904
-2.945243	3.043418	11.056920
-2.945243	3.092505	11.064142
-2.896156	-3.141593	11.045043
-2.896156	-3.092505	11.042634
-2.896156	-3.043418	11.035412
-2.896156	-2.994330	11.023396
-2.896156	-2.945243	11.006614
-2.896156	-2.896156	10.985105
-2.896156	-2.847068	10.958924
-2.896156	-2.797981	10.928131
-2.896156	-2.748894	10.892802
-2.896156	-2.699806	10.853022
-2.896156	-2.650719	10.808886
-2.896156	-2.601631	10.760500
-2.896156	-2.552544	10.707982
-2.896156	-2.503457	10.651458
-2.896156	-2.454369	10.591064
-2.896156	-2.405282	10.526945
-2.896156	-2.356194	10.459257
-2.896156	-2.307107	10.388161
-2.896156	-2.258020	10.313830
-2.896156	-2.208932	10.236442
-2.896156	-2.159845	10.156183
-2.896156	-2.110758	10.073248
-2.896156	-2.061670	9.987836
-2.896156	-2.012583	9.900153
-2.896156	-1.963495	9.810410
-2.896156	-1.914408	9.718823
-2.896156	-1.865321	9.625612
-2.896156	-1.816233	9.531003
-2.896156	-1.767146	9.435224
-2.896156	-1.718058	9.338504
-2.896156	-1.668971	9.241077
-2.896156	-1.619884	9.143178
-2.896156	-1.570796	9.045043
-2.896156	-1.521709	8.946908
-2.896156	-1.472622	8.849009
-2.896156	-1.423534	8.751582
-2.896156	-1.374447	8.654862
-2.896156	-1.325359	8.559083
-2.896156	-1.276272	8.464474
-2.896156	-1.227185	8.371263
-2.896156	-1.178097	8.279676
-2.896156	-1.129010	8.189933
-2.896156	-1.079922	8.102250
-2.896156	-1.030835	8.016837
-2.896156	-0.981748	7.933903
-2.896156	-0.932660	7.853644
-2.896156	-0.883573	7.776256
-2.896156	-0.834486	7.701925
-2.896156	-0.785398	7.630829
-2.896156	-0.736311	7.563141
-2.896156	-0.687223	7.499022
-2.896156	-0.638136	7.438628
-2.896156	-0.589049	7.382104
-2.896156	-0.539961	7.329586
-2.896156	-0.490874	7.281200
-2.896156	-0.441786	7.237064
-2.896156	-0.392699	7.197284
-2.896156	-0.343612	7.161955
-2.896156	-0.294524	7.131162
-2.896156	-0.245437	7.104980
-2.896156	-0.196350	7.083472
-2.896156	-0.147262	7.066690
-2.896156	-0.098175	7.054674
-2.896156	-0.049087	7.047452
-2.896156	0.000000	7.045043
-2.896156	0.049087	7.047452
-2.896156	0.098175	7.054674
-2.896156	0.147262	7.066690
-2.896156	0.196350	7.083472
-2.896156	0.245437	7.104980
-2.896156	0.294524	7.131162
-2.896156	0.343612	7.161955
-2.896156	0.392699	7.197284
-2.896156	0.441786	7.237064
-2.896156	0.490874	7.281200
-2.896156	0.539961	7.329586
-2.896156	0.589049	7.382104
-2.896156	0.638136	7.438628
-2.896156	0.687223	7.499022
-2.896156	0.736311	7.563141
-2.896156	0.785398	7.630829
-2.896156	0.834486	7.701925
-2.896156	0.883573	7.776256
-2.896156	0.932660	7.853644
-2.896156	0.981748	7.933903
-2.896156	1.030835	8.016837
-2.896156	1.079922	8.102250
-2.896156	1.129010	8.189933
-2.896156	1.178097	8.279676
-2.896156	1.227185	8.371263
-2.896156	1.276272	8.464474
-2.896156	1.325359	8.559083
-2.896156	1.374447	8.654862
-2.896156	1.423534	8.751582
-2.896156	1.472622	8.849009
-2.896156	1.521709	8.946908
-2.896156	1.570796	9.045043
-2.896156	1.619884	9.143178
-2.896156	1.668971	9.241077
-2.896156	1.718058	9.338504
-2.896156	1.767146	9.435224
-2.896156	1.816233	9.531003
-2.896156	1.865321	9.625612
-2.896156	1.914408	9.718823
-2.896156	1.963495	9.810410
-2.896156	2.012583	9.900153
-2.896156	2.061670	9.987836
-2.896156	2.110758	10.073248
-2.896156	2.159845	10.156183
-2.896156	2.208932	10.236442
-2.896156	2.258020	10.313830
-2.896156	2.307107	10.388161
-2.896156	2.356194	10.459257
-2.896156	2.405282	10.526945
-2.896156	2.454369	10.591064
-2.896156	2.503457	10.651458
-2.896156	2.552544	10.707982
-2.896156	2.601631	10.760500
-2.896156	2.650719	10.808886
-2.896156	2.699806	10.853022
-2.896156	2.748894	10.892802
-2.896156	2.797981	10.928131
-2.896156	2.847068	10.958924
-2.896156	2.896156	10.985105
-2.896156	2.945243	11.006614
-2.896156	2.994330	11.023396
-2.896156	3.043418	11.035412
-2.896156	3.092505	11.042634
-2.847068	-3.141593	11.018861
-2.847068	-3.092505	11.016452
-2.847068	-3.043418	11.009231
-2.847068	-2.994330	10.997214
-2.847068	-2.945243	10.980432
-2.847068	-2.896156	10.958924
-2.847068	-2.847068	10.932742
-2.847068	-2.797981	10.901949
-2.847068	-2.748894	10.866620
-2.847068	-2.699806	10.826840
-2.847068	-2.650719	10.782704
-2.847068	-2.601631	10.734318
-2.847068	-2.552544	10.681800
-2.847068	-2.503457	10.625276
-2.847068	-2.454369	10.564882
-2.847068	-2.405282	10.500763
-2.847068	-2.356194	10.433075
-2.847068	-2.307107	10.361979
-2.847068	-2.258020	10.287648
-2.847068	-2.208932	10.210260
-2.847068	-2.159845	10.130002
-2.847068	-2.110758	10.047067
-2.847068	-2.061670	9.961655
-2.847068	-2.012583	9.873971
-2.847068	-1.963495	9.784228
-2.847068	-1.914408	9.692641
-2.847068	-1.865321	9.599430
-2.847068	-1.816233	9.504822
-2.847068	-1.767146	9.409042
-2.847068	-1.718058	9.312322
-2.847068	-1.668971	9.214895
-2.847068	-1.619884	9.116996
-2.847068	-1.570796	9.018861
-2.847068	-1.521709	8.920726
-2.847068	-1.472622	8.822827
-2.847068	-1.423534	8.725400
-2.847068	-1.374447	8.628680
-2.847068	-1.325359	8.532901
-2.847068	-1.276272	8.438292
-2.847068	-1.227185	8.345081
-2.847068	-1.178097	8.253494
-2.847068	-1.129010	8.163751
-2.847068	-1.079922	8.076068
-2.847068	-1.030835	7.990656
-2.847068	-0.981748	7.907721
-2.847068	-0.932660	7.827463
-2.847068	-0.883573	7.750075
-2.847068	-0.834486	7.675743
-2.847068	-0.785398	7.604648
-2.847068	-0.736311	7.536959
-2.847068	-0.687223	7.472840
-2.847068	-0.638136	7.412446
-2.847068	-0.589049	7.355922
-2.847068	-0.539961	7.303404
-2.847068	-0.490874	7.255019
-2.847068	-0.441786	7.210883
-2.847068	-0.392699	7.171102
-2.847068	-0.343612	7.135773
-2.847068	-0.294524	7.104980
-2.847068	-0.245437	7.078799
-2.847068	-0.196350	7.057291
-2.847068	-0.147262	7.040508
-2.847068	-0.098175	7.028492
-2.847068	-0.049087	7.021270
-2.847068	0.000000	7.018861
-2.847068	0.049087	7.021270
-2.847068	0.098175	7.028492
-2.847068	0.147262	7.040508
-2.847068	0.196350	7.057291
-2.847068	0.245437	7.078799
-2.847068	0.294524	7.104980
-2.847068	0.343612	7.135773
-2.847068	0.392699	7.171102
-2.847068	0.441786	7.210883
-2.847068	0.490874	7.255019
-2.847068	0.539961	7.303404
-2.847068	0.589049	7.355922
