path	fm energy1	fm energy2	fm_ energy1	fm_ energy2	afm energy1	afm energy2
144	3.187916	2.883434	6.730480	7.034962	5.111439	4.806957
145	2.864095	3.207256	6.711140	7.054301	4.787618	5.130778
146	3.227696	2.843654	6.690700	7.074742	5.151219	4.767177
147	2.822124	3.249226	7.096272	6.669170	4.745647	5.172749
148	2.799518	3.271833	6.646563	7.118878	4.723041	5.195355
149	3.295501	2.775849	7.142547	6.622895	5.219024	4.699372
150	2.751132	3.320218	6.598178	7.167264	4.674655	5.243741
151	3.345968	2.725382	7.193014	6.572428	5.269491	4.648905
152	2.698614	3.372736	6.545660	7.219782	4.622137	5.296259
153	2.670845	3.400505	6.517891	7.247551	4.594368	5.324028
154	2.642090	3.429260	6.489136	7.276306	4.565613	5.352783
155	2.612368	3.458982	6.459414	7.306028	4.535891	5.382505
156	2.581696	3.489654	6.428742	7.336700	5.413177	4.505219
157	3.521257	2.550093	7.368303	6.397139	5.444780	4.473616
158	3.553773	2.517577	6.364623	7.400819	5.477296	4.441100
159	3.587181	2.484169	7.434227	6.331215	5.510704	4.407692
160	3.621461	2.449889	7.468507	6.296935	5.544984	4.373412
161	3.656594	2.414756	7.503640	6.261802	5.580117	4.338279
162	3.692557	2.378793	7.539603	6.225839	4.302316	5.616080
163	3.729329	2.342021	6.189067	7.576375	5.652852	4.265544
164	2.304462	3.766888	6.151508	7.613934	4.227985	5.690411
165	3.805212	2.266138	6.113184	7.652258	4.189661	5.728735
166	3.844276	2.227074	7.691322	6.074120	5.767799	4.150597
167	3.884059	2.187291	6.034337	7.731105	4.110814	5.807582
168	3.924535	2.146816	7.771580	5.993861	5.848058	4.070338
169	2.105670	3.965680	5.952716	7.812726	4.029193	5.889203
170	4.007470	2.063881	7.854515	5.910926	5.930993	3.987403
171	4.049879	2.021471	7.896925	5.868517	5.973402	3.944994
172	4.092882	1.978469	7.939927	5.825514	6.016405	3.901991
173	4.136452	1.934898	5.781944	7.983498	6.059975	3.858421
174	1.890785	4.180565	5.737831	8.027611	6.104088	3.814308
175	4.225192	1.846158	8.072238	5.693204	6.148715	3.769681
176	4.270308	1.801042	8.117354	5.648088	6.193831	3.724565
177	1.755465	4.315885	5.602511	8.162931	3.678988	6.239408
178	1.709455	4.361895	8.208941	5.556501	3.632978	6.285418
179	4.408312	1.663039	8.255357	5.510084	6.331835	3.586561
180	4.455106	1.616244	8.302152	5.463290	6.378629	3.539767
181	4.502250	1.569101	8.349295	5.416146	6.425772	3.492624
182	4.549715	1.521635	8.396761	5.368681	6.473238	3.445158
183	1.473878	4.597473	8.444518	5.320923	3.397400	6.520996
184	4.645494	1.425856	8.492540	5.272902	6.569017	3.349379
185	4.693751	1.377599	8.540797	5.224645	6.617274	3.301122
186	4.742214	1.329136	8.589260	5.176182	6.665737	3.252659
187	1.280496	4.790854	5.127542	8.637900	3.204019	6.714377
188	4.839641	1.231709	8.686687	5.078755	6.763164	3.155232
189	1.182804	4.888546	5.029850	8.735592	3.106327	6.812069
190	1.133810	4.937540	4.980856	8.784586	3.057333	6.861063
191	1.084758	4.986593	4.931803	8.833638	6.910116	3.008280
192	5.035675	1.035675	8.882721	4.882721	6.959198	2.959198
193	5.084758	0.986593	8.931803	4.833638	7.008280	2.910116
194	5.133810	0.937540	4.784586	8.980856	2.861063	7.057333
195	0.888546	5.182804	4.735592	9.029850	2.812069	7.106327
196	5.231709	0.839641	9.078755	4.686687	7.155232	2.763164
197	5.280496	0.790854	9.127542	4.637900	7.204019	2.714377
198	5.329136	0.742214	9.176182	4.589260	7.252659	2.665737
199	5.377599	0.693751	9.224645	4.540797	7.301122	2.617274
200	5.425856	0.645494	9.272902	4.492540	7.349379	2.569017
201	0.597473	5.473878	4.444518	9.320923	2.520996	7.397400
202	0.549715	5.521635	4.396761	9.368681	2.473238	7.445158
203	5.569101	0.502250	9.416146	4.349295	7.492624	2.425772
204	5.616244	0.455106	9.463290	4.302152	2.378629	7.539767
205	0.408312	5.663039	4.255357	9.510084	2.331835	7.586561
206	5.709455	0.361895	9.556501	4.208941	7.632978	2.285418
207	5.755465	0.315885	9.602511	4.162931	7.678988	2.239408
208	0.270308	5.801042	9.648088	4.117354	7.724565	2.193831
209	5.846158	0.225192	4.072238	9.693204	2.148715	7.769681
210	5.890785	0.180565	9.737831	4.027611	7.814308	2.104088
211	0.136452	5.934898	3.983498	9.781944	2.059975	7.858421
212	0.092882	5.978469	3.939927	9.825514	2.016405	7.901991
213	6.021471	0.049879	3.896925	9.868517	7.944994	1.973402
214	6.063881	0.007470	9.910926	3.854515	7.987403	1.930993
215	6.105670	-0.034320	9.952716	3.812726	8.029193	1.889203
216	6.146816	-0.075465	9.993861	3.771580	8.070338	1.848058
217	6.187291	-0.115941	3.731105	10.034337	8.110814	1.807582
218	6.227074	-0.155724	10.074120	3.691322	8.150597	1.767799
219	-0.194788	6.266138	3.652258	10.113184	1.728735	8.189661
220	6.304462	-0.233112	3.613934	10.151508	1.690411	8.227985
221	-0.270671	6.342021	10.189067	3.576375	8.265544	1.652852
222	6.378793	-0.307443	10.225839	3.539603	8.302316	1.616080
223	6.414756	-0.343406	10.261802	3.503640	8.338279	1.580117
224	6.449889	-0.378539	10.296935	3.468507	8.373412	1.544984
225	6.484169	-0.412819	10.331215	3.434227	8.407692	1.510704
226	6.517577	-0.446227	3.400819	10.364623	8.441100	1.477296
227	-0.478743	6.550093	3.368303	10.397139	1.444780	8.473616
228	6.581696	-0.510346	10.428742	3.336700	8.505219	1.413177
229	6.612368	-0.541018	3.306028	10.459414	1.382505	8.535891
230	6.642090	-0.570740	10.489136	3.276306	1.352783	8.565613
231	-0.599495	6.670845	3.247551	10.517891	8.594368	1.324028
232	6.698614	-0.627264	3.219782	10.545660	8.622137	1.296259
233	-0.654032	6.725382	3.193014	10.572428	1.269491	8.648905
234	6.751132	-0.679782	10.598178	3.167264	8.674655	1.243741
235	6.775849	-0.704499	10.622895	3.142547	8.699372	1.219024
236	6.799518	-0.728167	10.646563	3.118878	8.723041	1.195355
237	-0.750774	6.822124	3.096272	10.669170	1.172749	8.745647
238	-0.772304	6.843654	3.074742	10.690700	1.151219	8.767177
239	-0.792744	6.864095	3.054301	10.711140	1.130778	8.787618
240	6.883434	-0.812084	10.730480	3.034962	8.806957	1.111439
241	6.901661	-0.830311	10.748707	3.016735	8.825184	1.093212
242	-0.847413	6.918763	10.765809	2.999633	8.842286	1.076110
243	6.934731	-0.863381	10.781777	2.983665	8.858254	1.060142
244	6.949556	-0.878206	10.796602	2.968840	8.873079	1.045317
245	-0.891877	6.963227	2.955169	10.810273	1.031646	8.886750
246	6.975738	-0.904387	10.822783	2.942658	8.899261	1.019135
247	6.987079	-0.915729	10.834125	2.931317	8.910602	1.007794
248	6.997246	-0.925896	10.844292	2.921150	8.920769	0.997627
249	-0.934880	7.006230	2.912166	10.853276	0.988643	8.929753
250	7.014028	-0.942678	2.904368	10.861074	0.980845	8.937551
251	-0.949284	7.020634	2.897762	10.867680	0.974239	8.944157
252	-0.954694	7.026045	2.892351	10.873090	0.968829	8.949567
253	-0.958906	7.030256	10.877302	2.888140	8.953779	0.964617
254	7.033266	-0.961916	10.880312	2.885130	8.956789	0.961607
255	7.035073	-0.963723	10.882119	2.883323	8.958596	0.959800
256	7.035374	-0.964024	10.882420	2.883022	8.958897	0.959499
257	-0.962819	7.034169	2.884227	10.881215	0.960704	8.957692
258	7.030556	-0.959206	10.877602	2.887840	8.954079	0.964317
259	-0.953186	7.024536	2.893859	10.871582	0.970337	8.948059
260	-0.944764	7.016114	2.902282	10.863160	8.939637	0.978759
261	-0.933944	7.005294	2.913102	10.852340	8.928817	0.989579
262	-0.920733	6.992083	2.926313	10.839129	8.915606	1.002790
263	6.976489	-0.905139	10.823535	2.941907	8.900012	1.018384
264	6.958521	-0.887171	10.805567	2.959875	8.882044	1.036352
265	6.938190	-0.866840	2.980206	10.785236	8.861713	1.056683
266	6.915508	-0.844158	10.762554	3.002888	1.079365	8.839031
267	-0.819139	6.890489	3.027907	10.737535	1.104384	8.814012
268	-0.791798	6.863148	3.055248	10.710194	8.786671	1.131725
269	6.833502	-0.762152	10.680548	3.084894	8.757025	1.161371
270	6.801568	-0.730218	10.648614	3.116828	8.725091	1.193305
271	6.767365	-0.696015	10.614411	3.151031	8.690888	1.227508
272	-0.659565	6.730915	3.187481	10.577961	8.654438	1.263958
273	6.692239	-0.620889	10.539285	3.226157	8.615762	1.302634
274	6.651360	-0.580010	10.498406	3.267036	8.574883	1.343513
275	-0.536953	6.608303	10.455349	3.310093	8.531826	1.386570
276	6.563094	-0.491744	10.410140	3.355302	8.486617	1.431779
277	6.515761	-0.444411	10.362807	3.402635	8.439284	1.479112
278	-0.394981	6.466331	3.452065	10.313377	1.528542	8.389854
279	-0.343485	6.414835	3.503561	10.261881	8.338358	1.580038
280	6.361303	-0.289953	3.557093	10.208349	8.284826	1.633570
281	6.305768	-0.234418	10.152814	3.612628	1.689105	8.229291
282	-0.176913	6.248263	3.670133	10.095309	1.746610	8.171786
283	-0.117473	6.188823	3.729573	10.035869	1.806050	8.112346
284	6.127484	-0.056134	9.974530	3.790912	8.051007	1.867389
285	6.064282	0.007068	3.854114	9.911328	7.987805	1.930591
286	5.999256	0.072094	9.846302	3.919140	7.922779	1.995617
287	5.932445	0.138905	9.779491	3.985951	7.855968	2.062428
288	5.863889	0.207461	9.710935	4.054507	2.130984	7.787412
289	5.793630	0.277721	9.640675	4.124766	7.717152	2.201244
290	5.721709	0.349641	9.568754	4.196687	7.645232	2.273164
291	5.648170	0.423180	9.495216	4.270226	7.571693	2.346703
292	5.573057	0.498293	4.345339	9.420103	2.421816	7.496580
293	5.496416	0.574934	9.343462	4.421980	7.419939	2.498457
294	5.418293	0.653057	9.265339	4.500103	7.341816	2.576580
295	5.338734	0.732616	9.185780	4.579662	7.262257	2.656139
296	5.257789	0.813561	9.104835	4.660607	7.181312	2.737084
297	5.175504	0.895846	9.022550	4.742892	7.099027	2.819369
298	5.091931	0.979419	8.938977	4.826465	7.015454	2.902942
299	5.007119	1.064231	4.911277	8.854165	2.987754	6.930642
300	1.150230	4.921120	4.997276	8.768166	3.073753	6.844643
301	4.833985	1.237365	8.681031	5.084411	3.160888	6.757508
302	1.325583	4.745767	5.172629	8.592813	3.249106	6.669290
303	1.414832	4.656518	5.261878	8.503564	3.338355	6.580041
304	4.566294	1.505057	8.413339	5.352102	6.489816	3.428580
305	4.475147	1.596203	5.443249	8.322193	3.519726	6.398670
306	1.688217	4.383133	5.535263	8.230179	3.611740	6.306656
307	4.290308	1.781043	8.137353	5.628088	6.213830	3.704566
308	4.196726	1.874624	5.721670	8.043772	6.120249	3.798147
309	4.102446	1.968904	7.949492	5.815950	6.025969	3.892427
310	4.007523	2.063828	7.854568	5.910873	3.987350	5.931046
311	2.159336	3.912014	6.006382	7.759060	4.082859	5.835537
312	2.255373	3.815978	7.663023	6.102418	5.739501	4.178895
313	2.351879	3.719471	7.566517	6.198925	4.275402	5.642994
314	3.622553	2.448797	7.469599	6.295843	5.546076	4.372320
315	2.546069	3.525281	6.393115	7.372327	5.448804	4.469592
316	2.643636	3.427714	6.490682	7.274760	4.567159	5.351237
317	3.329911	2.741439	7.176957	6.588485	5.253434	4.664962
318	2.839419	3.231931	6.686465	7.078977	4.762942	5.155454
319	2.937518	3.133833	6.784563	6.980878	5.057356	4.861040
320	3.035675	3.035675	6.882721	6.882721	4.959198	4.959198
321	2.937518	3.133833	6.784563	6.980878	4.861040	5.057356
322	2.839419	3.231931	6.686465	7.078977	4.762942	5.155454
323	3.329911	2.741439	7.176957	6.588485	4.664962	5.253434
324	2.643636	3.427714	6.490682	7.274760	5.351237	4.567159
325	2.546069	3.525281	6.393115	7.372327	4.469592	5.448804
326	3.622553	2.448797	7.469599	6.295843	5.546076	4.372320
327	2.351879	3.719471	6.198925	7.566517	4.275402	5.642994
328	3.815978	2.255373	7.663023	6.102418	5.739501	4.178895
329	3.912014	2.159336	7.759060	6.006382	5.835537	4.082859
330	4.007523	2.063828	7.854568	5.910873	5.931046	3.987350
331	1.968904	4.102446	5.815950	7.949492	3.892427	6.025969
332	4.196726	1.874624	8.043772	5.721670	6.120249	3.798147
333	4.290308	1.781043	8.137353	5.628088	6.213830	3.704566
334	4.383133	1.688217	5.535263	8.230179	3.611740	6.306656
335	4.475147	1.596203	8.322193	5.443249	6.398670	3.519726
336	1.505057	4.566294	5.352102	8.413339	3.428580	6.489816
337	4.656518	1.414832	8.503564	5.261878	6.580041	3.338355
338	4.745767	1.325583	8.592813	5.172629	6.669290	3.249106
339	4.833985	1.237365	8.681031	5.084411	6.757508	3.160888
340	4.921120	1.150230	4.997276	8.768166	3.073753	6.844643
341	5.007119	1.064231	8.854165	4.911277	6.930642	2.987754
342	0.979419	5.091931	4.826465	8.938977	2.902942	7.015454
343	5.175504	0.895846	4.742892	9.022550	7.099027	2.819369
344	5.257789	0.813561	9.104835	4.660607	7.181312	2.737084
345	5.338734	0.732616	4.579662	9.185780	7.262257	2.656139
346	5.418293	0.653057	9.265339	4.500103	7.341816	2.576580
347	5.496416	0.574934	9.343462	4.421980	7.419939	2.498457
348	5.573057	0.498293	9.420103	4.345339	2.421816	7.496580
349	5.648170	0.423180	9.495216	4.270226	7.571693	2.346703
350	5.721709	0.349641	9.568754	4.196687	2.273164	7.645232
351	5.793630	0.277721	9.640675	4.124766	7.717152	2.201244
352	5.863889	0.207461	9.710935	4.054507	7.787412	2.130984
353	5.932445	0.138905	3.985951	9.779491	7.855968	2.062428
354	0.072094	5.999256	9.846302	3.919140	7.922779	1.995617
355	6.064282	0.007068	3.854114	9.911328	7.987805	1.930591
356	6.127484	-0.056134	9.974530	3.790912	8.051007	1.867389
357	6.188823	-0.117473	10.035869	3.729573	8.112346	1.806050
358	-0.176913	6.248263	3.670133	10.095309	1.746610	8.171786
359	-0.234418	6.305768	10.152814	3.612628	1.689105	8.229291
360	6.361303	-0.289953	10.208349	3.557093	8.284826	1.633570
361	6.414835	-0.343485	10.261881	3.503561	8.338358	1.580038
362	6.466331	-0.394981	10.313377	3.452065	8.389854	1.528542
363	6.515761	-0.444411	10.362807	3.402635	8.439284	1.479112
364	6.563094	-0.491744	10.410140	3.355302	1.431779	8.486617
365	-0.536953	6.608303	3.310093	10.455349	1.386570	8.531826
366	6.651360	-0.580010	3.267036	10.498406	8.574883	1.343513
367	-0.620889	6.692239	3.226157	10.539285	1.302634	8.615762
368	-0.659565	6.730915	3.187481	10.577961	1.263958	8.654438
369	6.767365	-0.696015	10.614411	3.151031	1.227508	8.690888
370	6.801568	-0.730218	3.116828	10.648614	1.193305	8.725091
371	-0.762152	6.833502	10.680548	3.084894	8.757025	1.161371
372	6.863148	-0.791798	10.710194	3.055248	8.786671	1.131725
373	6.890489	-0.819139	10.737535	3.027907	8.814012	1.104384
374	6.915508	-0.844158	3.002888	10.762554	8.839031	1.079365
375	-0.866840	6.938190	2.980206	10.785236	1.056683	8.861713
376	-0.887171	6.958521	10.805567	2.959875	1.036352	8.882044
377	6.976489	-0.905139	10.823535	2.941907	8.900012	1.018384
378	6.992083	-0.920733	10.839129	2.926313	8.915606	1.002790
379	7.005294	-0.933944	10.852340	2.913102	8.928817	0.989579
380	-0.944764	7.016114	2.902282	10.863160	0.978759	8.939637
381	-0.953186	7.024536	2.893859	10.871582	8.948059	0.970337
382	-0.959206	7.030556	2.887840	10.877602	0.964317	8.954079
383	-0.962819	7.034169	2.884227	10.881215	0.960704	8.957692
