path	fm energy1	fm energy2	fm_ energy1	fm_ energy2	afm energy1	afm energy2
29	6.143171	-0.885664	9.005110	1.976274	0.534944	7.584502
30	6.110656	-0.853149	8.972594	2.008790	0.567363	7.552083
31	6.077248	-0.819741	8.939186	2.042198	0.600670	7.518776
32	6.042967	-0.785460	8.904906	2.076479	0.634845	7.484601
33	6.007835	-0.750327	8.869773	2.111611	0.669867	7.449579
34	5.971872	-0.714364	8.833810	2.147574	0.705714	7.413731
35	5.935099	-0.677592	8.797038	2.184346	0.742366	7.377080
36	5.897540	-0.640033	8.759479	2.221906	0.779799	7.339647
37	5.859217	-0.601710	8.721155	2.260229	0.817991	7.301455
38	5.820152	-0.562645	8.682091	2.299294	0.856918	7.262528
39	5.780370	-0.522863	8.642309	2.339076	0.896557	7.222889
40	5.739894	-0.482387	8.601833	2.379552	0.936883	7.182563
41	5.698749	-0.441242	8.560687	2.420697	0.977872	7.141574
42	5.656959	-0.399452	8.518898	2.462487	1.019499	7.099947
43	5.614550	-0.357043	8.476489	2.504896	1.061738	7.057708
44	5.571547	-0.314040	8.433486	2.547899	1.104563	7.014883
45	5.527976	-0.270469	8.389915	2.591469	1.147949	6.971497
46	5.483864	-0.226357	8.345802	2.635582	1.191868	6.927577
47	5.439236	-0.181729	8.301175	2.680210	1.236294	6.883151
48	5.394121	-0.136613	8.256059	2.725325	1.281200	6.838246
49	5.348544	-0.091036	8.210482	2.770902	1.326557	6.792888
50	5.302533	-0.045026	8.164472	2.816912	1.372339	6.747107
51	5.256117	0.001390	8.118056	2.863329	1.418516	6.700930
52	5.209323	0.048184	8.071261	2.910123	1.465060	6.654385
53	5.162179	0.095328	8.024118	2.957267	1.511943	6.607502
54	5.114714	0.142793	7.976652	3.004732	1.559136	6.560310
55	5.066956	0.190551	7.928895	3.052490	1.606609	6.512837
56	5.018934	0.238573	7.880873	3.100511	1.654333	6.465112
57	4.970677	0.286830	7.832616	3.148768	1.702279	6.417167
58	4.922215	0.335293	7.784153	3.197231	1.750416	6.369030
59	4.873575	0.383932	7.735513	3.245871	1.798715	6.320731
60	4.824788	0.432719	7.686726	3.294658	1.847145	6.272301
61	4.775883	0.481625	7.637821	3.343563	1.895676	6.223770
62	4.726889	0.530618	7.588827	3.392557	1.944278	6.175168
63	4.677836	0.579671	7.539775	3.441610	1.992920	6.126526
64	4.628754	0.628754	7.490692	3.490692	2.041571	6.077874
65	4.579671	0.677836	7.441610	3.539775	2.090201	6.029244
66	4.530618	0.726889	7.392557	3.588827	2.138779	5.980667
67	4.481625	0.775883	7.343563	3.637821	2.187274	5.932172
68	4.432719	0.824788	7.294658	3.686726	2.235654	5.883792
69	4.383932	0.873575	7.245871	3.735513	2.283889	5.835557
70	4.335293	0.922215	7.197231	3.784153	2.331947	5.787499
71	4.286830	0.970677	7.148768	3.832616	2.379797	5.739649
72	4.238573	1.018934	7.100511	3.880873	2.427407	5.692038
73	4.190551	1.066956	7.052490	3.928895	2.474748	5.644698
74	4.142793	1.114714	7.004732	3.976652	2.521785	5.597660
75	4.095328	1.162179	6.957267	4.024118	2.568490	5.550956
76	4.048184	1.209323	6.910123	4.071261	2.614829	5.504617
77	4.001390	1.256117	6.863329	4.118056	2.660771	5.458675
78	3.954974	1.302533	6.816912	4.164472	2.706284	5.413161
79	3.908964	1.348544	6.770902	4.210482	2.751337	5.368109
80	3.863387	1.394121	6.725325	4.256059	2.795898	5.323548
81	3.818271	1.439236	6.680210	4.301175	2.839933	5.279513
82	3.773643	1.483864	6.635582	4.345802	2.883412	5.236034
83	3.729531	1.527976	6.591469	4.389915	2.926301	5.193145
84	3.685960	1.571547	6.547899	4.433486	2.968567	5.150879
85	3.642957	1.614550	6.504896	4.476489	3.010178	5.109268
86	3.600548	1.656959	6.462487	4.518898	3.051100	5.068346
87	3.558758	1.698749	6.420697	4.560687	3.091299	5.028147
88	3.517613	1.739894	6.379552	4.601833	3.130741	4.988704
89	3.477137	1.780370	6.339076	4.642309	3.169391	4.950054
90	3.437355	1.820152	6.299294	4.682091	3.207214	4.912232
91	3.398290	1.859217	6.260229	4.721155	3.244173	4.875273
92	3.359967	1.897540	6.221906	4.759479	3.280230	4.839215
93	3.322408	1.935099	6.184346	4.797038	3.315350	4.804096
94	3.285636	1.971872	6.147574	4.833810	3.349491	4.769955
95	3.249673	2.007835	6.111611	4.869773	3.382615	4.736831
96	3.214540	2.042967	6.076479	4.904906	3.414679	4.704766
97	3.180259	2.077248	6.042198	4.939186	3.445643	4.673803
98	3.146851	2.110656	6.008790	4.972594	3.475462	4.643984
99	3.114336	2.143171	5.976274	5.005110	3.504092	4.615354
100	3.082733	2.174775	5.944671	5.036713	3.531488	4.587958
101	3.052061	2.205447	5.913999	5.067385	3.557603	4.561843
102	3.022339	2.235169	5.884277	5.097107	3.582392	4.537054
103	2.993584	2.263923	5.855523	5.125862	3.605810	4.513635
104	2.965814	2.291693	5.827753	5.153631	3.627814	4.491632
105	2.939047	2.318461	5.800985	5.180399	3.648363	4.471083
106	2.913296	2.344211	5.775235	5.206149	3.667422	4.452024
107	2.888580	2.368928	5.750518	5.230866	3.684963	4.434483
108	2.864911	2.392596	5.726850	5.254535	3.700967	4.418479
109	2.842305	2.415202	5.704244	5.277141	3.715427	4.404019
110	2.820775	2.436732	5.682714	5.298671	3.728351	4.391095
111	2.800334	2.457173	5.662273	5.319112	3.739761	4.379684
112	2.780995	2.476513	5.642933	5.338451	3.749702	4.369743
113	2.762768	2.494739	5.624707	5.356678	3.758234	4.361211
114	2.745666	2.511842	5.607604	5.373780	3.765438	4.354008
115	2.729697	2.527810	5.591636	5.389748	3.771409	4.348037
116	2.714873	2.542634	5.576811	5.404573	3.776259	4.343187
117	2.701202	2.556306	5.563140	5.418244	3.780109	4.339337
118	2.688691	2.568816	5.550630	5.430755	3.783086	4.336360
119	2.677349	2.580158	5.539288	5.442096	3.785320	4.334126
120	2.667183	2.590324	5.529122	5.452263	3.786937	4.332509
121	2.658198	2.599309	5.520137	5.461247	3.788057	4.331389
122	2.650401	2.607107	5.512339	5.469045	3.788791	4.330655
123	2.643795	2.613713	5.505733	5.475651	3.789239	4.330207
124	2.638384	2.619123	5.500323	5.481062	3.789486	4.329960
125	2.634173	2.623335	5.496111	5.485273	3.789603	4.329843
126	2.631163	2.626345	5.493101	5.488283	3.789647	4.329799
127	2.629356	2.628151	5.491295	5.490090	3.789657	4.329789
128	2.628754	2.628754	5.490692	5.490692	3.789657	4.329789
129	2.628151	2.629356	5.490090	5.491295	3.789657	4.329789
130	2.626345	2.631163	5.488283	5.493101	3.789647	4.329799
131	2.623335	2.634173	5.485273	5.496111	3.789603	4.329843
132	2.638384	2.619123	5.500323	5.481062	3.789486	4.329960
133	2.613713	2.643795	5.505733	5.475651	3.789239	4.330207
134	2.607107	2.650401	5.469045	5.512339	3.788791	4.330655
135	2.658198	2.599309	5.461247	5.520137	3.788057	4.331389
136	2.667183	2.590324	5.529122	5.452263	3.786937	4.332509
137	2.677349	2.580158	5.442096	5.539288	3.785320	4.334126
138	2.688691	2.568816	5.550630	5.430755	3.783086	4.336360
139	2.701202	2.556306	5.563140	5.418244	3.780109	4.339337
140	2.542634	2.714873	5.404573	5.576811	3.776259	4.343187
141	2.729697	2.527810	5.591636	5.389748	3.771409	4.348037
142	2.745666	2.511842	5.607604	5.373780	3.765438	4.354008
143	2.762768	2.494739	5.624707	5.356678	3.758234	4.361211
144	2.780995	2.476513	5.338451	5.642933	3.749702	4.369743
145	2.457173	2.800334	5.319112	5.662273	3.739761	4.379684
146	2.436732	2.820775	5.298671	5.682714	3.728351	4.391095
147	2.415202	2.842305	5.704244	5.277141	3.715427	4.404019
148	2.392596	2.864911	5.726850	5.254535	3.700967	4.418479
149	2.888580	2.368928	5.750518	5.230866	3.684963	4.434483
150	2.344211	2.913296	5.206149	5.775235	3.667422	4.452024
151	2.939047	2.318461	5.800985	5.180399	3.648363	4.471083
152	2.291693	2.965814	5.153631	5.827753	3.627814	4.491632
153	2.263923	2.993584	5.125862	5.855523	3.605810	4.513635
154	2.235169	3.022339	5.097107	5.884277	3.582392	4.537054
155	2.205447	3.052061	5.067385	5.913999	3.557603	4.561843
156	2.174775	3.082733	5.036713	5.944671	3.531488	4.587958
157	3.114336	2.143171	5.976274	5.005110	3.504092	4.615354
158	3.146851	2.110656	6.008790	4.972594	3.475462	4.643984
159	3.180259	2.077248	6.042198	4.939186	3.445643	4.673803
160	3.214540	2.042967	6.076479	4.904906	3.414679	4.704766
161	2.007835	3.249673	4.869773	6.111611	3.382615	4.736831
162	1.971872	3.285636	6.147574	4.833810	3.349491	4.769955
163	3.322408	1.935099	6.184346	4.797038	3.315350	4.804096
164	1.897540	3.359967	4.759479	6.221906	3.280230	4.839215
165	3.398290	1.859217	6.260229	4.721155	3.244173	4.875273
166	1.820152	3.437355	6.299294	4.682091	3.207214	4.912232
167	3.477137	1.780370	4.642309	6.339076	3.169391	4.950054
168	3.517613	1.739894	6.379552	4.601833	3.130741	4.988704
169	1.698749	3.558758	4.560687	6.420697	3.091299	5.028147
170	3.600548	1.656959	6.462487	4.518898	3.051100	5.068346
171	3.642957	1.614550	6.504896	4.476489	3.010178	5.109268
172	3.685960	1.571547	6.547899	4.433486	2.968567	5.150879
173	3.729531	1.527976	4.389915	6.591469	2.926301	5.193145
174	3.773643	1.483864	6.635582	4.345802	2.883412	5.236034
175	3.818271	1.439236	6.680210	4.301175	2.839933	5.279513
176	3.863387	1.394121	6.725325	4.256059	2.795898	5.323548
177	1.348544	3.908964	4.210482	6.770902	2.751337	5.368109
178	1.302533	3.954974	4.164472	6.816912	2.706284	5.413161
179	4.001390	1.256117	6.863329	4.118056	2.660771	5.458675
180	4.048184	1.209323	6.910123	4.071261	2.614829	5.504617
181	4.095328	1.162179	6.957267	4.024118	2.568490	5.550956
182	4.142793	1.114714	3.976652	7.004732	2.521785	5.597660
183	1.066956	4.190551	3.928895	7.052490	2.474748	5.644698
184	4.238573	1.018934	3.880873	7.100511	2.427407	5.692038
185	4.286830	0.970677	7.148768	3.832616	2.379797	5.739649
186	4.335293	0.922215	7.197231	3.784153	2.331947	5.787499
187	0.873575	4.383932	3.735513	7.245871	2.283889	5.835557
188	4.432719	0.824788	3.686726	7.294658	2.235654	5.883792
189	0.775883	4.481625	3.637821	7.343563	2.187274	5.932172
190	0.726889	4.530618	3.588827	7.392557	2.138779	5.980667
191	0.677836	4.579671	7.441610	3.539775	2.090201	6.029244
192	4.628754	0.628754	7.490692	3.490692	2.041571	6.077874
193	4.677836	0.579671	7.539775	3.441610	1.992920	6.126526
194	4.726889	0.530618	3.392557	7.588827	1.944278	6.175168
195	0.481625	4.775883	3.343563	7.637821	1.895676	6.223770
196	4.824788	0.432719	3.294658	7.686726	1.847145	6.272301
197	4.873575	0.383932	7.735513	3.245871	1.798715	6.320731
198	4.922215	0.335293	7.784153	3.197231	1.750416	6.369030
199	4.970677	0.286830	7.832616	3.148768	1.702279	6.417167
200	5.018934	0.238573	7.880873	3.100511	1.654333	6.465112
201	0.190551	5.066956	3.052490	7.928895	1.606609	6.512837
202	5.114714	0.142793	7.976652	3.004732	1.559136	6.560310
203	5.162179	0.095328	8.024118	2.957267	1.511943	6.607502
204	5.209323	0.048184	8.071261	2.910123	1.465060	6.654385
205	0.001390	5.256117	2.863329	8.118056	1.418516	6.700930
206	5.302533	-0.045026	8.164472	2.816912	1.372339	6.747107
207	-0.091036	5.348544	2.770902	8.210482	1.326557	6.792888
208	5.394121	-0.136613	8.256059	2.725325	1.281200	6.838246
209	5.439236	-0.181729	8.301175	2.680210	1.236294	6.883151
210	5.483864	-0.226357	8.345802	2.635582	1.191868	6.927577
211	-0.270469	5.527976	2.591469	8.389915	1.147949	6.971497
212	-0.314040	5.571547	2.547899	8.433486	1.104563	7.014883
213	5.614550	-0.357043	8.476489	2.504896	1.061738	7.057708
214	5.656959	-0.399452	8.518898	2.462487	1.019499	7.099947
215	5.698749	-0.441242	8.560687	2.420697	0.977872	7.141574
216	5.739894	-0.482387	8.601833	2.379552	0.936883	7.182563
217	5.780370	-0.522863	8.642309	2.339076	0.896557	7.222889
218	5.820152	-0.562645	8.682091	2.299294	0.856918	7.262528
219	-0.601710	5.859217	2.260229	8.721155	0.817991	7.301455
220	5.897540	-0.640033	8.759479	2.221906	0.779799	7.339647
221	5.935099	-0.677592	2.184346	8.797038	0.742366	7.377080
222	5.971872	-0.714364	8.833810	2.147574	0.705714	7.413731
223	-0.750327	6.007835	2.111611	8.869773	0.669867	7.449579
224	6.042967	-0.785460	8.904906	2.076479	0.634845	7.484601
225	6.077248	-0.819741	8.939186	2.042198	0.600670	7.518776
226	-0.853149	6.110656	8.972594	2.008790	0.567363	7.552083
227	-0.885664	6.143171	1.976274	9.005110	0.534944	7.584502
228	6.174775	-0.917267	9.036713	1.944671	0.503433	7.616013
229	-0.947939	6.205447	1.913999	9.067385	0.472849	7.646597
230	6.235169	-0.977661	9.097107	1.884277	0.443210	7.676236
231	-1.006416	6.263923	1.855523	9.125862	0.414535	7.704911
232	-1.034186	6.291693	1.827753	9.153631	0.386841	7.732604
233	-1.060953	6.318461	1.800985	9.180399	0.360145	7.759300
234	6.344211	-1.086704	9.206149	1.775235	0.334463	7.784982
235	6.368928	-1.111420	9.230866	1.750518	0.309811	7.809634
236	6.392596	-1.135089	9.254535	1.726850	0.286204	7.833242
237	-1.157695	6.415202	1.704244	9.277141	0.263655	7.855790
238	-1.179225	6.436732	1.682714	9.298671	0.242180	7.877266
239	-1.199666	6.457173	9.319112	1.662273	0.221790	7.897656
240	6.476513	-1.219005	9.338451	1.642933	0.202498	7.916948
241	-1.237232	6.494739	9.356678	1.624707	0.184316	7.935130
242	-1.254334	6.511842	1.607604	9.373780	0.167255	7.952191
243	6.527810	-1.270303	9.389748	1.591636	0.151325	7.968121
244	6.542634	-1.285127	9.404573	1.576811	0.136536	7.982910
245	-1.298798	6.556306	9.418244	1.563140	0.122897	7.996549
246	6.568816	-1.311309	9.430755	1.550630	0.110416	8.009030
247	6.580158	-1.322651	9.442096	1.539288	0.099100	8.020345
248	6.590324	-1.332817	9.452263	1.529122	0.088958	8.030488
249	-1.341802	6.599309	9.461247	1.520137	0.079994	8.039452
250	-1.349599	6.607107	1.512339	9.469045	0.072214	8.047232
251	-1.356205	6.613713	1.505733	9.475651	0.065623	8.053823
252	-1.361616	6.619123	1.500323	9.481062	0.060225	8.059221
253	6.623335	-1.365827	1.496111	9.485273	0.056023	8.063423
254	6.626345	-1.368837	9.488283	1.493101	0.053020	8.066426
255	6.628151	-1.370644	9.490090	1.491295	0.051217	8.068228
256	6.628452	-1.370945	9.490391	1.490993	0.050917	8.068529
257	-1.369741	6.627248	1.492198	9.489186	0.052119	8.067327
258	6.623635	-1.366127	9.485573	1.495811	0.055724	8.063722
259	6.617615	-1.360108	1.501831	9.479554	0.061730	8.057716
260	6.609193	-1.351686	1.510253	9.471131	0.070133	8.049313
261	6.598373	-1.340866	1.521073	9.460311	0.080928	8.038518
262	-1.327654	6.585162	1.534284	9.447100	0.094108	8.025338
263	6.569567	-1.312060	9.431506	1.549878	0.109666	8.009780
264	6.551599	-1.294092	9.413538	1.567846	0.127592	7.991854
265	-1.273761	6.531268	9.393207	1.588177	0.147875	7.971571
266	-1.251079	6.508587	9.370525	1.610859	0.170502	7.948944
267	-1.226060	6.483568	1.635878	9.345506	0.195460	7.923986
268	-1.198719	6.456227	1.663219	9.318165	0.222734	7.896712
269	6.426580	-1.169073	9.288519	1.692865	0.252306	7.867140
270	6.394646	-1.137139	9.256585	1.724799	0.284159	7.835287
271	6.360444	-1.102937	9.222382	1.759002	0.318273	7.801173
272	-1.066486	6.323994	1.795452	9.185932	0.354627	7.764818
273	6.285317	-1.027810	9.147256	1.834128	0.393200	7.726246
274	6.244439	-0.986931	9.106377	1.875007	0.433966	7.685480
275	6.201382	-0.943875	1.918064	9.063320	0.476902	7.642544
276	6.156173	-0.898666	9.018112	1.963273	0.521980	7.597466
277	6.108840	-0.851332	8.970778	2.010606	0.569174	7.550272
278	-0.801902	6.059410	2.060036	8.921348	0.618453	7.500993
279	6.007913	-0.750406	8.869852	2.111532	0.669788	7.449657
280	5.954382	-0.696874	2.165064	8.816320	0.723147	7.396299
281	5.898847	-0.641339	8.760785	2.220599	0.778497	7.340949
282	-0.583835	5.841342	2.278104	8.703280	0.835803	7.283643
283	-0.524395	5.781902	2.337544	8.643840	0.895030	7.224416
284	5.720563	-0.463055	8.582501	2.398883	0.956141	7.163304
285	5.657361	-0.399854	8.519299	2.462085	1.019098	7.100347
286	5.592335	-0.334828	8.454273	2.527111	1.083862	7.035584
287	-0.268017	5.525524	8.387462	2.593922	1.150391	6.969055
288	5.456968	-0.199460	8.318906	2.662478	1.218644	6.900802
289	5.386708	-0.129201	8.248647	2.732738	1.288577	6.830869
290	5.314787	-0.057280	8.176726	2.804659	1.360147	6.759299
291	0.016259	5.241248	8.103187	2.878197	1.433306	6.686139
292	5.166136	0.091372	2.953310	8.028074	1.508009	6.611437
293	5.089495	0.168013	7.951433	3.029951	1.584206	6.535239
294	5.011371	0.246136	7.873310	3.108074	1.661848	6.457598
295	4.931813	0.325694	7.793751	3.187633	1.740883	6.378563
296	4.850867	0.406640	7.712806	3.268579	1.821258	6.298188
297	4.768583	0.488924	7.630521	3.350863	1.902919	6.216527
298	4.685010	0.572498	7.546948	3.434436	1.985808	6.133638
299	0.657309	4.600198	7.462136	3.519248	2.069867	6.049579
300	0.743309	4.514199	3.605247	7.376137	2.155034	5.964411
301	0.830444	4.427064	3.692382	7.289002	2.241247	5.878199
302	4.338845	0.918662	3.780601	7.200784	2.328438	5.791008
303	1.007910	4.249597	3.869849	7.111535	2.416534	5.702911
304	4.159372	1.098135	7.021311	3.960074	2.505462	5.613984
305	1.189282	4.068225	4.051220	6.930164	2.595136	5.524310
306	1.281296	3.976212	4.143234	6.838150	2.685467	5.433978
307	3.883386	1.374121	6.745325	4.236060	2.776353	5.343093
308	3.789805	1.467702	6.651743	4.329641	2.867676	5.251770
309	3.695524	1.561983	6.557463	4.423921	2.959298	5.160148
310	3.600601	1.656906	4.518845	6.462540	3.051049	5.068397
311	1.752415	3.505093	4.614353	6.367031	3.142714	4.976732
312	1.848451	3.409056	4.710390	6.270995	3.234007	4.885439
313	1.944958	3.312550	6.174488	4.806896	3.324527	4.794918
314	3.215631	2.041876	6.077570	4.903814	3.413688	4.705758
315	3.118359	2.139148	5.001086	5.980298	3.500572	4.618873
316	2.236715	3.020793	5.098653	5.882731	3.583666	4.535780
317	2.922990	2.334518	5.196456	5.784928	3.660335	4.459110
318	2.432498	2.825010	5.294436	5.686948	3.725879	4.393567
319	2.530596	2.726911	5.392535	5.588850	3.772372	4.347073
320	2.628754	2.628754	5.490692	5.490692	3.789657	4.329789
321	2.530596	2.726911	5.392535	5.588850	3.772372	4.347073
322	2.432498	2.825010	5.294436	5.686948	3.725879	4.393567
323	2.922990	2.334518	5.196456	5.784928	3.660335	4.459110
324	3.020793	2.236715	5.098653	5.882731	3.583666	4.535780
325	2.139148	3.118359	5.001086	5.980298	3.500572	4.618873
326	3.215631	2.041876	6.077570	4.903814	3.413688	4.705758
327	1.944958	3.312550	4.806896	6.174488	3.324527	4.794918
328	3.409056	1.848451	6.270995	4.710390	3.234007	4.885439
329	3.505093	1.752415	6.367031	4.614353	3.142714	4.976732
330	3.600601	1.656906	6.462540	4.518845	3.051049	5.068397
331	1.561983	3.695524	4.423921	6.557463	2.959298	5.160148
332	3.789805	1.467702	6.651743	4.329641	2.867676	5.251770
333	1.374121	3.883386	6.745325	4.236060	2.776353	5.343093
334	1.281296	3.976212	4.143234	6.838150	2.685467	5.433978
335	4.068225	1.189282	6.930164	4.051220	2.595136	5.524310
336	1.098135	4.159372	3.960074	7.021311	2.505462	5.613984
337	4.249597	1.007910	7.111535	3.869849	2.416534	5.702911
338	4.338845	0.918662	7.200784	3.780601	2.328438	5.791008
339	4.427064	0.830444	7.289002	3.692382	2.241247	5.878199
340	0.743309	4.514199	7.376137	3.605247	2.155034	5.964411
341	4.600198	0.657309	7.462136	3.519248	2.069867	6.049579
342	0.572498	4.685010	3.434436	7.546948	1.985808	6.133638
343	4.768583	0.488924	7.630521	3.350863	1.902919	6.216527
344	4.850867	0.406640	7.712806	3.268579	1.821258	6.298188
345	4.931813	0.325694	7.793751	3.187633	1.740883	6.378563
346	5.011371	0.246136	7.873310	3.108074	1.661848	6.457598
347	5.089495	0.168013	3.029951	7.951433	1.584206	6.535239
348	5.166136	0.091372	2.953310	8.028074	1.508009	6.611437
349	5.241248	0.016259	8.103187	2.878197	1.433306	6.686139
350	5.314787	-0.057280	8.176726	2.804659	1.360147	6.759299
351	5.386708	-0.129201	8.248647	2.732738	1.288577	6.830869
352	5.456968	-0.199460	8.318906	2.662478	1.218644	6.900802
353	5.525524	-0.268017	8.387462	2.593922	1.150391	6.969055
354	-0.334828	5.592335	2.527111	8.454273	1.083862	7.035584
355	5.657361	-0.399854	2.462085	8.519299	1.019098	7.100347
356	5.720563	-0.463055	8.582501	2.398883	0.956141	7.163304
357	5.781902	-0.524395	8.643840	2.337544	0.895030	7.224416
358	-0.583835	5.841342	2.278104	8.703280	0.835803	7.283643
359	-0.641339	5.898847	8.760785	2.220599	0.778497	7.340949
360	5.954382	-0.696874	8.816320	2.165064	0.723147	7.396299
361	6.007913	-0.750406	8.869852	2.111532	0.669788	7.449657
362	6.059410	-0.801902	8.921348	2.060036	0.618453	7.500993
363	6.108840	-0.851332	8.970778	2.010606	0.569174	7.550272
364	6.156173	-0.898666	1.963273	9.018112	0.521980	7.597466
365	-0.943875	6.201382	1.918064	9.063320	0.476902	7.642544
366	-0.986931	6.244439	1.875007	9.106377	0.433966	7.685480
367	-1.027810	6.285317	1.834128	9.147256	0.393200	7.726246
368	6.323994	-1.066486	1.795452	9.185932	0.354627	7.764818
369	-1.102937	6.360444	1.759002	9.222382	0.318273	7.801173
370	6.394646	-1.137139	9.256585	1.724799	0.284159	7.835287
371	-1.169073	6.426580	1.692865	9.288519	0.252306	7.867140
372	6.456227	-1.198719	9.318165	1.663219	0.222734	7.896712
373	6.483568	-1.226060	9.345506	1.635878	0.195460	7.923986
374	-1.251079	6.508587	1.610859	9.370525	0.170502	7.948944
375	-1.273761	6.531268	1.588177	9.393207	0.147875	7.971571
376	6.551599	-1.294092	1.567846	9.413538	0.127592	7.991854
377	6.569567	-1.312060	9.431506	1.549878	0.109666	8.009780
378	6.585162	-1.327654	9.447100	1.534284	0.094108	8.025338
379	6.598373	-1.340866	9.460311	1.521073	0.080928	8.038518
380	6.609193	-1.351686	1.510253	9.471131	0.070133	8.049313
381	6.617615	-1.360108	1.501831	9.479554	0.061730	8.057716
382	-1.366127	6.623635	1.495811	9.485573	0.055724	8.063722
383	6.627248	-1.369741	9.489186	1.492198	0.052119	8.067327
