kx	ky	energy_up	energy_down
-3.141593	2.699806	11.805537	3.810420
-3.141593	2.748894	11.845318	3.850200
-3.141593	2.797981	11.880647	3.885530
-3.141593	2.847068	11.911439	3.916322
-3.141593	2.896156	11.937621	3.942504
-3.141593	2.945243	11.959129	3.964012
-3.141593	2.994330	11.975912	3.980794
-3.141593	3.043418	11.987928	3.992811
-3.141593	3.092505	11.995150	4.000032
-3.092505	-3.141593	11.995150	4.000032
-3.092505	-3.092505	11.992740	3.997623
-3.092505	-3.043418	11.985519	3.990402
-3.092505	-2.994330	11.973503	3.978385
-3.092505	-2.945243	11.956720	3.961603
-3.092505	-2.896156	11.935212	3.940095
-3.092505	-2.847068	11.909030	3.913913
-3.092505	-2.797981	11.878238	3.883120
-3.092505	-2.748894	11.842909	3.847791
-3.092505	-2.699806	11.803128	3.808011
-3.092505	-2.650719	11.758992	3.763875
-3.092505	-2.601631	11.710607	3.715490
-3.092505	-2.552544	11.658089	3.662972
-3.092505	-2.503457	11.601565	3.606447
-3.092505	-2.454369	11.541170	3.546053
-3.092505	-2.405282	11.477052	3.481935
-3.092505	-2.356194	11.409363	3.414246
-3.092505	-2.307107	11.338267	3.343150
-3.092505	-2.258020	11.263936	3.268819
-3.092505	-2.208932	11.186548	3.191431
-3.092505	-2.159845	11.106290	3.111173
-3.092505	-2.110758	11.023355	3.028238
-3.092505	-2.061670	10.937943	2.942826
-3.092505	-2.012583	10.850260	2.855143
-3.092505	-1.963495	10.760516	2.765399
-3.092505	-1.914408	10.668929	2.673812
-3.092505	-1.865321	10.575719	2.580602
-3.092505	-1.816233	10.481110	2.485993
-3.092505	-1.767146	10.385330	2.390213
-3.092505	-1.718058	10.288610	2.293493
-3.092505	-1.668971	10.191184	2.196067
-3.092505	-1.619884	10.093285	2.098168
-3.092505	-1.570796	9.995150	2.000032
-3.092505	-1.521709	9.897014	1.901897
-3.092505	-1.472622	9.799115	1.803998
-3.092505	-1.423534	9.701689	1.706571
-3.092505	-1.374447	9.604969	1.609852
-3.092505	-1.325359	9.509189	1.514072
-3.092505	-1.276272	9.414580	1.419463
-3.092505	-1.227185	9.321370	1.326253
-3.092505	-1.178097	9.229783	1.234665
-3.092505	-1.129010	9.140039	1.144922
-3.092505	-1.079922	9.052356	1.057239
-3.092505	-1.030835	8.966944	0.971827
-3.092505	-0.981748	8.884009	0.888892
-3.092505	-0.932660	8.803751	0.808634
-3.092505	-0.883573	8.726363	0.731246
-3.092505	-0.834486	8.652032	0.656914
-3.092505	-0.785398	8.580936	0.585819
-3.092505	-0.736311	8.513247	0.518130
-3.092505	-0.687223	8.449129	0.454011
-3.092505	-0.638136	8.388734	0.393617
-3.092505	-0.589049	8.332210	0.337093
-3.092505	-0.539961	8.279692	0.284575
-3.092505	-0.490874	8.231307	0.236190
-3.092505	-0.441786	8.187171	0.192054
-3.092505	-0.392699	8.147390	0.152273
-3.092505	-0.343612	8.112061	0.116944
-3.092505	-0.294524	8.081269	0.086152
-3.092505	-0.245437	8.055087	0.059970
-3.092505	-0.196350	8.033579	0.038462
-3.092505	-0.147262	8.016796	0.021679
-3.092505	-0.098175	8.004780	0.009663
-3.092505	-0.049087	7.997559	0.002441
-3.092505	0.000000	7.995150	0.000032
-3.092505	0.049087	7.997559	0.002441
-3.092505	0.098175	8.004780	0.009663
-3.092505	0.147262	8.016796	0.021679
-3.092505	0.196350	8.033579	0.038462
-3.092505	0.245437	8.055087	0.059970
-3.092505	0.294524	8.081269	0.086152
-3.092505	0.343612	8.112061	0.116944
-3.092505	0.392699	8.147390	0.152273
-3.092505	0.441786	8.187171	0.192054
-3.092505	0.490874	8.231307	0.236190
-3.092505	0.539961	8.279692	0.284575
-3.092505	0.589049	8.332210	0.337093
-3.092505	0.638136	8.388734	0.393617
-3.092505	0.687223	8.449129	0.454011
-3.092505	0.736311	8.513247	0.518130
-3.092505	0.785398	8.580936	0.585819
-3.092505	0.834486	8.652032	0.656914
-3.092505	0.883573	8.726363	0.731246
-3.092505	0.932660	8.803751	0.808634
-3.092505	0.981748	8.884009	0.888892
-3.092505	1.030835	8.966944	0.971827
-3.092505	1.079922	9.052356	1.057239
-3.092505	1.129010	9.140039	1.144922
-3.092505	1.178097	9.229783	1.234665
-3.092505	1.227185	9.321370	1.326253
-3.092505	1.276272	9.414580	1.419463
-3.092505	1.325359	9.509189	1.514072
-3.092505	1.374447	9.604969	1.609852
-3.092505	1.423534	9.701689	1.706571
-3.092505	1.472622	9.799115	1.803998
-3.092505	1.521709	9.897014	1.901897
-3.092505	1.570796	9.995150	2.000032
-3.092505	1.619884	10.093285	2.098168
-3.092505	1.668971	10.191184	2.196067
-3.092505	1.718058	10.288610	2.293493
-3.092505	1.767146	10.385330	2.390213
-3.092505	1.816233	10.481110	2.485993
-3.092505	1.865321	10.575719	2.580602
-3.092505	1.914408	10.668929	2.673812
-3.092505	1.963495	10.760516	2.765399
-3.092505	2.012583	10.850260	2.855143
-3.092505	2.061670	10.937943	2.942826
-3.092505	2.110758	11.023355	3.028238
-3.092505	2.159845	11.106290	3.111173
-3.092505	2.208932	11.186548	3.191431
-3.092505	2.258020	11.263936	3.268819
-3.092505	2.307107	11.338267	3.343150
-3.092505	2.356194	11.409363	3.414246
-3.092505	2.405282	11.477052	3.481935
-3.092505	2.454369	11.541170	3.546053
-3.092505	2.503457	11.601565	3.606447
-3.092505	2.552544	11.658089	3.662972
-3.092505	2.601631	11.710607	3.715490
-3.092505	2.650719	11.758992	3.763875
-3.092505	2.699806	11.803128	3.808011
-3.092505	2.748894	11.842909	3.847791
-3.092505	2.797981	11.878238	3.883120
-3.092505	2.847068	11.909030	3.913913
-3.092505	2.896156	11.935212	3.940095
-3.092505	2.945243	11.956720	3.961603
-3.092505	2.994330	11.973503	3.978385
-3.092505	3.043418	11.985519	3.990402
-3.092505	3.092505	11.992740	3.997623
-3.043418	-3.141593	11.987928	3.992811
-3.043418	-3.092505	11.985519	3.990402
-3.043418	-3.043418	11.978298	3.983180
-3.043418	-2.994330	11.966281	3.971164
-3.043418	-2.945243	11.949499	3.954381
-3.043418	-2.896156	11.927991	3.932873
-3.043418	-2.847068	11.901809	3.906692
-3.043418	-2.797981	11.871016	3.875899
-3.043418	-2.748894	11.835687	3.840570
-3.043418	-2.699806	11.795907	3.800789
-3.043418	-2.650719	11.751771	3.756653
-3.043418	-2.601631	11.703385	3.708268
-3.043418	-2.552544	11.650867	3.655750
-3.043418	-2.503457	11.594343	3.599226
-3.043418	-2.454369	11.533949	3.538832
-3.043418	-2.405282	11.469830	3.474713
-3.043418	-2.356194	11.402142	3.407024
-3.043418	-2.307107	11.331046	3.335929
-3.043418	-2.258020	11.256715	3.261597
-3.043418	-2.208932	11.179327	3.184209
-3.043418	-2.159845	11.099069	3.103951
-3.043418	-2.110758	11.016134	3.021016
-3.043418	-2.061670	10.930722	2.935604
-3.043418	-2.012583	10.843038	2.847921
-3.043418	-1.963495	10.753295	2.758178
-3.043418	-1.914408	10.661708	2.666591
-3.043418	-1.865321	10.568497	2.573380
-3.043418	-1.816233	10.473888	2.478771
-3.043418	-1.767146	10.378109	2.382992
-3.043418	-1.718058	10.281389	2.286272
-3.043418	-1.668971	10.183962	2.188845
-3.043418	-1.619884	10.086063	2.090946
-3.043418	-1.570796	9.987928	1.992811
-3.043418	-1.521709	9.889793	1.894676
-3.043418	-1.472622	9.791894	1.796777
-3.043418	-1.423534	9.694467	1.699350
-3.043418	-1.374447	9.597747	1.602630
-3.043418	-1.325359	9.501968	1.506850
-3.043418	-1.276272	9.407359	1.412242
-3.043418	-1.227185	9.314148	1.319031
-3.043418	-1.178097	9.222561	1.227444
-3.043418	-1.129010	9.132818	1.137701
-3.043418	-1.079922	9.045135	1.050017
-3.043418	-1.030835	8.959723	0.964605
-3.043418	-0.981748	8.876788	0.881670
-3.043418	-0.932660	8.796529	0.801412
-3.043418	-0.883573	8.719141	0.724024
-3.043418	-0.834486	8.644810	0.649693
-3.043418	-0.785398	8.573714	0.578597
-3.043418	-0.736311	8.506026	0.510909
-3.043418	-0.687223	8.441907	0.446790
-3.043418	-0.638136	8.381513	0.386396
-3.043418	-0.589049	8.324989	0.329872
-3.043418	-0.539961	8.272471	0.277354
-3.043418	-0.490874	8.224086	0.228968
-3.043418	-0.441786	8.179949	0.184832
-3.043418	-0.392699	8.140169	0.145052
-3.043418	-0.343612	8.104840	0.109723
-3.043418	-0.294524	8.074047	0.078930
-3.043418	-0.245437	8.047866	0.052748
-3.043418	-0.196350	8.026357	0.031240
-3.043418	-0.147262	8.009575	0.014458
-3.043418	-0.098175	7.997559	0.002441
-3.043418	-0.049087	7.990337	-0.004780
-3.043418	0.000000	7.987928	-0.007189
-3.043418	0.049087	7.990337	-0.004780
-3.043418	0.098175	7.997559	0.002441
-3.043418	0.147262	8.009575	0.014458
-3.043418	0.196350	8.026357	0.031240
-3.043418	0.245437	8.047866	0.052748
-3.043418	0.294524	8.074047	0.078930
-3.043418	0.343612	8.104840	0.109723
-3.043418	0.392699	8.140169	0.145052
-3.043418	0.441786	8.179949	0.184832
-3.043418	0.490874	8.224086	0.228968
-3.043418	0.539961	8.272471	0.277354
-3.043418	0.589049	8.324989	0.329872
-3.043418	0.638136	8.381513	0.386396
-3.043418	0.687223	8.441907	0.446790
-3.043418	0.736311	8.506026	0.510909
-3.043418	0.785398	8.573714	0.578597
-3.043418	0.834486	8.644810	0.649693
-3.043418	0.883573	8.719141	0.724024
-3.043418	0.932660	8.796529	0.801412
-3.043418	0.981748	8.876788	0.881670
-3.043418	1.030835	8.959723	0.964605
-3.043418	1.079922	9.045135	1.050017
-3.043418	1.129010	9.132818	1.137701
-3.043418	1.178097	9.222561	1.227444
-3.043418	1.227185	9.314148	1.319031
-3.043418	1.276272	9.407359	1.412242
-3.043418	1.325359	9.501968	1.506850
-3.043418	1.374447	9.597747	1.602630
-3.043418	1.423534	9.694467	1.699350
-3.043418	1.472622	9.791894	1.796777
-3.043418	1.521709	9.889793	1.894676
-3.043418	1.570796	9.987928	1.992811
-3.043418	1.619884	10.086063	2.090946
-3.043418	1.668971	10.183962	2.188845
-3.043418	1.718058	10.281389	2.286272
-3.043418	1.767146	10.378109	2.382992
-3.043418	1.816233	10.473888	2.478771
-3.043418	1.865321	10.568497	2.573380
-3.043418	1.914408	10.661708	2.666591
-3.043418	1.963495	10.753295	2.758178
-3.043418	2.012583	10.843038	2.847921
-3.043418	2.061670	10.930722	2.935604
-3.043418	2.110758	11.016134	3.021016
-3.043418	2.159845	11.099069	3.103951
-3.043418	2.208932	11.179327	3.184209
-3.043418	2.258020	11.256715	3.261597
-3.043418	2.307107	11.331046	3.335929
-3.043418	2.356194	11.402142	3.407024
-3.043418	2.405282	11.469830	3.474713
-3.043418	2.454369	11.533949	3.538832
-3.043418	2.503457	11.594343	3.599226
-3.043418	2.552544	11.650867	3.655750
-3.043418	2.601631	11.703385	3.708268
-3.043418	2.650719	11.751771	3.756653
-3.043418	2.699806	11.795907	3.800789
-3.043418	2.748894	11.835687	3.840570
-3.043418	2.797981	11.871016	3.875899
-3.043418	2.847068	11.901809	3.906692
-3.043418	2.896156	11.927991	3.932873
-3.043418	2.945243	11.949499	3.954381
-3.043418	2.994330	11.966281	3.971164
-3.043418	3.043418	11.978298	3.983180
-3.043418	3.092505	11.985519	3.990402
-2.994330	-3.141593	11.975912	3.980794
-2.994330	-3.092505	11.973503	3.978385
-2.994330	-3.043418	11.966281	3.971164
-2.994330	-2.994330	11.954265	3.959147
-2.994330	-2.945243	11.937482	3.942365
-2.994330	-2.896156	11.915974	3.920857
-2.994330	-2.847068	11.889792	3.894675
-2.994330	-2.797981	11.859000	3.863883
-2.994330	-2.748894	11.823671	3.828553
-2.994330	-2.699806	11.783890	3.788773
-2.994330	-2.650719	11.739754	3.744637
-2.994330	-2.601631	11.691369	3.696252
-2.994330	-2.552544	11.638851	3.643734
-2.994330	-2.503457	11.582327	3.587209
-2.994330	-2.454369	11.521933	3.526815
-2.994330	-2.405282	11.457814	3.462697
-2.994330	-2.356194	11.390125	3.395008
-2.994330	-2.307107	11.319030	3.323912
-2.994330	-2.258020	11.244698	3.249581
-2.994330	-2.208932	11.167310	3.172193
-2.994330	-2.159845	11.087052	3.091935
-2.994330	-2.110758	11.004117	3.009000
-2.994330	-2.061670	10.918705	2.923588
-2.994330	-2.012583	10.831022	2.835905
-2.994330	-1.963495	10.741278	2.746161
-2.994330	-1.914408	10.649691	2.654574
-2.994330	-1.865321	10.556481	2.561364
-2.994330	-1.816233	10.461872	2.466755
-2.994330	-1.767146	10.366092	2.370975
-2.994330	-1.718058	10.269373	2.274255
-2.994330	-1.668971	10.171946	2.176829
-2.994330	-1.619884	10.074047	2.078930
-2.994330	-1.570796	9.975912	1.980794
-2.994330	-1.521709	9.877776	1.882659
-2.994330	-1.472622	9.779877	1.784760
-2.994330	-1.423534	9.682451	1.687333
-2.994330	-1.374447	9.585731	1.590614
-2.994330	-1.325359	9.489951	1.494834
-2.994330	-1.276272	9.395342	1.400225
-2.994330	-1.227185	9.302132	1.307015
-2.994330	-1.178097	9.210545	1.215428
-2.994330	-1.129010	9.120801	1.125684
-2.994330	-1.079922	9.033118	1.038001
-2.994330	-1.030835	8.947706	0.952589
-2.994330	-0.981748	8.864771	0.869654
-2.994330	-0.932660	8.784513	0.789396
-2.994330	-0.883573	8.707125	0.712008
-2.994330	-0.834486	8.632794	0.637677
-2.994330	-0.785398	8.561698	0.566581
-2.994330	-0.736311	8.494009	0.498892
-2.994330	-0.687223	8.429891	0.434774
-2.994330	-0.638136	8.369497	0.374379
-2.994330	-0.589049	8.312972	0.317855
-2.994330	-0.539961	8.260454	0.265337
-2.994330	-0.490874	8.212069	0.216952
-2.994330	-0.441786	8.167933	0.172816
-2.994330	-0.392699	8.128153	0.133035
-2.994330	-0.343612	8.092823	0.097706
-2.994330	-0.294524	8.062031	0.066914
-2.994330	-0.245437	8.035849	0.040732
-2.994330	-0.196350	8.014341	0.019224
-2.994330	-0.147262	7.997559	0.002441
-2.994330	-0.098175	7.985542	-0.009575
-2.994330	-0.049087	7.978321	-0.016796
-2.994330	0.000000	7.975912	-0.019206
-2.994330	0.049087	7.978321	-0.016796
-2.994330	0.098175	7.985542	-0.009575
-2.994330	0.147262	7.997559	0.002441
-2.994330	0.196350	8.014341	0.019224
-2.994330	0.245437	8.035849	0.040732
-2.994330	0.294524	8.062031	0.066914
-2.994330	0.343612	8.092823	0.097706
-2.994330	0.392699	8.128153	0.133035
-2.994330	0.441786	8.167933	0.172816
-2.994330	0.490874	8.212069	0.216952
-2.994330	0.539961	8.260454	0.265337
-2.994330	0.589049	8.312972	0.317855
-2.994330	0.638136	8.369497	0.374379
-2.994330	0.687223	8.429891	0.434774
-2.994330	0.736311	8.494009	0.498892
-2.994330	0.785398	8.561698	0.566581
-2.994330	0.834486	8.632794	0.637677
-2.994330	0.883573	8.707125	0.712008
-2.994330	0.932660	8.784513	0.789396
-2.994330	0.981748	8.864771	0.869654
-2.994330	1.030835	8.947706	0.952589
-2.994330	1.079922	9.033118	1.038001
-2.994330	1.129010	9.120801	1.125684
-2.994330	1.178097	9.210545	1.215428
-2.994330	1.227185	9.302132	1.307015
-2.994330	1.276272	9.395342	1.400225
-2.994330	1.325359	9.489951	1.494834
-2.994330	1.374447	9.585731	1.590614
-2.994330	1.423534	9.682451	1.687333
-2.994330	1.472622	9.779877	1.784760
-2.994330	1.521709	9.877776	1.882659
-2.994330	1.570796	9.975912	1.980794
-2.994330	1.619884	10.074047	2.078930
-2.994330	1.668971	10.171946	2.176829
-2.994330	1.718058	10.269373	2.274255
-2.994330	1.767146	10.366092	2.370975
-2.994330	1.816233	10.461872	2.466755
-2.994330	1.865321	10.556481	2.561364
-2.994330	1.914408	10.649691	2.654574
-2.994330	1.963495	10.741278	2.746161
-2.994330	2.012583	10.831022	2.835905
-2.994330	2.061670	10.918705	2.923588
-2.994330	2.110758	11.004117	3.009000
-2.994330	2.159845	11.087052	3.091935
-2.994330	2.208932	11.167310	3.172193
-2.994330	2.258020	11.244698	3.249581
-2.994330	2.307107	11.319030	3.323912
-2.994330	2.356194	11.390125	3.395008
-2.994330	2.405282	11.457814	3.462697
-2.994330	2.454369	11.521933	3.526815
-2.994330	2.503457	11.582327	3.587209
-2.994330	2.552544	11.638851	3.643734
-2.994330	2.601631	11.691369	3.696252
-2.994330	2.650719	11.739754	3.744637
-2.994330	2.699806	11.783890	3.788773
-2.994330	2.748894	11.823671	3.828553
-2.994330	2.797981	11.859000	3.863883
-2.994330	2.847068	11.889792	3.894675
-2.994330	2.896156	11.915974	3.920857
-2.994330	2.945243	11.937482	3.942365
-2.994330	2.994330	11.954265	3.959147
-2.994330	3.043418	11.966281	3.971164
-2.994330	3.092505	11.973503	3.978385
-2.945243	-3.141593	11.959129	3.964012
-2.945243	-3.092505	11.956720	3.961603
-2.945243	-3.043418	11.949499	3.954381
-2.945243	-2.994330	11.937482	3.942365
-2.945243	-2.945243	11.920700	3.925583
-2.945243	-2.896156	11.899192	3.904074
-2.945243	-2.847068	11.873010	3.877893
-2.945243	-2.797981	11.842217	3.847100
-2.945243	-2.748894	11.806888	3.811771
-2.945243	-2.699806	11.767108	3.771991
-2.945243	-2.650719	11.722972	3.727854
-2.945243	-2.601631	11.674586	3.679469
-2.945243	-2.552544	11.622068	3.626951
-2.945243	-2.503457	11.565544	3.570427
-2.945243	-2.454369	11.505150	3.510033
-2.945243	-2.405282	11.441031	3.445914
-2.945243	-2.356194	11.373343	3.378226
-2.945243	-2.307107	11.302247	3.307130
-2.945243	-2.258020	11.227916	3.232799
-2.945243	-2.208932	11.150528	3.155411
-2.945243	-2.159845	11.070270	3.075152
-2.945243	-2.110758	10.987335	2.992217
-2.945243	-2.061670	10.901923	2.906805
-2.945243	-2.012583	10.814239	2.819122
-2.945243	-1.963495	10.724496	2.729379
-2.945243	-1.914408	10.632909	2.637792
-2.945243	-1.865321	10.539699	2.544581
-2.945243	-1.816233	10.445090	2.449972
-2.945243	-1.767146	10.349310	2.354193
-2.945243	-1.718058	10.252590	2.257473
-2.945243	-1.668971	10.155163	2.160046
-2.945243	-1.619884	10.057265	2.062147
-2.945243	-1.570796	9.959129	1.964012
-2.945243	-1.521709	9.860994	1.865877
-2.945243	-1.472622	9.763095	1.767978
-2.945243	-1.423534	9.665668	1.670551
-2.945243	-1.374447	9.568949	1.573831
-2.945243	-1.325359	9.473169	1.478052
-2.945243	-1.276272	9.378560	1.383443
-2.945243	-1.227185	9.285349	1.290232
-2.945243	-1.178097	9.193762	1.198645
-2.945243	-1.129010	9.104019	1.108902
-2.945243	-1.079922	9.016336	1.021218
-2.945243	-1.030835	8.930924	0.935806
-2.945243	-0.981748	8.847989	0.852872
-2.945243	-0.932660	8.767731	0.772613
-2.945243	-0.883573	8.690343	0.695225
-2.945243	-0.834486	8.616011	0.620894
-2.945243	-0.785398	8.544916	0.549798
-2.945243	-0.736311	8.477227	0.482110
-2.945243	-0.687223	8.413108	0.417991
-2.945243	-0.638136	8.352714	0.357597
-2.945243	-0.589049	8.296190	0.301073
-2.945243	-0.539961	8.243672	0.248555
-2.945243	-0.490874	8.195287	0.200169
-2.945243	-0.441786	8.151151	0.156033
-2.945243	-0.392699	8.111370	0.116253
-2.945243	-0.343612	8.076041	0.080924
-2.945243	-0.294524	8.045248	0.050131
-2.945243	-0.245437	8.019067	0.023949
-2.945243	-0.196350	7.997559	0.002441
-2.945243	-0.147262	7.980776	-0.014341
-2.945243	-0.098175	7.968760	-0.026357
-2.945243	-0.049087	7.961538	-0.033579
-2.945243	0.000000	7.959129	-0.035988
-2.945243	0.049087	7.961538	-0.033579
-2.945243	0.098175	7.968760	-0.026357
-2.945243	0.147262	7.980776	-0.014341
-2.945243	0.196350	7.997559	0.002441
-2.945243	0.245437	8.019067	0.023949
-2.945243	0.294524	8.045248	0.050131
-2.945243	0.343612	8.076041	0.080924
-2.945243	0.392699	8.111370	0.116253
-2.945243	0.441786	8.151151	0.156033
-2.945243	0.490874	8.195287	0.200169
-2.945243	0.539961	8.243672	0.248555
-2.945243	0.589049	8.296190	0.301073
-2.945243	0.638136	8.352714	0.357597
-2.945243	0.687223	8.413108	0.417991
-2.945243	0.736311	8.477227	0.482110
-2.945243	0.785398	8.544916	0.549798
-2.945243	0.834486	8.616011	0.620894
-2.945243	0.883573	8.690343	0.695225
-2.945243	0.932660	8.767731	0.772613
-2.945243	0.981748	8.847989	0.852872
-2.945243	1.030835	8.930924	0.935806
-2.945243	1.079922	9.016336	1.021218
-2.945243	1.129010	9.104019	1.108902
-2.945243	1.178097	9.193762	1.198645
-2.945243	1.227185	9.285349	1.290232
-2.945243	1.276272	9.378560	1.383443
-2.945243	1.325359	9.473169	1.478052
-2.945243	1.374447	9.568949	1.573831
-2.945243	1.423534	9.665668	1.670551
-2.945243	1.472622	9.763095	1.767978
-2.945243	1.521709	9.860994	1.865877
-2.945243	1.570796	9.959129	1.964012
-2.945243	1.619884	10.057265	2.062147
-2.945243	1.668971	10.155163	2.160046
-2.945243	1.718058	10.252590	2.257473
-2.945243	1.767146	10.349310	2.354193
-2.945243	1.816233	10.445090	2.449972
-2.945243	1.865321	10.539699	2.544581
-2.945243	1.914408	10.632909	2.637792
-2.945243	1.963495	10.724496	2.729379
-2.945243	2.012583	10.814239	2.819122
-2.945243	2.061670	10.901923	2.906805
-2.945243	2.110758	10.987335	2.992217
-2.945243	2.159845	11.070270	3.075152
-2.945243	2.208932	11.150528	3.155411
-2.945243	2.258020	11.227916	3.232799
-2.945243	2.307107	11.302247	3.307130
-2.945243	2.356194	11.373343	3.378226
-2.945243	2.405282	11.441031	3.445914
-2.945243	2.454369	11.505150	3.510033
-2.945243	2.503457	11.565544	3.570427
-2.945243	2.552544	11.622068	3.626951
-2.945243	2.601631	11.674586	3.679469
-2.945243	2.650719	11.722972	3.727854
-2.945243	2.699806	11.767108	3.771991
-2.945243	2.748894	11.806888	3.811771
-2.945243	2.797981	11.842217	3.847100
-2.945243	2.847068	11.873010	3.877893
-2.945243	2.896156	11.899192	3.904074
-2.945243	2.945243	11.920700	3.925583
-2.945243	2.994330	11.937482	3.942365
-2.945243	3.043418	11.949499	3.954381
-2.945243	3.092505	11.956720	3.961603
-2.896156	-3.141593	11.937621	3.942504
-2.896156	-3.092505	11.935212	3.940095
-2.896156	-3.043418	11.927991	3.932873
-2.896156	-2.994330	11.915974	3.920857
-2.896156	-2.945243	11.899192	3.904074
-2.896156	-2.896156	11.877684	3.882566
-2.896156	-2.847068	11.851502	3.856385
-2.896156	-2.797981	11.820709	3.825592
