path	energy1	energy2	mu
183	3.604797	0.481202	1.549000
184	3.652819	0.433180	1.549000
185	3.701075	0.384923	1.549000
186	3.749538	0.336460	1.549000
187	0.287821	3.798178	1.549000
188	0.239034	3.846965	1.549000
189	0.190128	3.895870	1.549000
190	0.141135	3.944864	1.549000
191	0.092082	3.993917	1.549000
192	4.042999	0.042999	1.549000
193	4.092082	-0.006083	1.549000
194	4.141135	-0.055136	1.549000
195	-0.104130	4.190128	1.549000
196	-0.153035	4.239034	1.549000
197	4.287821	-0.201822	1.549000
198	4.336460	-0.250462	1.549000
199	4.384923	-0.298925	1.549000
200	4.433180	-0.347181	1.549000
201	-0.395203	4.481202	1.549000
202	-0.442961	4.528960	1.549000
203	4.576425	-0.490426	1.549000
204	4.623569	-0.537570	1.549000
205	-0.584364	4.670363	1.549000
206	4.716779	-0.630780	1.549000
207	4.762789	-0.676791	1.549000
208	-0.722368	4.808366	1.549000
209	4.853482	-0.767483	1.549000
210	4.898109	-0.812111	1.549000
211	-0.856223	4.942222	1.549000
212	-0.899794	4.985793	1.549000
213	5.028796	-0.942797	1.549000
214	-0.985206	5.071205	1.549000
215	5.112995	-1.026996	1.549000
216	5.154140	-1.068141	1.549000
217	5.194616	-1.108617	1.549000
218	5.234398	-1.148399	1.549000
219	-1.187464	5.273462	1.549000
220	-1.225787	5.311786	1.549000
221	5.349345	-1.263346	1.549000
222	5.386117	-1.300119	1.549000
223	-1.336082	5.422080	1.549000
224	5.457213	-1.371214	1.549000
225	5.491493	-1.405495	1.549000
226	-1.438903	5.524902	1.549000
227	-1.471418	5.557417	1.549000
228	5.589020	-1.503022	1.549000
229	5.619692	-1.533694	1.549000
230	-1.563416	5.649414	1.549000
231	-1.592170	5.678169	1.549000
232	-1.619940	5.705938	1.549000
233	-1.646708	5.732706	1.549000
234	5.758456	-1.672458	1.549000
235	5.783173	-1.697175	1.549000
236	5.806842	-1.720843	1.549000
237	-1.743449	5.829448	1.549000
238	-1.764979	5.850978	1.549000
239	5.871419	-1.785420	1.549000
240	5.890758	-1.804760	1.549000
241	5.908985	-1.822986	1.549000
242	-1.840089	5.926087	1.549000
243	5.942056	-1.856057	1.549000
244	5.956880	-1.870881	1.549000
245	5.970551	-1.884553	1.549000
246	-1.897063	5.983062	1.549000
247	5.994404	-1.908405	1.549000
248	6.004570	-1.918571	1.549000
249	-1.927556	6.013555	1.549000
250	6.021352	-1.935354	1.549000
251	-1.941960	6.027958	1.549000
252	-1.947370	6.033369	1.549000
253	6.037580	-1.951582	1.549000
254	6.040590	-1.954592	1.549000
255	6.042397	-1.956398	1.549000
256	6.042698	-1.956700	1.549000
257	6.041493	-1.955495	1.549000
258	6.037880	-1.951882	1.549000
259	-1.945862	6.031861	1.549000
260	-1.937440	6.023438	1.549000
261	6.012618	-1.926620	1.549000
262	5.999407	-1.913409	1.549000
263	-1.897815	5.983813	1.549000
264	5.965845	-1.879846	1.549000
265	-1.859515	5.945514	1.549000
266	5.922832	-1.836834	1.549000
267	-1.811815	5.897813	1.549000
268	-1.784474	5.870472	1.549000
269	5.840826	-1.754827	1.549000
270	5.808892	-1.722893	1.549000
