kx	ky	energy
-3.141593	1.423534	1.706539
-3.141593	1.472622	1.803966
-3.141593	1.521709	1.901865
-3.141593	1.570796	2.000000
-3.141593	1.619884	2.098135
-3.141593	1.668971	2.196034
-3.141593	1.718058	2.293461
-3.141593	1.767146	2.390181
-3.141593	1.816233	2.485960
-3.141593	1.865321	2.580569
-3.141593	1.914408	2.673780
-3.141593	1.963495	2.765367
-3.141593	2.012583	2.855110
-3.141593	2.061670	2.942793
-3.141593	2.110758	3.028205
-3.141593	2.159845	3.111140
-3.141593	2.208932	3.191399
-3.141593	2.258020	3.268787
-3.141593	2.307107	3.343118
-3.141593	2.356194	3.414214
-3.141593	2.405282	3.481902
-3.141593	2.454369	3.546021
-3.141593	2.503457	3.606415
-3.141593	2.552544	3.662939
-3.141593	2.601631	3.715457
-3.141593	2.650719	3.763843
-3.141593	2.699806	3.807979
-3.141593	2.748894	3.847759
-3.141593	2.797981	3.883088
-3.141593	2.847068	3.913881
-3.141593	2.896156	3.940063
-3.141593	2.945243	3.961571
-3.141593	2.994330	3.978353
-3.141593	3.043418	3.990369
-3.141593	3.092505	3.997591
-3.092505	-3.141593	3.997591
-3.092505	-3.092505	3.995182
-3.092505	-3.043418	3.987960
-3.092505	-2.994330	3.975944
-3.092505	-2.945243	3.959161
-3.092505	-2.896156	3.937653
-3.092505	-2.847068	3.911472
-3.092505	-2.797981	3.880679
-3.092505	-2.748894	3.845350
-3.092505	-2.699806	3.805569
-3.092505	-2.650719	3.761433
-3.092505	-2.601631	3.713048
-3.092505	-2.552544	3.660530
-3.092505	-2.503457	3.604006
-3.092505	-2.454369	3.543612
-3.092505	-2.405282	3.479493
-3.092505	-2.356194	3.411804
-3.092505	-2.307107	3.340709
-3.092505	-2.258020	3.266377
-3.092505	-2.208932	3.188990
-3.092505	-2.159845	3.108731
-3.092505	-2.110758	3.025796
-3.092505	-2.061670	2.940384
-3.092505	-2.012583	2.852701
-3.092505	-1.963495	2.762958
-3.092505	-1.914408	2.671371
-3.092505	-1.865321	2.578160
-3.092505	-1.816233	2.483551
-3.092505	-1.767146	2.387772
-3.092505	-1.718058	2.291052
-3.092505	-1.668971	2.193625
-3.092505	-1.619884	2.095726
-3.092505	-1.570796	1.997591
-3.092505	-1.521709	1.899456
-3.092505	-1.472622	1.801557
-3.092505	-1.423534	1.704130
-3.092505	-1.374447	1.607410
-3.092505	-1.325359	1.511631
-3.092505	-1.276272	1.417022
-3.092505	-1.227185	1.323811
-3.092505	-1.178097	1.232224
-3.092505	-1.129010	1.142481
-3.092505	-1.079922	1.054797
-3.092505	-1.030835	0.969385
-3.092505	-0.981748	0.886450
-3.092505	-0.932660	0.806192
-3.092505	-0.883573	0.728804
-3.092505	-0.834486	0.654473
-3.092505	-0.785398	0.583377
-3.092505	-0.736311	0.515689
-3.092505	-0.687223	0.451570
-3.092505	-0.638136	0.391176
-3.092505	-0.589049	0.334652
-3.092505	-0.539961	0.282134
-3.092505	-0.490874	0.233748
-3.092505	-0.441786	0.189612
-3.092505	-0.392699	0.149832
-3.092505	-0.343612	0.114503
-3.092505	-0.294524	0.083710
-3.092505	-0.245437	0.057528
-3.092505	-0.196350	0.036020
-3.092505	-0.147262	0.019238
-3.092505	-0.098175	0.007221
-3.092505	-0.049087	0.000000
-3.092505	0.000000	-0.002409
-3.092505	0.049087	0.000000
-3.092505	0.098175	0.007221
-3.092505	0.147262	0.019238
-3.092505	0.196350	0.036020
-3.092505	0.245437	0.057528
-3.092505	0.294524	0.083710
-3.092505	0.343612	0.114503
-3.092505	0.392699	0.149832
-3.092505	0.441786	0.189612
-3.092505	0.490874	0.233748
-3.092505	0.539961	0.282134
-3.092505	0.589049	0.334652
-3.092505	0.638136	0.391176
-3.092505	0.687223	0.451570
-3.092505	0.736311	0.515689
-3.092505	0.785398	0.583377
-3.092505	0.834486	0.654473
-3.092505	0.883573	0.728804
-3.092505	0.932660	0.806192
-3.092505	0.981748	0.886450
-3.092505	1.030835	0.969385
-3.092505	1.079922	1.054797
-3.092505	1.129010	1.142481
-3.092505	1.178097	1.232224
-3.092505	1.227185	1.323811
-3.092505	1.276272	1.417022
-3.092505	1.325359	1.511631
-3.092505	1.374447	1.607410
-3.092505	1.423534	1.704130
-3.092505	1.472622	1.801557
-3.092505	1.521709	1.899456
-3.092505	1.570796	1.997591
-3.092505	1.619884	2.095726
-3.092505	1.668971	2.193625
-3.092505	1.718058	2.291052
-3.092505	1.767146	2.387772
-3.092505	1.816233	2.483551
-3.092505	1.865321	2.578160
-3.092505	1.914408	2.671371
-3.092505	1.963495	2.762958
-3.092505	2.012583	2.852701
-3.092505	2.061670	2.940384
-3.092505	2.110758	3.025796
-3.092505	2.159845	3.108731
-3.092505	2.208932	3.188990
-3.092505	2.258020	3.266377
-3.092505	2.307107	3.340709
-3.092505	2.356194	3.411804
-3.092505	2.405282	3.479493
-3.092505	2.454369	3.543612
-3.092505	2.503457	3.604006
-3.092505	2.552544	3.660530
-3.092505	2.601631	3.713048
-3.092505	2.650719	3.761433
-3.092505	2.699806	3.805569
-3.092505	2.748894	3.845350
-3.092505	2.797981	3.880679
-3.092505	2.847068	3.911472
-3.092505	2.896156	3.937653
-3.092505	2.945243	3.959161
-3.092505	2.994330	3.975944
-3.092505	3.043418	3.987960
-3.092505	3.092505	3.995182
-3.043418	-3.141593	3.990369
-3.043418	-3.092505	3.987960
-3.043418	-3.043418	3.980739
-3.043418	-2.994330	3.968722
-3.043418	-2.945243	3.951940
-3.043418	-2.896156	3.930432
-3.043418	-2.847068	3.904250
-3.043418	-2.797981	3.873458
-3.043418	-2.748894	3.838129
-3.043418	-2.699806	3.798348
-3.043418	-2.650719	3.754212
-3.043418	-2.601631	3.705827
-3.043418	-2.552544	3.653309
-3.043418	-2.503457	3.596785
-3.043418	-2.454369	3.536390
-3.043418	-2.405282	3.472272
-3.043418	-2.356194	3.404583
-3.043418	-2.307107	3.333487
-3.043418	-2.258020	3.259156
-3.043418	-2.208932	3.181768
-3.043418	-2.159845	3.101510
-3.043418	-2.110758	3.018575
-3.043418	-2.061670	2.933163
-3.043418	-2.012583	2.845480
-3.043418	-1.963495	2.755736
-3.043418	-1.914408	2.664149
-3.043418	-1.865321	2.570939
-3.043418	-1.816233	2.476330
-3.043418	-1.767146	2.380550
-3.043418	-1.718058	2.283830
-3.043418	-1.668971	2.186404
-3.043418	-1.619884	2.088505
-3.043418	-1.570796	1.990369
-3.043418	-1.521709	1.892234
-3.043418	-1.472622	1.794335
-3.043418	-1.423534	1.696909
-3.043418	-1.374447	1.600189
-3.043418	-1.325359	1.504409
-3.043418	-1.276272	1.409800
-3.043418	-1.227185	1.316590
-3.043418	-1.178097	1.225003
-3.043418	-1.129010	1.135259
-3.043418	-1.079922	1.047576
-3.043418	-1.030835	0.962164
-3.043418	-0.981748	0.879229
-3.043418	-0.932660	0.798971
-3.043418	-0.883573	0.721583
-3.043418	-0.834486	0.647252
-3.043418	-0.785398	0.576156
-3.043418	-0.736311	0.508467
-3.043418	-0.687223	0.444349
-3.043418	-0.638136	0.383954
-3.043418	-0.589049	0.327430
-3.043418	-0.539961	0.274912
-3.043418	-0.490874	0.226527
-3.043418	-0.441786	0.182391
-3.043418	-0.392699	0.142610
-3.043418	-0.343612	0.107281
-3.043418	-0.294524	0.076489
-3.043418	-0.245437	0.050307
-3.043418	-0.196350	0.028799
-3.043418	-0.147262	0.012016
-3.043418	-0.098175	0.000000
-3.043418	-0.049087	-0.007221
-3.043418	0.000000	-0.009631
-3.043418	0.049087	-0.007221
-3.043418	0.098175	0.000000
-3.043418	0.147262	0.012016
-3.043418	0.196350	0.028799
-3.043418	0.245437	0.050307
-3.043418	0.294524	0.076489
-3.043418	0.343612	0.107281
-3.043418	0.392699	0.142610
-3.043418	0.441786	0.182391
-3.043418	0.490874	0.226527
-3.043418	0.539961	0.274912
-3.043418	0.589049	0.327430
-3.043418	0.638136	0.383954
-3.043418	0.687223	0.444349
-3.043418	0.736311	0.508467
-3.043418	0.785398	0.576156
-3.043418	0.834486	0.647252
-3.043418	0.883573	0.721583
-3.043418	0.932660	0.798971
-3.043418	0.981748	0.879229
-3.043418	1.030835	0.962164
-3.043418	1.079922	1.047576
-3.043418	1.129010	1.135259
-3.043418	1.178097	1.225003
-3.043418	1.227185	1.316590
-3.043418	1.276272	1.409800
-3.043418	1.325359	1.504409
-3.043418	1.374447	1.600189
-3.043418	1.423534	1.696909
-3.043418	1.472622	1.794335
-3.043418	1.521709	1.892234
-3.043418	1.570796	1.990369
-3.043418	1.619884	2.088505
-3.043418	1.668971	2.186404
-3.043418	1.718058	2.283830
-3.043418	1.767146	2.380550
-3.043418	1.816233	2.476330
-3.043418	1.865321	2.570939
-3.043418	1.914408	2.664149
-3.043418	1.963495	2.755736
-3.043418	2.012583	2.845480
-3.043418	2.061670	2.933163
-3.043418	2.110758	3.018575
-3.043418	2.159845	3.101510
-3.043418	2.208932	3.181768
-3.043418	2.258020	3.259156
-3.043418	2.307107	3.333487
-3.043418	2.356194	3.404583
-3.043418	2.405282	3.472272
-3.043418	2.454369	3.536390
-3.043418	2.503457	3.596785
-3.043418	2.552544	3.653309
-3.043418	2.601631	3.705827
-3.043418	2.650719	3.754212
-3.043418	2.699806	3.798348
-3.043418	2.748894	3.838129
-3.043418	2.797981	3.873458
-3.043418	2.847068	3.904250
-3.043418	2.896156	3.930432
-3.043418	2.945243	3.951940
-3.043418	2.994330	3.968722
-3.043418	3.043418	3.980739
-3.043418	3.092505	3.987960
-2.994330	-3.141593	3.978353
-2.994330	-3.092505	3.975944
-2.994330	-3.043418	3.968722
-2.994330	-2.994330	3.956706
-2.994330	-2.945243	3.939924
-2.994330	-2.896156	3.918416
-2.994330	-2.847068	3.892234
-2.994330	-2.797981	3.861441
-2.994330	-2.748894	3.826112
-2.994330	-2.699806	3.786332
-2.994330	-2.650719	3.742196
-2.994330	-2.601631	3.693810
-2.994330	-2.552544	3.641292
-2.994330	-2.503457	3.584768
-2.994330	-2.454369	3.524374
-2.994330	-2.405282	3.460255
-2.994330	-2.356194	3.392567
-2.994330	-2.307107	3.321471
-2.994330	-2.258020	3.247140
-2.994330	-2.208932	3.169752
-2.994330	-2.159845	3.089493
-2.994330	-2.110758	3.006559
-2.994330	-2.061670	2.921146
-2.994330	-2.012583	2.833463
-2.994330	-1.963495	2.743720
-2.994330	-1.914408	2.652133
-2.994330	-1.865321	2.558922
-2.994330	-1.816233	2.464313
-2.994330	-1.767146	2.368534
-2.994330	-1.718058	2.271814
-2.994330	-1.668971	2.174387
-2.994330	-1.619884	2.076488
-2.994330	-1.570796	1.978353
-2.994330	-1.521709	1.880218
-2.994330	-1.472622	1.782319
-2.994330	-1.423534	1.684892
-2.994330	-1.374447	1.588172
-2.994330	-1.325359	1.492393
-2.994330	-1.276272	1.397784
-2.994330	-1.227185	1.304573
-2.994330	-1.178097	1.212986
-2.994330	-1.129010	1.123243
-2.994330	-1.079922	1.035560
-2.994330	-1.030835	0.950148
-2.994330	-0.981748	0.867213
-2.994330	-0.932660	0.786954
-2.994330	-0.883573	0.709566
-2.994330	-0.834486	0.635235
-2.994330	-0.785398	0.564139
-2.994330	-0.736311	0.496451
-2.994330	-0.687223	0.432332
-2.994330	-0.638136	0.371938
-2.994330	-0.589049	0.315414
-2.994330	-0.539961	0.262896
-2.994330	-0.490874	0.214510
-2.994330	-0.441786	0.170374
-2.994330	-0.392699	0.130594
-2.994330	-0.343612	0.095265
-2.994330	-0.294524	0.064472
-2.994330	-0.245437	0.038291
-2.994330	-0.196350	0.016782
-2.994330	-0.147262	0.000000
-2.994330	-0.098175	-0.012016
-2.994330	-0.049087	-0.019238
-2.994330	0.000000	-0.021647
-2.994330	0.049087	-0.019238
-2.994330	0.098175	-0.012016
-2.994330	0.147262	0.000000
-2.994330	0.196350	0.016782
-2.994330	0.245437	0.038291
-2.994330	0.294524	0.064472
-2.994330	0.343612	0.095265
-2.994330	0.392699	0.130594
-2.994330	0.441786	0.170374
-2.994330	0.490874	0.214510
-2.994330	0.539961	0.262896
-2.994330	0.589049	0.315414
-2.994330	0.638136	0.371938
-2.994330	0.687223	0.432332
-2.994330	0.736311	0.496451
-2.994330	0.785398	0.564139
-2.994330	0.834486	0.635235
-2.994330	0.883573	0.709566
-2.994330	0.932660	0.786954
-2.994330	0.981748	0.867213
-2.994330	1.030835	0.950148
-2.994330	1.079922	1.035560
-2.994330	1.129010	1.123243
-2.994330	1.178097	1.212986
-2.994330	1.227185	1.304573
-2.994330	1.276272	1.397784
-2.994330	1.325359	1.492393
-2.994330	1.374447	1.588172
-2.994330	1.423534	1.684892
-2.994330	1.472622	1.782319
-2.994330	1.521709	1.880218
-2.994330	1.570796	1.978353
-2.994330	1.619884	2.076488
-2.994330	1.668971	2.174387
-2.994330	1.718058	2.271814
-2.994330	1.767146	2.368534
-2.994330	1.816233	2.464313
-2.994330	1.865321	2.558922
-2.994330	1.914408	2.652133
-2.994330	1.963495	2.743720
-2.994330	2.012583	2.833463
-2.994330	2.061670	2.921146
-2.994330	2.110758	3.006559
-2.994330	2.159845	3.089493
-2.994330	2.208932	3.169752
-2.994330	2.258020	3.247140
-2.994330	2.307107	3.321471
-2.994330	2.356194	3.392567
-2.994330	2.405282	3.460255
-2.994330	2.454369	3.524374
-2.994330	2.503457	3.584768
-2.994330	2.552544	3.641292
-2.994330	2.601631	3.693810
-2.994330	2.650719	3.742196
-2.994330	2.699806	3.786332
-2.994330	2.748894	3.826112
-2.994330	2.797981	3.861441
-2.994330	2.847068	3.892234
-2.994330	2.896156	3.918416
-2.994330	2.945243	3.939924
-2.994330	2.994330	3.956706
-2.994330	3.043418	3.968722
-2.994330	3.092505	3.975944
-2.945243	-3.141593	3.961571
-2.945243	-3.092505	3.959161
-2.945243	-3.043418	3.951940
-2.945243	-2.994330	3.939924
-2.945243	-2.945243	3.923141
-2.945243	-2.896156	3.901633
-2.945243	-2.847068	3.875451
-2.945243	-2.797981	3.844659
-2.945243	-2.748894	3.809330
-2.945243	-2.699806	3.769549
-2.945243	-2.650719	3.725413
-2.945243	-2.601631	3.677028
-2.945243	-2.552544	3.624510
-2.945243	-2.503457	3.567986
-2.945243	-2.454369	3.507591
-2.945243	-2.405282	3.443473
-2.945243	-2.356194	3.375784
-2.945243	-2.307107	3.304688
-2.945243	-2.258020	3.230357
-2.945243	-2.208932	3.152969
-2.945243	-2.159845	3.072711
-2.945243	-2.110758	2.989776
-2.945243	-2.061670	2.904364
-2.945243	-2.012583	2.816681
-2.945243	-1.963495	2.726937
-2.945243	-1.914408	2.635350
-2.945243	-1.865321	2.542140
-2.945243	-1.816233	2.447531
-2.945243	-1.767146	2.351751
-2.945243	-1.718058	2.255032
-2.945243	-1.668971	2.157605
-2.945243	-1.619884	2.059706
-2.945243	-1.570796	1.961571
-2.945243	-1.521709	1.863435
-2.945243	-1.472622	1.765536
-2.945243	-1.423534	1.668110
-2.945243	-1.374447	1.571390
-2.945243	-1.325359	1.475610
-2.945243	-1.276272	1.381001
-2.945243	-1.227185	1.287791
-2.945243	-1.178097	1.196204
-2.945243	-1.129010	1.106460
-2.945243	-1.079922	1.018777
-2.945243	-1.030835	0.933365
-2.945243	-0.981748	0.850430
-2.945243	-0.932660	0.770172
-2.945243	-0.883573	0.692784
-2.945243	-0.834486	0.618453
-2.945243	-0.785398	0.547357
-2.945243	-0.736311	0.479668
-2.945243	-0.687223	0.415550
-2.945243	-0.638136	0.355155
-2.945243	-0.589049	0.298631
-2.945243	-0.539961	0.246113
-2.945243	-0.490874	0.197728
-2.945243	-0.441786	0.153592
-2.945243	-0.392699	0.113811
-2.945243	-0.343612	0.078482
-2.945243	-0.294524	0.047690
-2.945243	-0.245437	0.021508
-2.945243	-0.196350	0.000000
-2.945243	-0.147262	-0.016782
-2.945243	-0.098175	-0.028799
-2.945243	-0.049087	-0.036020
-2.945243	0.000000	-0.038429
-2.945243	0.049087	-0.036020
-2.945243	0.098175	-0.028799
-2.945243	0.147262	-0.016782
-2.945243	0.196350	0.000000
-2.945243	0.245437	0.021508
-2.945243	0.294524	0.047690
-2.945243	0.343612	0.078482
-2.945243	0.392699	0.113811
-2.945243	0.441786	0.153592
-2.945243	0.490874	0.197728
-2.945243	0.539961	0.246113
-2.945243	0.589049	0.298631
-2.945243	0.638136	0.355155
-2.945243	0.687223	0.415550
-2.945243	0.736311	0.479668
-2.945243	0.785398	0.547357
-2.945243	0.834486	0.618453
-2.945243	0.883573	0.692784
-2.945243	0.932660	0.770172
-2.945243	0.981748	0.850430
-2.945243	1.030835	0.933365
-2.945243	1.079922	1.018777
-2.945243	1.129010	1.106460
-2.945243	1.178097	1.196204
-2.945243	1.227185	1.287791
-2.945243	1.276272	1.381001
-2.945243	1.325359	1.475610
-2.945243	1.374447	1.571390
-2.945243	1.423534	1.668110
-2.945243	1.472622	1.765536
-2.945243	1.521709	1.863435
-2.945243	1.570796	1.961571
-2.945243	1.619884	2.059706
-2.945243	1.668971	2.157605
-2.945243	1.718058	2.255032
-2.945243	1.767146	2.351751
-2.945243	1.816233	2.447531
-2.945243	1.865321	2.542140
-2.945243	1.914408	2.635350
-2.945243	1.963495	2.726937
-2.945243	2.012583	2.816681
-2.945243	2.061670	2.904364
-2.945243	2.110758	2.989776
-2.945243	2.159845	3.072711
-2.945243	2.208932	3.152969
-2.945243	2.258020	3.230357
-2.945243	2.307107	3.304688
-2.945243	2.356194	3.375784
-2.945243	2.405282	3.443473
-2.945243	2.454369	3.507591
-2.945243	2.503457	3.567986
-2.945243	2.552544	3.624510
-2.945243	2.601631	3.677028
-2.945243	2.650719	3.725413
-2.945243	2.699806	3.769549
-2.945243	2.748894	3.809330
-2.945243	2.797981	3.844659
-2.945243	2.847068	3.875451
-2.945243	2.896156	3.901633
-2.945243	2.945243	3.923141
-2.945243	2.994330	3.939924
-2.945243	3.043418	3.951940
-2.945243	3.092505	3.959161
-2.896156	-3.141593	3.940063
-2.896156	-3.092505	3.937653
-2.896156	-3.043418	3.930432
-2.896156	-2.994330	3.918416
-2.896156	-2.945243	3.901633
-2.896156	-2.896156	3.880125
-2.896156	-2.847068	3.853943
-2.896156	-2.797981	3.823151
-2.896156	-2.748894	3.787822
-2.896156	-2.699806	3.748041
-2.896156	-2.650719	3.703905
-2.896156	-2.601631	3.655520
-2.896156	-2.552544	3.603002
-2.896156	-2.503457	3.546478
-2.896156	-2.454369	3.486083
-2.896156	-2.405282	3.421965
-2.896156	-2.356194	3.354276
-2.896156	-2.307107	3.283180
-2.896156	-2.258020	3.208849
-2.896156	-2.208932	3.131461
-2.896156	-2.159845	3.051203
-2.896156	-2.110758	2.968268
-2.896156	-2.061670	2.882856
-2.896156	-2.012583	2.795173
-2.896156	-1.963495	2.705429
-2.896156	-1.914408	2.613842
-2.896156	-1.865321	2.520632
-2.896156	-1.816233	2.426023
-2.896156	-1.767146	2.330243
-2.896156	-1.718058	2.233523
-2.896156	-1.668971	2.136097
-2.896156	-1.619884	2.038198
-2.896156	-1.570796	1.940063
-2.896156	-1.521709	1.841927
-2.896156	-1.472622	1.744028
-2.896156	-1.423534	1.646602
-2.896156	-1.374447	1.549882
-2.896156	-1.325359	1.454102
-2.896156	-1.276272	1.359493
-2.896156	-1.227185	1.266283
-2.896156	-1.178097	1.174696
-2.896156	-1.129010	1.084952
-2.896156	-1.079922	0.997269
-2.896156	-1.030835	0.911857
-2.896156	-0.981748	0.828922
-2.896156	-0.932660	0.748664
-2.896156	-0.883573	0.671276
-2.896156	-0.834486	0.596945
-2.896156	-0.785398	0.525849
-2.896156	-0.736311	0.458160
-2.896156	-0.687223	0.394042
-2.896156	-0.638136	0.333647
-2.896156	-0.589049	0.277123
-2.896156	-0.539961	0.224605
-2.896156	-0.490874	0.176220
-2.896156	-0.441786	0.132084
-2.896156	-0.392699	0.092303
-2.896156	-0.343612	0.056974
-2.896156	-0.294524	0.026182
-2.896156	-0.245437	0.000000
-2.896156	-0.196350	-0.021508
-2.896156	-0.147262	-0.038291
-2.896156	-0.098175	-0.050307
-2.896156	-0.049087	-0.057528
-2.896156	0.000000	-0.059937
-2.896156	0.049087	-0.057528
-2.896156	0.098175	-0.050307
-2.896156	0.147262	-0.038291
-2.896156	0.196350	-0.021508
-2.896156	0.245437	0.000000
-2.896156	0.294524	0.026182
-2.896156	0.343612	0.056974
-2.896156	0.392699	0.092303
-2.896156	0.441786	0.132084
-2.896156	0.490874	0.176220
-2.896156	0.539961	0.224605
-2.896156	0.589049	0.277123
-2.896156	0.638136	0.333647
-2.896156	0.687223	0.394042
-2.896156	0.736311	0.458160
-2.896156	0.785398	0.525849
-2.896156	0.834486	0.596945
-2.896156	0.883573	0.671276
-2.896156	0.932660	0.748664
-2.896156	0.981748	0.828922
-2.896156	1.030835	0.911857
-2.896156	1.079922	0.997269
-2.896156	1.129010	1.084952
-2.896156	1.178097	1.174696
-2.896156	1.227185	1.266283
-2.896156	1.276272	1.359493
-2.896156	1.325359	1.454102
-2.896156	1.374447	1.549882
-2.896156	1.423534	1.646602
-2.896156	1.472622	1.744028
-2.896156	1.521709	1.841927
-2.896156	1.570796	1.940063
-2.896156	1.619884	2.038198
-2.896156	1.668971	2.136097
-2.896156	1.718058	2.233523
-2.896156	1.767146	2.330243
-2.896156	1.816233	2.426023
-2.896156	1.865321	2.520632
-2.896156	1.914408	2.613842
-2.896156	1.963495	2.705429
-2.896156	2.012583	2.795173
-2.896156	2.061670	2.882856
-2.896156	2.110758	2.968268
-2.896156	2.159845	3.051203
-2.896156	2.208932	3.131461
-2.896156	2.258020	3.208849
-2.896156	2.307107	3.283180
-2.896156	2.356194	3.354276
-2.896156	2.405282	3.421965
-2.896156	2.454369	3.486083
-2.896156	2.503457	3.546478
-2.896156	2.552544	3.603002
-2.896156	2.601631	3.655520
-2.896156	2.650719	3.703905
-2.896156	2.699806	3.748041
-2.896156	2.748894	3.787822
-2.896156	2.797981	3.823151
-2.896156	2.847068	3.853943
-2.896156	2.896156	3.880125
-2.896156	2.945243	3.901633
-2.896156	2.994330	3.918416
-2.896156	3.043418	3.930432
-2.896156	3.092505	3.937653
-2.847068	-3.141593	3.913881
-2.847068	-3.092505	3.911472
-2.847068	-3.043418	3.904250
-2.847068	-2.994330	3.892234
-2.847068	-2.945243	3.875451
-2.847068	-2.896156	3.853943
-2.847068	-2.847068	3.827761
-2.847068	-2.797981	3.796969
-2.847068	-2.748894	3.761640
-2.847068	-2.699806	3.721859
-2.847068	-2.650719	3.677723
-2.847068	-2.601631	3.629338
-2.847068	-2.552544	3.576820
-2.847068	-2.503457	3.520296
-2.847068	-2.454369	3.459902
-2.847068	-2.405282	3.395783
-2.847068	-2.356194	3.328094
-2.847068	-2.307107	3.256999
-2.847068	-2.258020	3.182667
-2.847068	-2.208932	3.105279
-2.847068	-2.159845	3.025021
-2.847068	-2.110758	2.942086
-2.847068	-2.061670	2.856674
-2.847068	-2.012583	2.768991
-2.847068	-1.963495	2.679248
-2.847068	-1.914408	2.587660
-2.847068	-1.865321	2.494450
-2.847068	-1.816233	2.399841
-2.847068	-1.767146	2.304061
-2.847068	-1.718058	2.207342
-2.847068	-1.668971	2.109915
-2.847068	-1.619884	2.012016
-2.847068	-1.570796	1.913881
-2.847068	-1.521709	1.815745
-2.847068	-1.472622	1.717846
-2.847068	-1.423534	1.620420
-2.847068	-1.374447	1.523700
-2.847068	-1.325359	1.427920
-2.847068	-1.276272	1.333311
-2.847068	-1.227185	1.240101
-2.847068	-1.178097	1.148514
-2.847068	-1.129010	1.058770
-2.847068	-1.079922	0.971087
-2.847068	-1.030835	0.885675
-2.847068	-0.981748	0.802740
-2.847068	-0.932660	0.722482
-2.847068	-0.883573	0.645094
-2.847068	-0.834486	0.570763
-2.847068	-0.785398	0.499667
-2.847068	-0.736311	0.431978
-2.847068	-0.687223	0.367860
-2.847068	-0.638136	0.307466
-2.847068	-0.589049	0.250941
-2.847068	-0.539961	0.198423
-2.847068	-0.490874	0.150038
-2.847068	-0.441786	0.105902
-2.847068	-0.392699	0.066122
-2.847068	-0.343612	0.030793
-2.847068	-0.294524	0.000000
-2.847068	-0.245437	-0.026182
-2.847068	-0.196350	-0.047690
-2.847068	-0.147262	-0.064472
-2.847068	-0.098175	-0.076489
-2.847068	-0.049087	-0.083710
-2.847068	0.000000	-0.086119
-2.847068	0.049087	-0.083710
-2.847068	0.098175	-0.076489
-2.847068	0.147262	-0.064472
-2.847068	0.196350	-0.047690
-2.847068	0.245437	-0.026182
-2.847068	0.294524	0.000000
-2.847068	0.343612	0.030793
-2.847068	0.392699	0.066122
-2.847068	0.441786	0.105902
-2.847068	0.490874	0.150038
