kx	ky	energy_up	energy_down
-3.141593	2.650719	9.980700	4.546985
-3.141593	2.699806	10.024836	4.591121
-3.141593	2.748894	10.064617	4.630901
-3.141593	2.797981	10.099946	4.666230
-3.141593	2.847068	10.130739	4.697023
-3.141593	2.896156	10.156920	4.723205
-3.141593	2.945243	10.178428	4.744713
-3.141593	2.994330	10.195211	4.761495
-3.141593	3.043418	10.207227	4.773512
-3.141593	3.092505	10.214449	4.780733
-3.092505	-3.141593	10.214449	4.780733
-3.092505	-3.092505	10.212040	4.778324
-3.092505	-3.043418	10.204818	4.771102
-3.092505	-2.994330	10.192802	4.759086
-3.092505	-2.945243	10.176019	4.742304
-3.092505	-2.896156	10.154511	4.720796
-3.092505	-2.847068	10.128329	4.694614
-3.092505	-2.797981	10.097537	4.663821
-3.092505	-2.748894	10.062208	4.628492
-3.092505	-2.699806	10.022427	4.588712
-3.092505	-2.650719	9.978291	4.544576
-3.092505	-2.601631	9.929906	4.496190
-3.092505	-2.552544	9.877388	4.443672
-3.092505	-2.503457	9.820864	4.387148
-3.092505	-2.454369	9.760470	4.326754
-3.092505	-2.405282	9.696351	4.262635
-3.092505	-2.356194	9.628662	4.194947
-3.092505	-2.307107	9.557567	4.123851
-3.092505	-2.258020	9.483235	4.049520
-3.092505	-2.208932	9.405847	3.972132
-3.092505	-2.159845	9.325589	3.891873
-3.092505	-2.110758	9.242654	3.808938
-3.092505	-2.061670	9.157242	3.723526
-3.092505	-2.012583	9.069559	3.635843
-3.092505	-1.963495	8.979816	3.546100
-3.092505	-1.914408	8.888229	3.454513
-3.092505	-1.865321	8.795018	3.361302
-3.092505	-1.816233	8.700409	3.266693
-3.092505	-1.767146	8.604629	3.170914
-3.092505	-1.718058	8.507910	3.074194
-3.092505	-1.668971	8.410483	2.976767
-3.092505	-1.619884	8.312584	2.878868
-3.092505	-1.570796	8.214449	2.780733
-3.092505	-1.521709	8.116313	2.682598
-3.092505	-1.472622	8.018415	2.584699
-3.092505	-1.423534	7.920988	2.487272
-3.092505	-1.374447	7.824268	2.390552
-3.092505	-1.325359	7.728488	2.294773
-3.092505	-1.276272	7.633879	2.200164
-3.092505	-1.227185	7.540669	2.106953
-3.092505	-1.178097	7.449082	2.015366
-3.092505	-1.129010	7.359339	1.925623
-3.092505	-1.079922	7.271655	1.837940
-3.092505	-1.030835	7.186243	1.752528
-3.092505	-0.981748	7.103308	1.669593
-3.092505	-0.932660	7.023050	1.589334
-3.092505	-0.883573	6.945662	1.511946
-3.092505	-0.834486	6.871331	1.437615
-3.092505	-0.785398	6.800235	1.366519
-3.092505	-0.736311	6.732547	1.298831
-3.092505	-0.687223	6.668428	1.234712
-3.092505	-0.638136	6.608034	1.174318
-3.092505	-0.589049	6.551510	1.117794
-3.092505	-0.539961	6.498992	1.065276
-3.092505	-0.490874	6.450606	1.016890
-3.092505	-0.441786	6.406470	0.972754
-3.092505	-0.392699	6.366690	0.932974
-3.092505	-0.343612	6.331361	0.897645
-3.092505	-0.294524	6.300568	0.866852
-3.092505	-0.245437	6.274386	0.840670
-3.092505	-0.196350	6.252878	0.819162
-3.092505	-0.147262	6.236096	0.802380
-3.092505	-0.098175	6.224079	0.790364
-3.092505	-0.049087	6.216858	0.783142
-3.092505	0.000000	6.214449	0.780733
-3.092505	0.049087	6.216858	0.783142
-3.092505	0.098175	6.224079	0.790364
-3.092505	0.147262	6.236096	0.802380
-3.092505	0.196350	6.252878	0.819162
-3.092505	0.245437	6.274386	0.840670
-3.092505	0.294524	6.300568	0.866852
-3.092505	0.343612	6.331361	0.897645
-3.092505	0.392699	6.366690	0.932974
-3.092505	0.441786	6.406470	0.972754
-3.092505	0.490874	6.450606	1.016890
-3.092505	0.539961	6.498992	1.065276
-3.092505	0.589049	6.551510	1.117794
-3.092505	0.638136	6.608034	1.174318
-3.092505	0.687223	6.668428	1.234712
-3.092505	0.736311	6.732547	1.298831
-3.092505	0.785398	6.800235	1.366519
-3.092505	0.834486	6.871331	1.437615
-3.092505	0.883573	6.945662	1.511946
-3.092505	0.932660	7.023050	1.589334
-3.092505	0.981748	7.103308	1.669593
-3.092505	1.030835	7.186243	1.752528
-3.092505	1.079922	7.271655	1.837940
-3.092505	1.129010	7.359339	1.925623
-3.092505	1.178097	7.449082	2.015366
-3.092505	1.227185	7.540669	2.106953
-3.092505	1.276272	7.633879	2.200164
-3.092505	1.325359	7.728488	2.294773
-3.092505	1.374447	7.824268	2.390552
-3.092505	1.423534	7.920988	2.487272
-3.092505	1.472622	8.018415	2.584699
-3.092505	1.521709	8.116313	2.682598
-3.092505	1.570796	8.214449	2.780733
-3.092505	1.619884	8.312584	2.878868
-3.092505	1.668971	8.410483	2.976767
-3.092505	1.718058	8.507910	3.074194
-3.092505	1.767146	8.604629	3.170914
-3.092505	1.816233	8.700409	3.266693
-3.092505	1.865321	8.795018	3.361302
-3.092505	1.914408	8.888229	3.454513
-3.092505	1.963495	8.979816	3.546100
-3.092505	2.012583	9.069559	3.635843
-3.092505	2.061670	9.157242	3.723526
-3.092505	2.110758	9.242654	3.808938
-3.092505	2.159845	9.325589	3.891873
-3.092505	2.208932	9.405847	3.972132
-3.092505	2.258020	9.483235	4.049520
-3.092505	2.307107	9.557567	4.123851
-3.092505	2.356194	9.628662	4.194947
-3.092505	2.405282	9.696351	4.262635
-3.092505	2.454369	9.760470	4.326754
-3.092505	2.503457	9.820864	4.387148
-3.092505	2.552544	9.877388	4.443672
-3.092505	2.601631	9.929906	4.496190
-3.092505	2.650719	9.978291	4.544576
-3.092505	2.699806	10.022427	4.588712
-3.092505	2.748894	10.062208	4.628492
-3.092505	2.797981	10.097537	4.663821
-3.092505	2.847068	10.128329	4.694614
-3.092505	2.896156	10.154511	4.720796
-3.092505	2.945243	10.176019	4.742304
-3.092505	2.994330	10.192802	4.759086
-3.092505	3.043418	10.204818	4.771102
-3.092505	3.092505	10.212040	4.778324
-3.043418	-3.141593	10.207227	4.773512
-3.043418	-3.092505	10.204818	4.771102
-3.043418	-3.043418	10.197597	4.763881
-3.043418	-2.994330	10.185580	4.751865
-3.043418	-2.945243	10.168798	4.735082
-3.043418	-2.896156	10.147290	4.713574
-3.043418	-2.847068	10.121108	4.687392
-3.043418	-2.797981	10.090315	4.656600
-3.043418	-2.748894	10.054986	4.621271
-3.043418	-2.699806	10.015206	4.581490
-3.043418	-2.650719	9.971070	4.537354
-3.043418	-2.601631	9.922685	4.488969
-3.043418	-2.552544	9.870167	4.436451
-3.043418	-2.503457	9.813642	4.379927
-3.043418	-2.454369	9.753248	4.319532
-3.043418	-2.405282	9.689130	4.255414
-3.043418	-2.356194	9.621441	4.187725
-3.043418	-2.307107	9.550345	4.116629
-3.043418	-2.258020	9.476014	4.042298
-3.043418	-2.208932	9.398626	3.964910
-3.043418	-2.159845	9.318368	3.884652
-3.043418	-2.110758	9.235433	3.801717
-3.043418	-2.061670	9.150021	3.716305
-3.043418	-2.012583	9.062338	3.628622
-3.043418	-1.963495	8.972594	3.538878
-3.043418	-1.914408	8.881007	3.447291
-3.043418	-1.865321	8.787797	3.354081
-3.043418	-1.816233	8.693188	3.259472
-3.043418	-1.767146	8.597408	3.163692
-3.043418	-1.718058	8.500688	3.066972
-3.043418	-1.668971	8.403262	2.969546
-3.043418	-1.619884	8.305363	2.871647
-3.043418	-1.570796	8.207227	2.773512
-3.043418	-1.521709	8.109092	2.675376
-3.043418	-1.472622	8.011193	2.577477
-3.043418	-1.423534	7.913766	2.480051
-3.043418	-1.374447	7.817047	2.383331
-3.043418	-1.325359	7.721267	2.287551
-3.043418	-1.276272	7.626658	2.192942
-3.043418	-1.227185	7.533448	2.099732
-3.043418	-1.178097	7.441860	2.008145
-3.043418	-1.129010	7.352117	1.918401
-3.043418	-1.079922	7.264434	1.830718
-3.043418	-1.030835	7.179022	1.745306
-3.043418	-0.981748	7.096087	1.662371
-3.043418	-0.932660	7.015829	1.582113
-3.043418	-0.883573	6.938441	1.504725
-3.043418	-0.834486	6.864109	1.430394
-3.043418	-0.785398	6.793014	1.359298
-3.043418	-0.736311	6.725325	1.291609
-3.043418	-0.687223	6.661206	1.227491
-3.043418	-0.638136	6.600812	1.167096
-3.043418	-0.589049	6.544288	1.110572
-3.043418	-0.539961	6.491770	1.058054
-3.043418	-0.490874	6.443385	1.009669
-3.043418	-0.441786	6.399249	0.965533
-3.043418	-0.392699	6.359468	0.925752
-3.043418	-0.343612	6.324139	0.890423
-3.043418	-0.294524	6.293347	0.859631
-3.043418	-0.245437	6.267165	0.833449
-3.043418	-0.196350	6.245657	0.811941
-3.043418	-0.147262	6.228874	0.795159
-3.043418	-0.098175	6.216858	0.783142
-3.043418	-0.049087	6.209636	0.775921
-3.043418	0.000000	6.207227	0.773512
-3.043418	0.049087	6.209636	0.775921
-3.043418	0.098175	6.216858	0.783142
-3.043418	0.147262	6.228874	0.795159
-3.043418	0.196350	6.245657	0.811941
-3.043418	0.245437	6.267165	0.833449
-3.043418	0.294524	6.293347	0.859631
-3.043418	0.343612	6.324139	0.890423
-3.043418	0.392699	6.359468	0.925752
-3.043418	0.441786	6.399249	0.965533
-3.043418	0.490874	6.443385	1.009669
-3.043418	0.539961	6.491770	1.058054
-3.043418	0.589049	6.544288	1.110572
-3.043418	0.638136	6.600812	1.167096
-3.043418	0.687223	6.661206	1.227491
-3.043418	0.736311	6.725325	1.291609
-3.043418	0.785398	6.793014	1.359298
-3.043418	0.834486	6.864109	1.430394
-3.043418	0.883573	6.938441	1.504725
-3.043418	0.932660	7.015829	1.582113
-3.043418	0.981748	7.096087	1.662371
-3.043418	1.030835	7.179022	1.745306
-3.043418	1.079922	7.264434	1.830718
-3.043418	1.129010	7.352117	1.918401
-3.043418	1.178097	7.441860	2.008145
-3.043418	1.227185	7.533448	2.099732
-3.043418	1.276272	7.626658	2.192942
-3.043418	1.325359	7.721267	2.287551
-3.043418	1.374447	7.817047	2.383331
-3.043418	1.423534	7.913766	2.480051
-3.043418	1.472622	8.011193	2.577477
-3.043418	1.521709	8.109092	2.675376
-3.043418	1.570796	8.207227	2.773512
-3.043418	1.619884	8.305363	2.871647
-3.043418	1.668971	8.403262	2.969546
-3.043418	1.718058	8.500688	3.066972
-3.043418	1.767146	8.597408	3.163692
-3.043418	1.816233	8.693188	3.259472
-3.043418	1.865321	8.787797	3.354081
-3.043418	1.914408	8.881007	3.447291
-3.043418	1.963495	8.972594	3.538878
-3.043418	2.012583	9.062338	3.628622
-3.043418	2.061670	9.150021	3.716305
-3.043418	2.110758	9.235433	3.801717
-3.043418	2.159845	9.318368	3.884652
-3.043418	2.208932	9.398626	3.964910
-3.043418	2.258020	9.476014	4.042298
-3.043418	2.307107	9.550345	4.116629
-3.043418	2.356194	9.621441	4.187725
-3.043418	2.405282	9.689130	4.255414
-3.043418	2.454369	9.753248	4.319532
-3.043418	2.503457	9.813642	4.379927
-3.043418	2.552544	9.870167	4.436451
-3.043418	2.601631	9.922685	4.488969
-3.043418	2.650719	9.971070	4.537354
-3.043418	2.699806	10.015206	4.581490
-3.043418	2.748894	10.054986	4.621271
-3.043418	2.797981	10.090315	4.656600
-3.043418	2.847068	10.121108	4.687392
-3.043418	2.896156	10.147290	4.713574
-3.043418	2.945243	10.168798	4.735082
-3.043418	2.994330	10.185580	4.751865
-3.043418	3.043418	10.197597	4.763881
-3.043418	3.092505	10.204818	4.771102
-2.994330	-3.141593	10.195211	4.761495
-2.994330	-3.092505	10.192802	4.759086
-2.994330	-3.043418	10.185580	4.751865
-2.994330	-2.994330	10.173564	4.739848
-2.994330	-2.945243	10.156781	4.723066
-2.994330	-2.896156	10.135273	4.701558
-2.994330	-2.847068	10.109092	4.675376
-2.994330	-2.797981	10.078299	4.644583
-2.994330	-2.748894	10.042970	4.609254
-2.994330	-2.699806	10.003190	4.569474
-2.994330	-2.650719	9.959053	4.525338
-2.994330	-2.601631	9.910668	4.476952
-2.994330	-2.552544	9.858150	4.424434
-2.994330	-2.503457	9.801626	4.367910
-2.994330	-2.454369	9.741232	4.307516
-2.994330	-2.405282	9.677113	4.243397
-2.994330	-2.356194	9.609424	4.175709
-2.994330	-2.307107	9.538329	4.104613
-2.994330	-2.258020	9.463997	4.030282
-2.994330	-2.208932	9.386610	3.952894
-2.994330	-2.159845	9.306351	3.872636
-2.994330	-2.110758	9.223416	3.789701
-2.994330	-2.061670	9.138004	3.704289
-2.994330	-2.012583	9.050321	3.616605
-2.994330	-1.963495	8.960578	3.526862
-2.994330	-1.914408	8.868991	3.435275
-2.994330	-1.865321	8.775780	3.342064
-2.994330	-1.816233	8.681171	3.247455
-2.994330	-1.767146	8.585392	3.151676
-2.994330	-1.718058	8.488672	3.054956
-2.994330	-1.668971	8.391245	2.957529
-2.994330	-1.619884	8.293346	2.859630
-2.994330	-1.570796	8.195211	2.761495
-2.994330	-1.521709	8.097076	2.663360
-2.994330	-1.472622	7.999177	2.565461
-2.994330	-1.423534	7.901750	2.468034
-2.994330	-1.374447	7.805030	2.371314
-2.994330	-1.325359	7.709251	2.275535
-2.994330	-1.276272	7.614642	2.180926
-2.994330	-1.227185	7.521431	2.087715
-2.994330	-1.178097	7.429844	1.996128
-2.994330	-1.129010	7.340101	1.906385
-2.994330	-1.079922	7.252417	1.818702
-2.994330	-1.030835	7.167005	1.733290
-2.994330	-0.981748	7.084070	1.650355
-2.994330	-0.932660	7.003812	1.570097
-2.994330	-0.883573	6.926424	1.492709
-2.994330	-0.834486	6.852093	1.418377
-2.994330	-0.785398	6.780997	1.347282
-2.994330	-0.736311	6.713309	1.279593
-2.994330	-0.687223	6.649190	1.215474
-2.994330	-0.638136	6.588796	1.155080
-2.994330	-0.589049	6.532272	1.098556
-2.994330	-0.539961	6.479754	1.046038
-2.994330	-0.490874	6.431368	0.997653
-2.994330	-0.441786	6.387232	0.953517
-2.994330	-0.392699	6.347452	0.913736
-2.994330	-0.343612	6.312123	0.878407
-2.994330	-0.294524	6.281330	0.847614
-2.994330	-0.245437	6.255148	0.821433
-2.994330	-0.196350	6.233640	0.799925
-2.994330	-0.147262	6.216858	0.783142
-2.994330	-0.098175	6.204841	0.771126
-2.994330	-0.049087	6.197620	0.763904
-2.994330	0.000000	6.195211	0.761495
-2.994330	0.049087	6.197620	0.763904
-2.994330	0.098175	6.204841	0.771126
-2.994330	0.147262	6.216858	0.783142
-2.994330	0.196350	6.233640	0.799925
-2.994330	0.245437	6.255148	0.821433
-2.994330	0.294524	6.281330	0.847614
-2.994330	0.343612	6.312123	0.878407
-2.994330	0.392699	6.347452	0.913736
-2.994330	0.441786	6.387232	0.953517
-2.994330	0.490874	6.431368	0.997653
-2.994330	0.539961	6.479754	1.046038
-2.994330	0.589049	6.532272	1.098556
-2.994330	0.638136	6.588796	1.155080
-2.994330	0.687223	6.649190	1.215474
-2.994330	0.736311	6.713309	1.279593
-2.994330	0.785398	6.780997	1.347282
-2.994330	0.834486	6.852093	1.418377
-2.994330	0.883573	6.926424	1.492709
-2.994330	0.932660	7.003812	1.570097
-2.994330	0.981748	7.084070	1.650355
-2.994330	1.030835	7.167005	1.733290
-2.994330	1.079922	7.252417	1.818702
-2.994330	1.129010	7.340101	1.906385
-2.994330	1.178097	7.429844	1.996128
-2.994330	1.227185	7.521431	2.087715
-2.994330	1.276272	7.614642	2.180926
-2.994330	1.325359	7.709251	2.275535
-2.994330	1.374447	7.805030	2.371314
-2.994330	1.423534	7.901750	2.468034
-2.994330	1.472622	7.999177	2.565461
-2.994330	1.521709	8.097076	2.663360
-2.994330	1.570796	8.195211	2.761495
-2.994330	1.619884	8.293346	2.859630
-2.994330	1.668971	8.391245	2.957529
-2.994330	1.718058	8.488672	3.054956
-2.994330	1.767146	8.585392	3.151676
-2.994330	1.816233	8.681171	3.247455
-2.994330	1.865321	8.775780	3.342064
-2.994330	1.914408	8.868991	3.435275
-2.994330	1.963495	8.960578	3.526862
-2.994330	2.012583	9.050321	3.616605
-2.994330	2.061670	9.138004	3.704289
-2.994330	2.110758	9.223416	3.789701
-2.994330	2.159845	9.306351	3.872636
-2.994330	2.208932	9.386610	3.952894
-2.994330	2.258020	9.463997	4.030282
-2.994330	2.307107	9.538329	4.104613
-2.994330	2.356194	9.609424	4.175709
-2.994330	2.405282	9.677113	4.243397
-2.994330	2.454369	9.741232	4.307516
-2.994330	2.503457	9.801626	4.367910
-2.994330	2.552544	9.858150	4.424434
-2.994330	2.601631	9.910668	4.476952
-2.994330	2.650719	9.959053	4.525338
-2.994330	2.699806	10.003190	4.569474
-2.994330	2.748894	10.042970	4.609254
-2.994330	2.797981	10.078299	4.644583
-2.994330	2.847068	10.109092	4.675376
-2.994330	2.896156	10.135273	4.701558
-2.994330	2.945243	10.156781	4.723066
-2.994330	2.994330	10.173564	4.739848
-2.994330	3.043418	10.185580	4.751865
-2.994330	3.092505	10.192802	4.759086
-2.945243	-3.141593	10.178428	4.744713
-2.945243	-3.092505	10.176019	4.742304
-2.945243	-3.043418	10.168798	4.735082
-2.945243	-2.994330	10.156781	4.723066
-2.945243	-2.945243	10.139999	4.706283
-2.945243	-2.896156	10.118491	4.684775
-2.945243	-2.847068	10.092309	4.658593
-2.945243	-2.797981	10.061517	4.627801
-2.945243	-2.748894	10.026188	4.592472
-2.945243	-2.699806	9.986407	4.552691
-2.945243	-2.650719	9.942271	4.508555
-2.945243	-2.601631	9.893886	4.460170
-2.945243	-2.552544	9.841368	4.407652
-2.945243	-2.503457	9.784844	4.351128
-2.945243	-2.454369	9.724449	4.290734
-2.945243	-2.405282	9.660331	4.226615
-2.945243	-2.356194	9.592642	4.158926
-2.945243	-2.307107	9.521546	4.087831
-2.945243	-2.258020	9.447215	4.013499
-2.945243	-2.208932	9.369827	3.936111
-2.945243	-2.159845	9.289569	3.855853
-2.945243	-2.110758	9.206634	3.772918
-2.945243	-2.061670	9.121222	3.687506
-2.945243	-2.012583	9.033539	3.599823
-2.945243	-1.963495	8.943795	3.510080
-2.945243	-1.914408	8.852208	3.418492
-2.945243	-1.865321	8.758998	3.325282
-2.945243	-1.816233	8.664389	3.230673
-2.945243	-1.767146	8.568609	3.134893
-2.945243	-1.718058	8.471889	3.038174
-2.945243	-1.668971	8.374463	2.940747
-2.945243	-1.619884	8.276564	2.842848
-2.945243	-1.570796	8.178428	2.744713
-2.945243	-1.521709	8.080293	2.646577
-2.945243	-1.472622	7.982394	2.548678
-2.945243	-1.423534	7.884968	2.451252
-2.945243	-1.374447	7.788248	2.354532
-2.945243	-1.325359	7.692468	2.258752
-2.945243	-1.276272	7.597859	2.164143
-2.945243	-1.227185	7.504649	2.070933
-2.945243	-1.178097	7.413062	1.979346
-2.945243	-1.129010	7.323318	1.889602
-2.945243	-1.079922	7.235635	1.801919
-2.945243	-1.030835	7.150223	1.716507
-2.945243	-0.981748	7.067288	1.633572
-2.945243	-0.932660	6.987030	1.553314
-2.945243	-0.883573	6.909642	1.475926
-2.945243	-0.834486	6.835311	1.401595
-2.945243	-0.785398	6.764215	1.330499
-2.945243	-0.736311	6.696526	1.262810
-2.945243	-0.687223	6.632408	1.198692
-2.945243	-0.638136	6.572013	1.138298
-2.945243	-0.589049	6.515489	1.081773
-2.945243	-0.539961	6.462971	1.029255
-2.945243	-0.490874	6.414586	0.980870
-2.945243	-0.441786	6.370450	0.936734
-2.945243	-0.392699	6.330669	0.896954
-2.945243	-0.343612	6.295340	0.861625
-2.945243	-0.294524	6.264548	0.830832
-2.945243	-0.245437	6.238366	0.804650
-2.945243	-0.196350	6.216858	0.783142
-2.945243	-0.147262	6.200075	0.766360
-2.945243	-0.098175	6.188059	0.754343
-2.945243	-0.049087	6.180838	0.747122
-2.945243	0.000000	6.178428	0.744713
-2.945243	0.049087	6.180838	0.747122
-2.945243	0.098175	6.188059	0.754343
-2.945243	0.147262	6.200075	0.766360
-2.945243	0.196350	6.216858	0.783142
-2.945243	0.245437	6.238366	0.804650
-2.945243	0.294524	6.264548	0.830832
-2.945243	0.343612	6.295340	0.861625
-2.945243	0.392699	6.330669	0.896954
-2.945243	0.441786	6.370450	0.936734
-2.945243	0.490874	6.414586	0.980870
-2.945243	0.539961	6.462971	1.029255
-2.945243	0.589049	6.515489	1.081773
-2.945243	0.638136	6.572013	1.138298
-2.945243	0.687223	6.632408	1.198692
-2.945243	0.736311	6.696526	1.262810
-2.945243	0.785398	6.764215	1.330499
-2.945243	0.834486	6.835311	1.401595
-2.945243	0.883573	6.909642	1.475926
-2.945243	0.932660	6.987030	1.553314
-2.945243	0.981748	7.067288	1.633572
-2.945243	1.030835	7.150223	1.716507
-2.945243	1.079922	7.235635	1.801919
-2.945243	1.129010	7.323318	1.889602
-2.945243	1.178097	7.413062	1.979346
-2.945243	1.227185	7.504649	2.070933
-2.945243	1.276272	7.597859	2.164143
-2.945243	1.325359	7.692468	2.258752
-2.945243	1.374447	7.788248	2.354532
-2.945243	1.423534	7.884968	2.451252
-2.945243	1.472622	7.982394	2.548678
-2.945243	1.521709	8.080293	2.646577
-2.945243	1.570796	8.178428	2.744713
-2.945243	1.619884	8.276564	2.842848
-2.945243	1.668971	8.374463	2.940747
-2.945243	1.718058	8.471889	3.038174
-2.945243	1.767146	8.568609	3.134893
-2.945243	1.816233	8.664389	3.230673
-2.945243	1.865321	8.758998	3.325282
-2.945243	1.914408	8.852208	3.418492
-2.945243	1.963495	8.943795	3.510080
-2.945243	2.012583	9.033539	3.599823
-2.945243	2.061670	9.121222	3.687506
-2.945243	2.110758	9.206634	3.772918
-2.945243	2.159845	9.289569	3.855853
-2.945243	2.208932	9.369827	3.936111
-2.945243	2.258020	9.447215	4.013499
-2.945243	2.307107	9.521546	4.087831
-2.945243	2.356194	9.592642	4.158926
-2.945243	2.405282	9.660331	4.226615
-2.945243	2.454369	9.724449	4.290734
-2.945243	2.503457	9.784844	4.351128
-2.945243	2.552544	9.841368	4.407652
-2.945243	2.601631	9.893886	4.460170
-2.945243	2.650719	9.942271	4.508555
-2.945243	2.699806	9.986407	4.552691
-2.945243	2.748894	10.026188	4.592472
-2.945243	2.797981	10.061517	4.627801
-2.945243	2.847068	10.092309	4.658593
-2.945243	2.896156	10.118491	4.684775
-2.945243	2.945243	10.139999	4.706283
-2.945243	2.994330	10.156781	4.723066
-2.945243	3.043418	10.168798	4.735082
-2.945243	3.092505	10.176019	4.742304
-2.896156	-3.141593	10.156920	4.723205
-2.896156	-3.092505	10.154511	4.720796
-2.896156	-3.043418	10.147290	4.713574
-2.896156	-2.994330	10.135273	4.701558
-2.896156	-2.945243	10.118491	4.684775
-2.896156	-2.896156	10.096983	4.663267
-2.896156	-2.847068	10.070801	4.637085
-2.896156	-2.797981	10.040009	4.606293
-2.896156	-2.748894	10.004679	4.570964
