path	energy1	energy2	mu
2100	2.852007	12.339443	9.752000
2101	2.852839	12.338611	9.752000
2102	2.855334	12.336116	9.752000
2103	2.859489	12.331961	9.752000
2104	2.865297	12.326153	9.752000
2105	2.872751	12.318699	9.752000
2106	2.881840	12.309610	9.752000
2107	2.892550	12.298900	9.752000
2108	2.904868	12.286582	9.752000
2109	2.918774	12.272676	9.752000
2110	2.934250	12.257200	9.752000
2111	2.951273	12.240177	9.752000
2112	2.969818	12.221632	9.752000
2113	2.989860	12.201590	9.752000
2114	3.011368	12.180082	9.752000
2115	3.034312	12.157138	9.752000
2116	3.058659	12.132791	9.752000
2117	3.084372	12.107078	9.752000
2118	3.111414	12.080036	9.752000
2119	3.139745	12.051705	9.752000
2120	3.169323	12.022127	9.752000
2121	3.200104	11.991346	9.752000
2122	3.232042	11.959408	9.752000
2123	3.265088	11.926362	9.752000
2124	3.299192	11.892258	9.752000
2125	3.334303	11.857147	9.752000
2126	3.370366	11.821084	9.752000
2127	3.407325	11.784125	9.752000
2128	3.445123	11.746327	9.752000
2129	3.483701	11.707749	9.752000
2130	3.522997	11.668453	9.752000
2131	3.562949	11.628501	9.752000
2132	3.603492	11.587958	9.752000
2133	3.644562	11.546888	9.752000
2134	3.686091	11.505359	9.752000
2135	3.728010	11.463440	9.752000
2136	3.770251	11.421199	9.752000
2137	3.812743	11.378707	9.752000
2138	3.855414	11.336036	9.752000
2139	3.898193	11.293257	9.752000
2140	3.941007	11.250443	9.752000
2141	3.983781	11.207669	9.752000
2142	4.026443	11.165007	9.752000
2143	4.068920	11.122530	9.752000
2144	4.111136	11.080314	9.752000
2145	4.153019	11.038431	9.752000
2146	4.194495	10.996955	9.752000
2147	4.235493	10.955957	9.752000
2148	4.275942	10.915508	9.752000
2149	4.315771	10.875679	9.752000
2150	4.354913	10.836537	9.752000
2151	4.393300	10.798150	9.752000
2152	4.430869	10.760581	9.752000
2153	4.467559	10.723891	9.752000
2154	4.503310	10.688140	9.752000
2155	4.538066	10.653384	9.752000
2156	4.571777	10.619673	9.752000
2157	4.604393	10.587057	9.752000
2158	4.635872	10.555578	9.752000
2159	4.666172	10.525278	9.752000
2160	4.695260	10.496190	9.752000
2161	4.723107	10.468343	9.752000
2162	4.749687	10.441763	9.752000
2163	4.774983	10.416467	9.752000
2164	4.798980	10.392470	9.752000
2165	4.821672	10.369778	9.752000
2166	4.843057	10.348393	9.752000
2167	4.863139	10.328311	9.752000
2168	4.881928	10.309522	9.752000
2169	4.899441	10.292009	9.752000
2170	4.915697	10.275753	9.752000
2171	4.930724	10.260726	9.752000
2172	4.944554	10.246896	9.752000
2173	4.957221	10.234229	9.752000
2174	4.968767	10.222683	9.752000
2175	4.979237	10.212213	9.752000
2176	4.988677	10.202773	9.752000
2177	4.997140	10.194310	9.752000
2178	5.004679	10.186771	9.752000
2179	5.011348	10.180102	9.752000
2180	5.017206	10.174244	9.752000
2181	5.022309	10.169141	9.752000
2182	5.026717	10.164733	9.752000
2183	5.030489	10.160961	9.752000
2184	5.033682	10.157768	9.752000
2185	5.036353	10.155097	9.752000
2186	5.038559	10.152891	9.752000
2187	5.040354	10.151096	9.752000
2188	5.041789	10.149661	9.752000
2189	5.042914	10.148536	9.752000
2190	5.043775	10.147675	9.752000
2191	5.044417	10.147033	9.752000
2192	5.044879	10.146571	9.752000
2193	5.045199	10.146251	9.752000
2194	5.045407	10.146043	9.752000
2195	5.045535	10.145915	9.752000
2196	5.045605	10.145845	9.752000
2197	5.045638	10.145812	9.752000
2198	5.045650	10.145800	9.752000
2199	5.045653	10.145797	9.752000
2200	5.045653	10.145797	9.752000
2201	5.045653	10.145797	9.752000
2202	5.045650	10.145800	9.752000
2203	5.045638	10.145812	9.752000
2204	5.045605	10.145845	9.752000
2205	5.045535	10.145915	9.752000
2206	5.045407	10.146043	9.752000
2207	5.045199	10.146251	9.752000
2208	5.044879	10.146571	9.752000
2209	5.044417	10.147033	9.752000
2210	5.043775	10.147675	9.752000
2211	5.042914	10.148536	9.752000
2212	5.041789	10.149661	9.752000
2213	5.040354	10.151096	9.752000
2214	5.038559	10.152891	9.752000
2215	5.036353	10.155097	9.752000
2216	5.033682	10.157768	9.752000
2217	5.030489	10.160961	9.752000
2218	5.026717	10.164733	9.752000
2219	5.022309	10.169141	9.752000
2220	5.017206	10.174244	9.752000
2221	5.011348	10.180102	9.752000
2222	5.004679	10.186771	9.752000
2223	4.997140	10.194310	9.752000
2224	4.988677	10.202773	9.752000
2225	4.979237	10.212213	9.752000
2226	4.968767	10.222683	9.752000
2227	4.957221	10.234229	9.752000
2228	4.944554	10.246896	9.752000
2229	4.930724	10.260726	9.752000
2230	4.915697	10.275753	9.752000
2231	4.899441	10.292009	9.752000
