path	fm energy1	fm energy2	fm_ energy1	fm_ energy2	afm energy1	afm energy2
57	4.080052	-0.603795	5.126805	0.442958	-0.505636	5.028647
58	4.031590	-0.555332	5.078343	0.491421	-0.464743	4.987753
59	3.982950	-0.506693	5.029703	0.540060	-0.423954	4.946964
60	3.934163	-0.457906	4.980916	0.588847	-0.383307	4.906317
61	3.885258	-0.409000	4.932011	0.637752	-0.342843	4.865853
62	3.836264	-0.360007	4.883017	0.686746	-0.302600	4.825611
63	3.787211	-0.310954	4.833964	0.735799	-0.262619	4.785630
64	3.738129	-0.261871	4.784882	0.784882	-0.222940	4.745950
65	3.689046	-0.212789	4.735799	0.833964	-0.183601	4.706611
66	3.639993	-0.163736	4.686746	0.883017	-0.144644	4.667654
67	3.591000	-0.114742	4.637752	0.932011	-0.106109	4.629119
68	3.542094	-0.065837	4.588847	0.980916	-0.068035	4.591045
69	3.493307	-0.017050	4.540060	1.029703	-0.030463	4.553473
70	3.444668	0.031590	4.491421	1.078343	0.006568	4.516442
71	3.396205	0.080052	4.442958	1.126805	0.043019	4.479992
72	3.347948	0.128309	4.394701	1.175062	0.078850	4.444160
73	3.299926	0.176331	4.346679	1.223084	0.114024	4.408987
74	3.252168	0.224089	4.298921	1.270842	0.148502	4.374508
75	3.204703	0.271554	4.251456	1.318307	0.182249	4.340761
76	3.157559	0.318698	4.204312	1.365451	0.215228	4.307782
77	3.110765	0.365492	4.157518	1.412245	0.247406	4.275604
78	3.064349	0.411908	4.111102	1.458661	0.278748	4.244262
79	3.018339	0.457919	4.065092	1.504672	0.309224	4.213787
80	2.972762	0.503496	4.019515	1.550248	0.338803	4.184207
81	2.927646	0.548611	3.974399	1.595364	0.367457	4.155553
82	2.883018	0.593239	3.929771	1.639992	0.395162	4.127849
83	2.838906	0.637351	3.885659	1.684104	0.421892	4.101118
84	2.795335	0.680922	3.842088	1.727675	0.447628	4.075382
85	2.752332	0.723925	3.799085	1.770678	0.472351	4.050660
86	2.709923	0.766334	3.756676	1.813087	0.496045	4.026965
87	2.668133	0.808124	3.714886	1.854877	0.518699	4.004312
88	2.626988	0.849269	3.673741	1.896022	0.540303	3.982707
89	2.586512	0.889745	3.633265	1.936498	0.560852	3.962158
90	2.546730	0.929527	3.593483	1.976280	0.580344	3.942666
91	2.507665	0.968592	3.554418	2.015345	0.598781	3.924229
92	2.469342	1.006915	3.516095	2.053668	0.616167	3.906843
93	2.431783	1.044474	3.478536	2.091227	0.632511	3.890499
94	2.395011	1.081247	3.441764	2.128000	0.647826	3.875184
95	2.359048	1.117210	3.405801	2.163963	0.662129	3.860882
96	2.323915	1.152342	3.370668	2.199095	0.675437	3.847573
97	2.289634	1.186623	3.336387	2.233376	0.687776	3.835234
98	2.256226	1.220031	3.302979	2.266784	0.699170	3.823840
99	2.223711	1.252546	3.270464	2.299299	0.709650	3.813361
100	2.192108	1.284150	3.238861	2.330902	0.719246	3.803764
101	2.161436	1.314822	3.208189	2.361574	0.727995	3.795016
102	2.131714	1.344544	3.178467	2.391297	0.735932	3.787079
103	2.102959	1.373298	3.149712	2.420051	0.743096	3.779914
104	2.075189	1.401068	3.121942	2.447821	0.749528	3.773482
105	2.048422	1.427836	3.095174	2.474589	0.755269	3.767741
106	2.022671	1.453586	3.069424	2.500339	0.760362	3.762648
107	1.997955	1.478303	3.044708	2.525056	0.764851	3.758160
108	1.974286	1.501971	3.021039	2.548724	0.768778	3.754233
109	1.951680	1.524577	2.998433	2.571330	0.772187	3.750824
110	1.930150	1.546107	2.976903	2.592860	0.775121	3.747889
111	1.909709	1.566548	2.956462	2.613301	0.777623	3.745387
112	1.890370	1.585888	2.937123	2.632641	0.779735	3.743275
113	1.872143	1.604114	2.918896	2.650867	0.781497	3.741514
114	1.855041	1.621217	2.901793	2.667970	0.782947	3.740063
115	1.839072	1.637185	2.885825	2.683938	0.784124	3.738886
116	1.824248	1.652009	2.871001	2.698762	0.785063	3.737947
117	1.810577	1.665681	2.857329	2.712434	0.785797	3.737213
118	1.798066	1.678191	2.844819	2.724944	0.786358	3.736652
119	1.786724	1.689533	2.833477	2.736286	0.786776	3.736235
120	1.776558	1.699699	2.823311	2.746452	0.787076	3.735935
121	1.767573	1.708684	2.814326	2.755437	0.787283	3.735728
122	1.759776	1.716482	2.806529	2.763235	0.787418	3.735593
123	1.753170	1.723088	2.799923	2.769841	0.787500	3.735510
124	1.747759	1.728498	2.794512	2.775251	0.787545	3.735465
125	1.743548	1.732710	2.790301	2.779463	0.787567	3.735444
126	1.740538	1.735720	2.787291	2.782473	0.787575	3.735436
127	1.738731	1.737526	2.785484	2.784279	0.787576	3.735434
128	1.738129	1.738129	2.784882	2.784882	0.787577	3.735434
129	1.737526	1.738731	2.784279	2.785484	0.787576	3.735434
130	1.740538	1.735720	2.782473	2.787291	0.787575	3.735436
131	1.732710	1.743548	2.779463	2.790301	0.787567	3.735444
132	1.747759	1.728498	2.794512	2.775251	0.787545	3.735465
133	1.723088	1.753170	2.769841	2.799923	0.787500	3.735510
134	1.716482	1.759776	2.763235	2.806529	0.787418	3.735593
135	1.708684	1.767573	2.814326	2.755437	0.787283	3.735728
136	1.776558	1.699699	2.823311	2.746452	0.787076	3.735935
137	1.689533	1.786724	2.833477	2.736286	0.786776	3.736235
138	1.798066	1.678191	2.844819	2.724944	0.786358	3.736652
139	1.810577	1.665681	2.857329	2.712434	0.785797	3.737213
140	1.652009	1.824248	2.698762	2.871001	0.785063	3.737947
141	1.839072	1.637185	2.885825	2.683938	0.784124	3.738886
142	1.855041	1.621217	2.901793	2.667970	0.782947	3.740063
143	1.872143	1.604114	2.918896	2.650867	0.781497	3.741514
144	1.890370	1.585888	2.937123	2.632641	0.779735	3.743275
145	1.566548	1.909709	2.956462	2.613301	0.777623	3.745387
146	1.546107	1.930150	2.976903	2.592860	0.775121	3.747889
147	1.524577	1.951680	2.571330	2.998433	0.772187	3.750824
148	1.501971	1.974286	3.021039	2.548724	0.768778	3.754233
149	1.997955	1.478303	3.044708	2.525056	0.764851	3.758160
150	1.453586	2.022671	2.500339	3.069424	0.760362	3.762648
151	2.048422	1.427836	3.095174	2.474589	0.755269	3.767741
152	1.401068	2.075189	3.121942	2.447821	0.749528	3.773482
153	1.373298	2.102959	2.420051	3.149712	0.743096	3.779914
154	1.344544	2.131714	2.391297	3.178467	0.735932	3.787079
155	1.314822	2.161436	2.361574	3.208189	0.727995	3.795016
156	1.284150	2.192108	2.330902	3.238861	0.719246	3.803764
157	2.223711	1.252546	3.270464	2.299299	0.709650	3.813361
158	2.256226	1.220031	3.302979	2.266784	0.699170	3.823840
159	2.289634	1.186623	3.336387	2.233376	0.687776	3.835234
160	2.323915	1.152342	3.370668	2.199095	0.675437	3.847573
161	2.359048	1.117210	2.163963	3.405801	0.662129	3.860882
162	2.395011	1.081247	2.128000	3.441764	0.647826	3.875184
163	2.431783	1.044474	3.478536	2.091227	0.632511	3.890499
164	1.006915	2.469342	2.053668	3.516095	0.616167	3.906843
165	2.507665	0.968592	3.554418	2.015345	0.598781	3.924229
166	0.929527	2.546730	3.593483	1.976280	0.580344	3.942666
167	0.889745	2.586512	1.936498	3.633265	0.560852	3.962158
168	0.849269	2.626988	3.673741	1.896022	0.540303	3.982707
169	0.808124	2.668133	1.854877	3.714886	0.518699	4.004312
170	2.709923	0.766334	3.756676	1.813087	0.496045	4.026965
171	2.752332	0.723925	3.799085	1.770678	0.472351	4.050660
172	2.795335	0.680922	3.842088	1.727675	0.447628	4.075382
173	2.838906	0.637351	3.885659	1.684104	0.421892	4.101118
174	2.883018	0.593239	3.929771	1.639992	0.395162	4.127849
175	2.927646	0.548611	3.974399	1.595364	0.367457	4.155553
176	2.972762	0.503496	4.019515	1.550248	0.338803	4.184207
177	0.457919	3.018339	1.504672	4.065092	0.309224	4.213787
178	0.411908	3.064349	4.111102	1.458661	0.278748	4.244262
179	3.110765	0.365492	4.157518	1.412245	0.247406	4.275604
180	3.157559	0.318698	4.204312	1.365451	0.215228	4.307782
181	3.204703	0.271554	4.251456	1.318307	0.182249	4.340761
182	3.252168	0.224089	4.298921	1.270842	0.148502	4.374508
183	0.176331	3.299926	1.223084	4.346679	0.114024	4.408987
184	3.347948	0.128309	4.394701	1.175062	0.078850	4.444160
185	3.396205	0.080052	4.442958	1.126805	0.043019	4.479992
186	3.444668	0.031590	4.491421	1.078343	0.006568	4.516442
187	-0.017050	3.493307	1.029703	4.540060	-0.030463	4.553473
188	-0.065837	3.542094	4.588847	0.980916	-0.068035	4.591045
189	-0.114742	3.591000	0.932011	4.637752	-0.106109	4.629119
190	-0.163736	3.639993	0.883017	4.686746	-0.144644	4.667654
191	-0.212789	3.689046	0.833964	4.735799	-0.183601	4.706611
192	3.738129	-0.261871	4.784882	0.784882	-0.222940	4.745950
193	3.787211	-0.310954	4.833964	0.735799	-0.262619	4.785630
194	3.836264	-0.360007	0.686746	4.883017	-0.302600	4.825611
195	-0.409000	3.885258	0.637752	4.932011	-0.342843	4.865853
196	-0.457906	3.934163	4.980916	0.588847	-0.383307	4.906317
197	3.982950	-0.506693	5.029703	0.540060	-0.423954	4.946964
198	4.031590	-0.555332	0.491421	5.078343	-0.464743	4.987753
199	4.080052	-0.603795	5.126805	0.442958	-0.505636	5.028647
200	4.128309	-0.652052	5.175062	0.394701	-0.546595	5.069606
201	-0.700074	4.176331	0.346679	5.223084	-0.587582	5.110592
202	-0.747832	4.224089	0.298921	5.270842	-0.628558	5.151568
203	4.271554	-0.795297	5.318307	0.251456	-0.669486	5.192496
204	4.318698	-0.842441	5.365451	0.204312	-0.710330	5.233340
205	-0.889235	4.365492	0.157518	5.412245	-0.751053	5.274063
206	4.411908	-0.935651	5.458661	0.111102	-0.791618	5.314629
207	4.457919	-0.981661	0.065092	5.504672	-0.831992	5.355002
208	4.503496	-1.027238	5.550248	0.019515	-0.872138	5.395148
209	4.548611	-1.072354	5.595364	-0.025601	-0.912023	5.435033
210	4.593239	-1.116982	5.639992	-0.070229	-0.951612	5.474622
211	-1.161094	4.637351	-0.114341	5.684104	-0.990872	5.513882
212	-1.204665	4.680922	-0.157912	5.727675	-1.029771	5.552781
213	4.723925	-1.247668	5.770678	-0.200915	-1.068276	5.591287
214	4.766334	-1.290077	5.813087	-0.243324	-1.106357	5.629367
215	4.808124	-1.331867	5.854877	-0.285114	-1.143981	5.666991
216	4.849269	-1.373012	5.896022	-0.326259	-1.181119	5.704129
217	4.889745	-1.413488	5.936498	-0.366735	-1.217741	5.740751
218	4.929527	-1.453270	5.976280	-0.406517	-1.253817	5.776827
219	-1.492335	4.968592	-0.445582	6.015345	-1.289320	5.812330
220	-1.530658	5.006915	-0.483905	6.053668	-1.324221	5.847231
221	5.044474	-1.568217	6.091227	-0.521464	-1.358493	5.881503
222	5.081247	-1.604989	6.128000	-0.558236	-1.392110	5.915120
223	5.117210	-1.640952	-0.594199	6.163963	-1.425045	5.948056
224	5.152342	-1.676085	6.199095	-0.629332	-1.457274	5.980284
225	5.186623	-1.710366	6.233376	-0.663613	-1.488772	6.011782
226	-1.743774	5.220031	6.266784	-0.697021	-1.519514	6.042525
227	-1.776289	5.252546	-0.729536	6.299299	-1.549479	6.072489
228	5.284150	-1.807892	6.330902	-0.761139	-1.578642	6.101652
229	5.314822	-1.838564	6.361574	-0.791811	-1.606983	6.129993
230	-1.868286	5.344544	-0.821533	6.391297	-1.634479	6.157490
231	-1.897041	5.373298	-0.850288	6.420051	-1.661112	6.184122
232	-1.924811	5.401068	-0.878058	6.447821	-1.686860	6.209870
233	-1.951578	5.427836	-0.904826	6.474589	-1.711706	6.234716
234	5.453586	-1.977329	6.500339	-0.930576	-1.735630	6.258640
235	5.478303	-2.002045	6.525056	-0.955292	-1.758615	6.281625
236	5.501971	-2.025714	6.548724	-0.978961	-1.780645	6.303655
237	-2.048320	5.524577	-1.001567	6.571330	-1.801703	6.324713
238	-2.069850	5.546107	-1.023097	6.592860	-1.821774	6.344784
239	-2.090291	5.566548	6.613301	-1.043538	-1.840843	6.363853
240	5.585888	-2.109630	6.632641	-1.062877	-1.858897	6.381907
241	5.604114	-2.127857	6.650867	-1.081104	-1.875923	6.398933
242	-2.144959	5.621217	-1.098207	6.667970	-1.891908	6.414918
243	5.637185	-2.160928	6.683938	-1.114175	-1.906841	6.429851
244	5.652009	-2.175752	6.698762	-1.128999	-1.920710	6.443721
245	-2.189423	5.665681	6.712434	-1.142671	-1.933508	6.456518
246	5.678191	-2.201934	6.724944	-1.155181	-1.945223	6.468233
247	-2.213276	5.689533	-1.166523	6.736286	-1.955847	6.478857
248	5.699699	-2.223442	6.746452	-1.176689	-1.965374	6.488384
249	-2.232427	5.708684	-1.185674	6.755437	-1.973796	6.496806
250	-2.240224	5.716482	-1.193471	6.763235	-1.981107	6.504117
251	-2.246830	5.723088	6.769841	-1.200077	-1.987302	6.510312
252	-2.252241	5.728498	-1.205488	6.775251	-1.992377	6.515387
253	5.732710	-2.256452	6.779463	-1.209699	-1.996328	6.519338
254	5.735720	-2.259462	6.782473	-1.212709	-1.999152	6.522162
255	5.737526	-2.261269	6.784279	-1.214516	-2.000847	6.523857
256	5.737827	-2.261570	6.784580	-1.214817	-2.001130	6.524140
257	-2.260366	5.736623	-1.213613	6.783376	-1.999999	6.523010
258	5.733010	-2.256752	6.779763	-1.209999	-1.996609	6.519620
259	-2.250733	5.726990	-1.203980	6.773743	-1.990962	6.513973
260	5.718568	-2.242311	-1.195558	6.765321	-1.983063	6.506074
261	-2.231491	5.707748	-1.184738	6.754501	-1.972918	6.495929
262	-2.218279	5.694537	-1.171527	6.741290	-1.960536	6.483546
263	-2.202685	5.678942	6.725695	-1.155932	-1.945926	6.468936
264	5.660974	-2.184717	6.707727	-1.137964	-1.929101	6.452112
265	-2.164386	5.640643	-1.117633	6.687396	-1.910076	6.433086
266	5.617962	-2.141704	6.664714	-1.094951	-1.888865	6.411875
267	-2.116685	5.592943	-1.069932	6.639696	-1.865486	6.388496
268	-2.089344	5.565602	6.612355	-1.042592	-1.839960	6.362970
269	5.535955	-2.059698	6.582708	-1.012945	-1.812308	6.335318
270	5.504021	-2.027764	6.550774	-0.981011	-1.782554	6.305564
271	5.469819	-1.993562	6.516572	-0.946809	-1.750723	6.273734
272	-1.957111	5.433369	-0.910358	6.480121	-1.716844	6.239854
273	5.394692	-1.918435	6.441445	-0.871682	-1.680946	6.203957
274	5.353814	-1.877556	6.400566	-0.830803	-1.643062	6.166072
275	-1.834500	5.310757	-0.787747	6.357510	-1.603225	6.126235
276	5.265548	-1.789291	6.312301	-0.742538	-1.561472	6.084482
277	5.218215	-1.741957	-0.695204	6.264967	-1.517842	6.040852
278	-1.692527	5.168785	-0.645775	6.215538	-1.472376	5.995386
279	-1.641031	5.117288	-0.594278	6.164041	-1.425117	5.948128
280	5.063757	-1.587499	-0.540746	6.110510	-1.376113	5.899123
281	-1.531964	5.008222	-0.485211	6.054975	-1.325412	5.848422
282	-1.474460	4.950717	-0.427707	5.997470	-1.273065	5.796076
283	-1.415020	4.891277	5.938030	-0.368267	-1.219128	5.742139
284	4.829938	-1.353680	5.876691	-0.306927	-1.163659	5.686669
285	-1.290479	4.766736	5.813489	-0.243726	-1.106718	5.629728
286	4.701710	-1.225453	5.748463	-0.178700	-1.048371	5.571381
287	4.634899	-1.158642	-0.111889	5.681652	-0.988686	5.511696
288	4.566343	-1.090085	5.613096	-0.043333	-0.927736	5.450746
289	4.496083	-1.019826	5.542836	0.026927	-0.865599	5.388609
290	4.424162	-0.947905	5.470915	0.098848	-0.802355	5.325366
291	-0.874366	4.350623	0.172387	5.397376	-0.738094	5.261104
292	4.275511	-0.799253	0.247500	5.322264	-0.672907	5.195917
293	-0.722612	4.198870	5.245623	0.324141	-0.606894	5.129904
294	4.120746	-0.644489	5.167499	0.402264	-0.540161	5.063171
295	4.041188	-0.564931	5.087941	0.481822	-0.472822	4.995833
296	3.960242	-0.483985	5.006995	0.562768	-0.405001	4.928011
297	3.877958	-0.401701	4.924711	0.645052	-0.336828	4.859838
298	3.794385	-0.318127	4.841138	0.728625	-0.268446	4.791457
299	-0.233316	3.709573	4.756326	0.813437	-0.200010	4.723020
300	-0.147316	3.623574	4.670327	0.899437	-0.131687	4.654697
301	-0.060181	3.536439	0.986572	4.583191	-0.063658	4.586668
302	0.028037	3.448220	4.494973	1.074790	0.003878	4.519132
303	0.117285	3.358972	1.164038	4.405725	0.070707	4.452304
304	3.268747	0.207510	4.315500	1.254263	0.136591	4.386419
305	3.177600	0.298657	1.345410	4.224353	0.201276	4.321734
306	0.390671	3.085587	1.437424	4.132340	0.264480	4.258530
307	2.992761	0.483496	4.039514	1.530249	0.325900	4.197110
308	2.899180	0.577077	3.945933	1.623830	0.385204	4.137806
309	2.804899	0.671358	3.851652	1.718111	0.442037	4.080973
310	2.709976	0.766281	3.756729	1.813034	0.496016	4.026995
311	0.861790	2.614468	1.908543	3.661221	0.546735	3.976275
312	0.957826	2.518431	3.565184	2.004579	0.593771	3.929239
313	2.421925	1.054333	2.101086	3.468678	0.636684	3.886326
314	2.325006	1.151251	3.371759	2.198004	0.675034	3.847976
315	1.248523	2.227734	2.295276	3.274487	0.708386	3.814624
316	1.346090	2.130168	2.392843	3.176921	0.736330	3.786680
317	2.032365	1.443893	3.079118	2.490645	0.758495	3.764515
318	1.541873	1.934385	2.588626	2.981138	0.774568	3.748442
319	1.639971	1.836286	2.686724	2.883039	0.784312	3.738698
320	1.738129	1.738129	2.784882	2.784882	0.787577	3.735434
321	1.639971	1.836286	2.686724	2.883039	0.784312	3.738698
322	1.541873	1.934385	2.588626	2.981138	0.774568	3.748442
323	2.032365	1.443893	3.079118	2.490645	0.758495	3.764515
324	1.346090	2.130168	2.392843	3.176921	0.736330	3.786680
325	1.248523	2.227734	2.295276	3.274487	0.708386	3.814624
326	2.325006	1.151251	3.371759	2.198004	0.675034	3.847976
327	1.054333	2.421925	2.101086	3.468678	0.636684	3.886326
328	0.957826	2.518431	2.004579	3.565184	0.593771	3.929239
329	2.614468	0.861790	3.661221	1.908543	0.546735	3.976275
330	2.709976	0.766281	3.756729	1.813034	0.496016	4.026995
331	0.671358	2.804899	1.718111	3.851652	0.442037	4.080973
332	2.899180	0.577077	3.945933	1.623830	0.385204	4.137806
333	2.992761	0.483496	4.039514	1.530249	0.325900	4.197110
334	3.085587	0.390671	1.437424	4.132340	0.264480	4.258530
335	3.177600	0.298657	4.224353	1.345410	0.201276	4.321734
336	0.207510	3.268747	1.254263	4.315500	0.136591	4.386419
337	3.358972	0.117285	4.405725	1.164038	0.070707	4.452304
338	3.448220	0.028037	4.494973	1.074790	0.003878	4.519132
339	3.536439	-0.060181	4.583191	0.986572	-0.063658	4.586668
340	-0.147316	3.623574	4.670327	0.899437	-0.131687	4.654697
341	-0.233316	3.709573	4.756326	0.813437	-0.200010	4.723020
342	-0.318127	3.794385	0.728625	4.841138	-0.268446	4.791457
343	3.877958	-0.401701	4.924711	0.645052	-0.336828	4.859838
344	3.960242	-0.483985	5.006995	0.562768	-0.405001	4.928011
345	4.041188	-0.564931	5.087941	0.481822	-0.472822	4.995833
346	4.120746	-0.644489	5.167499	0.402264	-0.540161	5.063171
347	4.198870	-0.722612	0.324141	5.245623	-0.606894	5.129904
348	4.275511	-0.799253	0.247500	5.322264	-0.672907	5.195917
349	4.350623	-0.874366	5.397376	0.172387	-0.738094	5.261104
350	4.424162	-0.947905	5.470915	0.098848	-0.802355	5.325366
351	4.496083	-1.019826	5.542836	0.026927	-0.865599	5.388609
352	4.566343	-1.090085	5.613096	-0.043333	-0.927736	5.450746
353	4.634899	-1.158642	-0.111889	5.681652	-0.988686	5.511696
354	-1.225453	4.701710	-0.178700	5.748463	-1.048371	5.571381
355	4.766736	-1.290479	-0.243726	5.813489	-1.106718	5.629728
356	4.829938	-1.353680	5.876691	-0.306927	-1.163659	5.686669
357	-1.415020	4.891277	5.938030	-0.368267	-1.219128	5.742139
358	-1.474460	4.950717	5.997470	-0.427707	-1.273065	5.796076
359	-1.531964	5.008222	6.054975	-0.485211	-1.325412	5.848422
360	5.063757	-1.587499	-0.540746	6.110510	-1.376113	5.899123
361	5.117288	-1.641031	6.164041	-0.594278	-1.425117	5.948128
362	5.168785	-1.692527	6.215538	-0.645775	-1.472376	5.995386
363	5.218215	-1.741957	6.264967	-0.695204	-1.517842	6.040852
364	-1.789291	5.265548	6.312301	-0.742538	-1.561472	6.084482
365	-1.834500	5.310757	-0.787747	6.357510	-1.603225	6.126235
366	-1.877556	5.353814	-0.830803	6.400566	-1.643062	6.166072
367	-1.918435	5.394692	-0.871682	6.441445	-1.680946	6.203957
368	-1.957111	5.433369	6.480121	-0.910358	-1.716844	6.239854
369	-1.993562	5.469819	-0.946809	6.516572	-1.750723	6.273734
370	-2.027764	5.504021	-0.981011	6.550774	-1.782554	6.305564
371	-2.059698	5.535955	6.582708	-1.012945	-1.812308	6.335318
372	5.565602	-2.089344	6.612355	-1.042592	-1.839960	6.362970
373	5.592943	-2.116685	6.639696	-1.069932	-1.865486	6.388496
374	5.617962	-2.141704	-1.094951	6.664714	-1.888865	6.411875
375	-2.164386	5.640643	-1.117633	6.687396	-1.910076	6.433086
376	5.660974	-2.184717	-1.137964	6.707727	-1.929101	6.452112
377	5.678942	-2.202685	6.725695	-1.155932	-1.945926	6.468936
378	5.694537	-2.218279	6.741290	-1.171527	-1.960536	6.483546
379	5.707748	-2.231491	6.754501	-1.184738	-1.972918	6.495929
380	-2.242311	5.718568	-1.195558	6.765321	-1.983063	6.506074
381	-2.250733	5.726990	-1.203980	6.773743	-1.990962	6.513973
382	-2.256752	5.733010	-1.209999	6.779763	-1.996609	6.519620
383	5.736623	-2.260366	-1.213613	6.783376	-1.999999	6.523010
