path	energy1	energy2	mu
0	2.091148	10.701652	7.847000
1	2.092064	10.700736	7.847000
2	2.094814	10.697986	7.847000
3	2.099393	10.693407	7.847000
4	2.105796	10.687004	7.847000
5	2.114015	10.678785	7.847000
6	2.124041	10.668759	7.847000
7	2.135862	10.656938	7.847000
8	2.149463	10.643337	7.847000
9	2.164828	10.627972	7.847000
10	2.181939	10.610861	7.847000
11	2.200775	10.592025	7.847000
12	2.221313	10.571487	7.847000
13	2.243530	10.549270	7.847000
14	2.267397	10.525403	7.847000
15	2.292887	10.499913	7.847000
16	2.319967	10.472833	7.847000
17	2.348605	10.444195	7.847000
18	2.378766	10.414034	7.847000
19	2.410413	10.382387	7.847000
20	2.443506	10.349294	7.847000
21	2.478005	10.314795	7.847000
22	2.513866	10.278934	7.847000
23	2.551045	10.241755	7.847000
24	2.589495	10.203305	7.847000
25	2.629166	10.163634	7.847000
26	2.670008	10.122792	7.847000
27	2.711970	10.080830	7.847000
28	2.754995	10.037805	7.847000
29	2.799029	9.993771	7.847000
30	2.844014	9.948786	7.847000
31	2.889889	9.902911	7.847000
32	2.936595	9.856205	7.847000
33	2.984066	9.808734	7.847000
34	3.032240	9.760560	7.847000
35	3.081049	9.711751	7.847000
36	3.130426	9.662374	7.847000
37	3.180302	9.612498	7.847000
38	3.230605	9.562195	7.847000
39	3.281264	9.511536	7.847000
40	3.332203	9.460597	7.847000
41	3.383350	9.409450	7.847000
42	3.434626	9.358174	7.847000
43	3.485955	9.306845	7.847000
44	3.537257	9.255543	7.847000
45	3.588454	9.204346	7.847000
46	3.639464	9.153336	7.847000
47	3.690205	9.102595	7.847000
48	3.740596	9.052204	7.847000
49	3.790554	9.002246	7.847000
50	3.839997	8.952803	7.847000
51	3.888840	8.903960	7.847000
52	3.937001	8.855799	7.847000
53	3.984397	8.808403	7.847000
54	4.030947	8.761853	7.847000
55	4.076570	8.716230	7.847000
56	4.121187	8.671613	7.847000
57	4.164719	8.628081	7.847000
58	4.207093	8.585707	7.847000
59	4.248235	8.544565	7.847000
60	4.288076	8.504724	7.847000
61	4.326553	8.466247	7.847000
62	4.363603	8.429197	7.847000
63	4.399172	8.393628	7.847000
64	4.433210	8.359590	7.847000
65	4.465674	8.327126	7.847000
66	4.496528	8.296272	7.847000
67	4.525742	8.267058	7.847000
68	4.553298	8.239502	7.847000
69	4.579182	8.213618	7.847000
70	4.603391	8.189409	7.847000
71	4.625931	8.166869	7.847000
72	4.646816	8.145984	7.847000
73	4.666071	8.126729	7.847000
74	4.683729	8.109071	7.847000
75	4.699832	8.092968	7.847000
76	4.714428	8.078372	7.847000
77	4.727575	8.065225	7.847000
78	4.739338	8.053462	7.847000
79	4.749786	8.043014	7.847000
80	4.758995	8.033805	7.847000
81	4.767043	8.025757	7.847000
82	4.774015	8.018785	7.847000
83	4.779994	8.012806	7.847000
84	4.785066	8.007734	7.847000
85	4.789317	8.003483	7.847000
86	4.792832	7.999968	7.847000
87	4.795695	7.997105	7.847000
88	4.797987	7.994813	7.847000
89	4.799785	7.993015	7.847000
90	4.801163	7.991637	7.847000
91	4.802190	7.990610	7.847000
92	4.802930	7.989870	7.847000
93	4.803441	7.989359	7.847000
94	4.803775	7.989025	7.847000
95	4.803979	7.988821	7.847000
96	4.804091	7.988709	7.847000
97	4.804145	7.988655	7.847000
98	4.804164	7.988636	7.847000
99	4.804169	7.988631	7.847000
100	4.804169	7.988631	7.847000
101	4.804169	7.988631	7.847000
102	4.804164	7.988636	7.847000
103	4.804145	7.988655	7.847000
104	4.804091	7.988709	7.847000
105	4.803979	7.988821	7.847000
106	4.803775	7.989025	7.847000
107	4.803441	7.989359	7.847000
108	4.802930	7.989870	7.847000
109	4.802190	7.990610	7.847000
110	4.801163	7.991637	7.847000
111	4.799785	7.993015	7.847000
112	4.797987	7.994813	7.847000
113	4.795695	7.997105	7.847000
114	4.792832	7.999968	7.847000
115	4.789317	8.003483	7.847000
116	4.785066	8.007734	7.847000
117	4.779994	8.012806	7.847000
118	4.774015	8.018785	7.847000
119	4.767043	8.025757	7.847000
120	4.758995	8.033805	7.847000
121	4.749786	8.043014	7.847000
122	4.739338	8.053462	7.847000
123	4.727575	8.065225	7.847000
124	4.714428	8.078372	7.847000
125	4.699832	8.092968	7.847000
126	4.683729	8.109071	7.847000
127	4.666071	8.126729	7.847000
128	4.646816	8.145984	7.847000
129	4.625931	8.166869	7.847000
130	4.603391	8.189409	7.847000
131	4.579182	8.213618	7.847000
132	4.553298	8.239502	7.847000
133	4.525742	8.267058	7.847000
134	4.496528	8.296272	7.847000
135	4.465674	8.327126	7.847000
136	4.433210	8.359590	7.847000
137	4.399172	8.393628	7.847000
138	4.363603	8.429197	7.847000
139	4.326553	8.466247	7.847000
140	4.288076	8.504724	7.847000
141	4.248235	8.544565	7.847000
142	4.207093	8.585707	7.847000
143	4.164719	8.628081	7.847000
144	4.121187	8.671613	7.847000
145	4.076570	8.716230	7.847000
146	4.030947	8.761853	7.847000
147	3.984397	8.808403	7.847000
148	3.937001	8.855799	7.847000
149	3.888840	8.903960	7.847000
150	3.839997	8.952803	7.847000
151	3.790554	9.002246	7.847000
152	3.740596	9.052204	7.847000
153	3.690205	9.102595	7.847000
154	3.639464	9.153336	7.847000
155	3.588454	9.204346	7.847000
156	3.537257	9.255543	7.847000
157	3.485955	9.306845	7.847000
158	3.434626	9.358174	7.847000
159	3.383350	9.409450	7.847000
160	3.332203	9.460597	7.847000
161	3.281264	9.511536	7.847000
162	3.230605	9.562195	7.847000
163	3.180302	9.612498	7.847000
164	3.130426	9.662374	7.847000
165	3.081049	9.711751	7.847000
166	3.032240	9.760560	7.847000
167	2.984066	9.808734	7.847000
168	2.936595	9.856205	7.847000
169	2.889889	9.902911	7.847000
170	2.844014	9.948786	7.847000
171	2.799029	9.993771	7.847000
172	2.754995	10.037805	7.847000
173	2.711970	10.080830	7.847000
174	2.670008	10.122792	7.847000
175	2.629166	10.163634	7.847000
176	2.589495	10.203305	7.847000
177	2.551045	10.241755	7.847000
178	2.513866	10.278934	7.847000
179	2.478005	10.314795	7.847000
180	2.443506	10.349294	7.847000
