path	energy1	energy2	mu
223	3.697424	-2.302724	0.650000
224	3.612865	-2.218165	0.650000
225	3.525428	-2.130728	0.650000
226	-2.040501	3.435201	0.650000
227	3.342271	-1.947571	0.650000
228	3.246731	-1.852031	0.650000
229	3.148676	-1.753976	0.650000
230	3.048201	-1.653501	0.650000
231	2.945406	-1.550706	0.650000
232	2.840393	-1.445693	0.650000
233	2.733264	-1.338564	0.650000
234	2.624127	-1.229427	0.650000
235	2.513088	-1.118388	0.650000
236	-1.005557	2.400257	0.650000
237	-0.891046	2.285746	0.650000
238	2.169667	-0.774967	0.650000
239	-0.657435	2.052135	0.650000
240	-0.538565	1.933265	0.650000
241	1.813177	-0.418477	0.650000
242	1.691987	-0.297287	0.650000
243	-0.175115	1.569815	0.650000
244	-0.052083	1.446783	0.650000
245	1.323011	0.071689	0.650000
246	1.198621	0.196079	0.650000
247	1.073737	0.320963	0.650000
248	0.948481	0.446219	0.650000
249	0.822978	0.571722	0.650000
250	0.697350	0.697350	0.650000
251	0.822978	0.571722	0.650000
252	0.446219	0.948481	0.650000
253	0.320963	1.073737	0.650000
254	1.198621	0.196079	0.650000
255	0.071689	1.323011	0.650000
256	1.446783	-0.052083	0.650000
257	1.569815	-0.175115	0.650000
258	1.691987	-0.297287	0.650000
259	-0.418477	1.813177	0.650000
260	1.933265	-0.538565	0.650000
261	-0.657435	2.052135	0.650000
262	2.169667	-0.774967	0.650000
263	-0.891046	2.285746	0.650000
264	2.400257	-1.005557	0.650000
265	2.513088	-1.118388	0.650000
266	2.624127	-1.229427	0.650000
267	-1.338564	2.733264	0.650000
268	2.840393	-1.445693	0.650000
269	-1.550706	2.945406	0.650000
270	3.048201	-1.653501	0.650000
271	-1.753976	3.148676	0.650000
272	3.246731	-1.852031	0.650000
273	3.342271	-1.947571	0.650000
274	-2.040501	3.435201	0.650000
275	3.525428	-2.130728	0.650000
276	3.612865	-2.218165	0.650000
277	3.697424	-2.302724	0.650000
278	-2.384323	3.779023	0.650000
279	3.857580	-2.462880	0.650000
280	-2.538319	3.933019	0.650000
281	4.005264	-2.610564	0.650000
282	4.074245	-2.679545	0.650000
283	-2.745193	4.139893	0.650000
284	-2.807444	4.202144	0.650000
285	-2.866236	4.260936	0.650000
286	-2.921512	4.316212	0.650000
287	4.367916	-2.973216	0.650000
288	-3.021297	4.415997	0.650000
289	4.460409	-3.065709	0.650000
290	4.501107	-3.106407	0.650000
291	4.538051	-3.143351	0.650000
292	-3.176505	4.571205	0.650000
293	4.600535	-3.205835	0.650000
294	4.626014	-3.231314	0.650000
295	4.647616	-3.252916	0.650000
296	4.665319	-3.270619	0.650000
297	4.679107	-3.284407	0.650000
298	4.688964	-3.294264	0.650000
299	4.694883	-3.300183	0.650000
