path	energy1	energy2	mu
1800	2.352335	11.240015	8.481000
1801	2.353223	11.239127	8.481000
1802	2.355887	11.236463	8.481000
1803	2.360323	11.232027	8.481000
1804	2.366525	11.225825	8.481000
1805	2.374486	11.217864	8.481000
1806	2.384195	11.208155	8.481000
1807	2.395641	11.196709	8.481000
1808	2.408808	11.183542	8.481000
1809	2.423679	11.168671	8.481000
1810	2.440236	11.152114	8.481000
1811	2.458458	11.133892	8.481000
1812	2.478321	11.114029	8.481000
1813	2.499799	11.092551	8.481000
1814	2.522865	11.069485	8.481000
1815	2.547489	11.044861	8.481000
1816	2.573638	11.018712	8.481000
1817	2.601278	10.991072	8.481000
1818	2.630374	10.961976	8.481000
1819	2.660887	10.931463	8.481000
1820	2.692776	10.899574	8.481000
1821	2.725999	10.866351	8.481000
1822	2.760511	10.831839	8.481000
1823	2.796266	10.796084	8.481000
1824	2.833216	10.759134	8.481000
1825	2.871310	10.721040	8.481000
1826	2.910495	10.681855	8.481000
1827	2.950718	10.641632	8.481000
1828	2.991922	10.600428	8.481000
1829	3.034049	10.558301	8.481000
1830	3.077040	10.515310	8.481000
1831	3.120834	10.471516	8.481000
1832	3.165367	10.426983	8.481000
1833	3.210573	10.381777	8.481000
1834	3.256388	10.335962	8.481000
1835	3.302743	10.289607	8.481000
1836	3.349568	10.242782	8.481000
1837	3.396792	10.195558	8.481000
1838	3.444344	10.148006	8.481000
1839	3.492148	10.100202	8.481000
1840	3.540132	10.052218	8.481000
1841	3.588218	10.004132	8.481000
1842	3.636330	9.956020	8.481000
1843	3.684390	9.907960	8.481000
1844	3.732319	9.860031	8.481000
1845	3.780039	9.812311	8.481000
1846	3.827469	9.764881	8.481000
1847	3.874531	9.717819	8.481000
1848	3.921143	9.671207	8.481000
1849	3.967227	9.625123	8.481000
1850	4.012703	9.579647	8.481000
1851	4.057494	9.534856	8.481000
1852	4.101521	9.490829	8.481000
1853	4.144709	9.447641	8.481000
1854	4.186983	9.405367	8.481000
1855	4.228272	9.364078	8.481000
1856	4.268506	9.323844	8.481000
1857	4.307618	9.284732	8.481000
1858	4.345546	9.246804	8.481000
1859	4.382230	9.210120	8.481000
1860	4.417616	9.174734	8.481000
1861	4.451653	9.140697	8.481000
1862	4.484297	9.108053	8.481000
1863	4.515509	9.076841	8.481000
1864	4.545257	9.047093	8.481000
1865	4.573514	9.018836	8.481000
1866	4.600263	8.992087	8.481000
1867	4.625489	8.966861	8.481000
1868	4.649191	8.943159	8.481000
1869	4.671370	8.920980	8.481000
1870	4.692037	8.900313	8.481000
1871	4.711210	8.881140	8.481000
1872	4.728916	8.863434	8.481000
1873	4.745187	8.847163	8.481000
1874	4.760062	8.832288	8.481000
1875	4.773588	8.818762	8.481000
1876	4.785815	8.806535	8.481000
1877	4.796802	8.795548	8.481000
1878	4.806609	8.785741	8.481000
1879	4.815303	8.777047	8.481000
1880	4.822951	8.769399	8.481000
1881	4.829625	8.762725	8.481000
1882	4.835397	8.756953	8.481000
1883	4.840341	8.752009	8.481000
1884	4.844531	8.747819	8.481000
1885	4.848039	8.744311	8.481000
1886	4.850938	8.741412	8.481000
1887	4.853298	8.739052	8.481000
1888	4.855186	8.737164	8.481000
1889	4.856666	8.735684	8.481000
1890	4.857800	8.734550	8.481000
1891	4.858645	8.733705	8.481000
1892	4.859254	8.733096	8.481000
1893	4.859674	8.732676	8.481000
1894	4.859949	8.732401	8.481000
1895	4.860117	8.732233	8.481000
1896	4.860209	8.732141	8.481000
1897	4.860253	8.732097	8.481000
1898	4.860270	8.732080	8.481000
1899	4.860273	8.732077	8.481000
1900	4.860274	8.732076	8.481000
1901	4.860273	8.732077	8.481000
1902	4.860270	8.732080	8.481000
1903	4.860253	8.732097	8.481000
1904	4.860209	8.732141	8.481000
1905	4.860117	8.732233	8.481000
1906	4.859949	8.732401	8.481000
1907	4.859674	8.732676	8.481000
1908	4.859254	8.733096	8.481000
1909	4.858645	8.733705	8.481000
1910	4.857800	8.734550	8.481000
1911	4.856666	8.735684	8.481000
1912	4.855186	8.737164	8.481000
1913	4.853298	8.739052	8.481000
1914	4.850938	8.741412	8.481000
1915	4.848039	8.744311	8.481000
1916	4.844531	8.747819	8.481000
1917	4.840341	8.752009	8.481000
1918	4.835397	8.756953	8.481000
1919	4.829625	8.762725	8.481000
1920	4.822951	8.769399	8.481000
1921	4.815303	8.777047	8.481000
1922	4.806609	8.785741	8.481000
1923	4.796802	8.795548	8.481000
1924	4.785815	8.806535	8.481000
1925	4.773588	8.818762	8.481000
1926	4.760062	8.832288	8.481000
1927	4.745187	8.847163	8.481000
1928	4.728916	8.863434	8.481000
1929	4.711210	8.881140	8.481000
1930	4.692037	8.900313	8.481000
1931	4.671370	8.920980	8.481000
1932	4.649191	8.943159	8.481000
1933	4.625489	8.966861	8.481000
1934	4.600263	8.992087	8.481000
1935	4.573514	9.018836	8.481000
1936	4.545257	9.047093	8.481000
1937	4.515509	9.076841	8.481000
1938	4.484297	9.108053	8.481000
1939	4.451653	9.140697	8.481000
1940	4.417616	9.174734	8.481000
1941	4.382230	9.210120	8.481000
1942	4.345546	9.246804	8.481000
1943	4.307618	9.284732	8.481000
1944	4.268506	9.323844	8.481000
1945	4.228272	9.364078	8.481000
1946	4.186983	9.405367	8.481000
1947	4.144709	9.447641	8.481000
1948	4.101521	9.490829	8.481000
1949	4.057494	9.534856	8.481000
1950	4.012703	9.579647	8.481000
1951	3.967227	9.625123	8.481000
1952	3.921143	9.671207	8.481000
1953	3.874531	9.717819	8.481000
1954	3.827469	9.764881	8.481000
1955	3.780039	9.812311	8.481000
1956	3.732319	9.860031	8.481000
1957	3.684390	9.907960	8.481000
1958	3.636330	9.956020	8.481000
1959	3.588218	10.004132	8.481000
1960	3.540132	10.052218	8.481000
1961	3.492148	10.100202	8.481000
1962	3.444344	10.148006	8.481000
1963	3.396792	10.195558	8.481000
1964	3.349568	10.242782	8.481000
1965	3.302743	10.289607	8.481000
1966	3.256388	10.335962	8.481000
1967	3.210573	10.381777	8.481000
1968	3.165367	10.426983	8.481000
1969	3.120834	10.471516	8.481000
1970	3.077040	10.515310	8.481000
1971	3.034049	10.558301	8.481000
1972	2.991922	10.600428	8.481000
1973	2.950718	10.641632	8.481000
1974	2.910495	10.681855	8.481000
1975	2.871310	10.721040	8.481000
1976	2.833216	10.759134	8.481000
1977	2.796266	10.796084	8.481000
1978	2.760511	10.831839	8.481000
1979	2.725999	10.866351	8.481000
1980	2.692776	10.899574	8.481000
1981	2.660887	10.931463	8.481000
1982	2.630374	10.961976	8.481000
1983	2.601278	10.991072	8.481000
1984	2.573638	11.018712	8.481000
1985	2.547489	11.044861	8.481000
1986	2.522865	11.069485	8.481000
1987	2.499799	11.092551	8.481000
1988	2.478321	11.114029	8.481000
1989	2.458458	11.133892	8.481000
1990	2.440236	11.152114	8.481000
1991	2.423679	11.168671	8.481000
1992	2.408808	11.183542	8.481000
1993	2.395641	11.196709	8.481000
1994	2.384195	11.208155	8.481000
1995	2.374486	11.217864	8.481000
1996	2.366525	11.225825	8.481000
1997	2.360323	11.232027	8.481000
1998	2.355887	11.236463	8.481000
1999	2.353223	11.239127	8.481000
2000	2.352779	11.239571	8.481000
2001	2.354555	11.237795	8.481000
2002	2.359882	11.232468	8.481000
2003	2.368749	11.223601	8.481000
2004	2.381145	11.211205	8.481000
2005	2.397048	11.195302	8.481000
2006	2.416436	11.175914	8.481000
2007	2.439276	11.153074	8.481000
2008	2.465533	11.126817	8.481000
2009	2.495164	11.097186	8.481000
2010	2.528122	11.064228	8.481000
2011	2.564352	11.027998	8.481000
2012	2.603795	10.988555	8.481000
2013	2.646384	10.945966	8.481000
2014	2.692046	10.900304	8.481000
2015	2.740702	10.851648	8.481000
2016	2.792265	10.800085	8.481000
2017	2.846641	10.745709	8.481000
2018	2.903729	10.688621	8.481000
2019	2.963420	10.628930	8.481000
2020	3.025596	10.566754	8.481000
2021	3.090130	10.502220	8.481000
2022	3.156886	10.435464	8.481000
2023	3.225719	10.366631	8.481000
2024	3.296469	10.295881	8.481000
2025	3.368969	10.223381	8.481000
2026	3.443036	10.149314	8.481000
2027	3.518474	10.073876	8.481000
2028	3.595072	9.997278	8.481000
2029	3.672601	9.919749	8.481000
2030	3.750816	9.841534	8.481000
2031	3.829448	9.762902	8.481000
2032	3.908209	9.684141	8.481000
2033	3.986787	9.605563	8.481000
2034	4.064841	9.527509	8.481000
2035	4.142005	9.450345	8.481000
2036	4.217880	9.374470	8.481000
2037	4.292035	9.300315	8.481000
2038	4.364009	9.228341	8.481000
2039	4.433305	9.159045	8.481000
2040	4.499394	9.092956	8.481000
2041	4.561721	9.030629	8.481000
2042	4.619706	8.972644	8.481000
2043	4.672756	8.919594	8.481000
2044	4.720274	8.872076	8.481000
2045	4.761681	8.830669	8.481000
2046	4.796428	8.795922	8.481000
2047	4.824024	8.768326	8.481000
2048	4.844053	8.748297	8.481000
2049	4.856202	8.736148	8.481000
2050	4.860274	8.732076	8.481000
2051	4.856202	8.736148	8.481000
2052	4.844053	8.748297	8.481000
2053	4.824024	8.768326	8.481000
2054	4.796428	8.795922	8.481000
2055	4.761681	8.830669	8.481000
2056	4.720274	8.872076	8.481000
2057	4.672756	8.919594	8.481000
2058	4.619706	8.972644	8.481000
2059	4.561721	9.030629	8.481000
2060	4.499394	9.092956	8.481000
2061	4.433305	9.159045	8.481000
2062	4.364009	9.228341	8.481000
2063	4.292035	9.300315	8.481000
2064	4.217880	9.374470	8.481000
2065	4.142005	9.450345	8.481000
2066	4.064841	9.527509	8.481000
2067	3.986787	9.605563	8.481000
2068	3.908209	9.684141	8.481000
2069	3.829448	9.762902	8.481000
2070	3.750816	9.841534	8.481000
2071	3.672601	9.919749	8.481000
2072	3.595072	9.997278	8.481000
2073	3.518474	10.073876	8.481000
2074	3.443036	10.149314	8.481000
2075	3.368969	10.223381	8.481000
2076	3.296469	10.295881	8.481000
2077	3.225719	10.366631	8.481000
2078	3.156886	10.435464	8.481000
2079	3.090130	10.502220	8.481000
2080	3.025596	10.566754	8.481000
2081	2.963420	10.628930	8.481000
2082	2.903729	10.688621	8.481000
2083	2.846641	10.745709	8.481000
2084	2.792265	10.800085	8.481000
2085	2.740702	10.851648	8.481000
2086	2.692046	10.900304	8.481000
2087	2.646384	10.945966	8.481000
2088	2.603795	10.988555	8.481000
2089	2.564352	11.027998	8.481000
2090	2.528122	11.064228	8.481000
2091	2.495164	11.097186	8.481000
2092	2.465533	11.126817	8.481000
2093	2.439276	11.153074	8.481000
2094	2.416436	11.175914	8.481000
2095	2.397048	11.195302	8.481000
2096	2.381145	11.211205	8.481000
2097	2.368749	11.223601	8.481000
2098	2.359882	11.232468	8.481000
2099	2.354555	11.237795	8.481000
